 	che	sapeva	che	non	può	fare	il	bagno	</S>
k	0.295831142195	0.0249299832375	0.048676454655	0.080340732145	0.03222381362	0.016914154655	0.001423277	0.0684622483	0.43119822645
a	0.481618247398	0.0264381566125	0.104368303552	0.144921934048	0.0567343778733	0.017982414485	0.00100581076887	0.023064102095	0.143866666214
ì	0.446318305799	0.0104555329042	0.137241461184	0.135328311349	0.195344862624	0.019312080095	0.00035072630449	0.007691847797	0.04795689399
s	0.2492163695	0.0036708594014	0.128389009061	0.251070797116	0.266314200875	0.0786929266983	0.000303924647497	0.003774180436	0.0185677793176
s	0.0886340220667	0.316905843067	0.088917641687	0.268700017605	0.138826766492	0.0863191587518	0.000459912315832	0.00246532648743	0.00877136964292
e	0.0637627866889	0.432444955022	0.110092927229	0.250791891102	0.105579065031	0.0332018191029	0.000356305596277	0.000836741652577	0.0029335773277
r	0.0513965022296	0.158788461674	0.168543175743	0.398868850367	0.15773455501	0.050582182701	0.00536051218976	0.00645291723219	0.00227288718557
e	0.0330575684099	0.0719454348913	0.190944658581	0.445146856789	0.182845958337	0.0586153509003	0.00704367512325	0.0083446566974	0.00205587912986
k	0.0353666251366	0.0494815332971	0.221800179527	0.40933953893	0.164331236112	0.0535334636334	0.0364350874344	0.0255259075191	0.00418645111129
a	0.0262973450455	0.033443502099	0.242604783176	0.35421884631	0.197979465371	0.0629589395445	0.0462788339381	0.0313144173797	0.00490383993943
e	0.0159361671152	0.0183776689663	0.252930211059	0.26209860877	0.299623295124	0.122626624848	0.0158971326394	0.0108381109432	0.00167213600114
s	0.0112959021384	0.0146608415888	0.23621415702	0.218085456257	0.259735973708	0.154507026283	0.0408758754131	0.0576809172577	0.00694382445271
ò	0.00776939229613	0.0133359037763	0.181537747007	0.206284948752	0.340152193236	0.118040576761	0.0489441320844	0.0752350752526	0.00870000108024
z	0.00582423401538	0.0101128071721	0.146800830336	0.188713636251	0.365548861079	0.101697075587	0.0781593096415	0.0982608245842	0.00488240328941
i	0.00517233567179	0.0094479526907	0.119310286779	0.21159694875	0.296190957026	0.155893118529	0.0879189357472	0.109882926861	0.00458655329647
k	0.00937282455726	0.00642229186357	0.108847728926	0.204095029583	0.275500855675	0.183059662843	0.0585982577824	0.147054554287	0.00704880596549
à	0.0106694662124	0.00488308661686	0.0876348653087	0.145658087528	0.265476568558	0.182459020948	0.0489157747808	0.246595904762	0.00770722232183
i	0.00358739293513	0.00163852217515	0.0409005074362	0.061872592176	0.342625532853	0.330911616983	0.0165884747703	0.190285456587	0.0115899224406
o	0.00127927781938	0.000560006014583	0.0352069958121	0.0341086230587	0.335457934284	0.430290428994	0.00626007164677	0.139055240529	0.0177814691469
b	0.000593554243127	0.000320423487194	0.0296416752707	0.0235333686862	0.226564494761	0.289328728331	0.0273421162823	0.38808062351	0.014595061049
à	0.000289018111709	0.000227567941998	0.0129313730902	0.0145204303621	0.10245796692	0.119709683777	0.0337034944458	0.70626265117	0.00989783834967
g	0.00571066243457	0.000439301126933	0.0126835713634	0.0381153819207	0.0655699819733	0.0705530079257	0.0123214105003	0.785052717057	0.00955400044989
n	0.00763882782152	0.0279257102423	0.0225001801211	0.0629801749736	0.0444695243244	0.0502059963086	0.190827840167	0.580787772352	0.0126640234833
o	0.00266982629364	0.03672619177	0.018233150027	0.0397424619245	0.0275590075748	0.0326903271029	0.249276095928	0.300521717451	0.292581261161
</S>	0.00133597566152	0.0183649884188	0.0093565389935	0.0211930823622	0.0167034489874	0.0251878170514	0.124644871773	0.212359298725	0.570854010581
