 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
ì	0.000434802889	0.30547470951	0.188323647385	0.00297234544	0.0028346372	0.0014209057	0.0007859372	0.00385689266	0.0803148959458	0.413581268219
t	0.002331318043	0.34135534317	0.215391672462	0.17272397228	0.0168345843	0.0292199107	0.0501412963333	0.00705123452667	0.0269093773225	0.138041315309
s	0.286709012181	0.194503901057	0.102775518821	0.22795961586	0.0200877879667	0.0380955615077	0.0665017508228	0.00806463458654	0.00910755193542	0.046194620091
e	0.38144962206	0.231002833686	0.208700217607	0.108608277053	0.0110074001889	0.0146643647769	0.0234173929859	0.00271529727317	0.00303589444615	0.0153986040644
r	0.129242120307	0.208194107895	0.263151811202	0.285404339018	0.0396997547296	0.0398256879256	0.0262880559953	0.00196028242439	0.00104410601514	0.0051896867875
e	0.0453150240557	0.160569072632	0.260381185734	0.384119536339	0.0586630252432	0.0548536006419	0.0320875423318	0.00184188120813	0.00038039151428	0.0017887462796
k	0.0179898904519	0.152017521877	0.258749580245	0.366795125446	0.0717222814144	0.073669890214	0.0439901401106	0.00681985080271	0.00685951916399	0.00138621941363
a	0.00787146918397	0.132852141626	0.260938498415	0.360223365149	0.0886742951381	0.0822082680713	0.0483701800369	0.00858914006757	0.00901969366666	0.00125294684821
k	0.00439399399466	0.127154715542	0.269948986138	0.33665487505	0.109721105046	0.0805488106904	0.0455297853456	0.0125758264892	0.0118971311676	0.00157473645974
à	0.00235366091822	0.0947798951807	0.289607738713	0.30100557835	0.145625728349	0.0893614468968	0.0475183354485	0.0152089230631	0.0128571758803	0.00168149491808
n	0.000892520393073	0.0670705191936	0.270537689571	0.236810346117	0.123994352783	0.131743295632	0.120004626816	0.0394899512544	0.0082929431179	0.00116376533753
n	0.026715259298	0.0536873255312	0.12246209319	0.244395195372	0.102703582261	0.202913475211	0.185107608939	0.0505168854181	0.010365148706	0.00113346087251
i	0.0353327306077	0.0514506365104	0.0924896890633	0.233797361791	0.116624528754	0.20272842507	0.220237216313	0.0396187584727	0.00707393832533	0.00064672343417
t	0.0118820724976	0.0285897591701	0.0894122196878	0.28276980393	0.144181496251	0.164510318357	0.206242022104	0.0586753011576	0.0126366185318	0.00110036109472
s	0.0142544892859	0.0482739787234	0.101815135229	0.26199239131	0.218649765417	0.153709776119	0.119656260701	0.0605895937192	0.0198387445106	0.00121988782157
ì	0.0149709740663	0.0500786695745	0.10103526841	0.174663927103	0.254429138472	0.173606385373	0.138690660234	0.0795117945731	0.0120811397202	0.000932087330523
c	0.00500873598613	0.0243082275248	0.12921694947	0.222532262368	0.214899356157	0.157388771791	0.142466366745	0.0922848905244	0.0110654087901	0.000829046253508
h	0.00549381948841	0.0317675558416	0.15416538649	0.227366724123	0.221465402052	0.161537557264	0.115076415582	0.0719666858415	0.0107947909167	0.000365665553169
