 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a	2.94338991585e-05	0.498778821754	0.0012167061865	0.0020275248047	0.003303712645	0.000946410304	0.0055972605635	0.0056052954203	0.482494834463
k	0.0408584118125	0.690066787251	0.0383296390622	0.0011845695047	0.0433418519783	0.00558590657067	0.0124896415635	0.00720166475363	0.16094155034
à	0.0544725782872	0.742051042417	0.0621678996874	0.0009078970299	0.0569597064594	0.00715655160689	0.0147909939068	0.00773621112588	0.0537571491545
j	0.0185500826787	0.575807753472	0.0511272255625	0.0105497559716	0.215893701286	0.00785483161896	0.0925874633546	0.00906592391663	0.0185632690827
o	0.0095512857929	0.455721757157	0.102131904187	0.0142080376572	0.275144343762	0.00813743965632	0.118716017052	0.00955389705221	0.00683534419057
t	0.0086469622643	0.426930001386	0.127021876396	0.0275672422191	0.304971224587	0.00754033166877	0.0891495816173	0.00558333623074	0.00258948378319
r	0.269587581755	0.163909229462	0.0687705896653	0.0973235307397	0.308650327446	0.00726258588149	0.0791125055001	0.00421253453625	0.00117117378203
a	0.354849315818	0.189121273154	0.170036222422	0.0986938264799	0.145429421732	0.00686185328573	0.0317689547944	0.00277476337142	0.000464397374977
ù	0.119047997304	0.512336174385	0.217907789474	0.0333995871112	0.0911734392773	0.00757693236191	0.0159768899848	0.00235232982714	0.000228827584426
d	0.0398862983992	0.520035366462	0.105356607491	0.0259603454217	0.209946518459	0.0274089387206	0.0573112537149	0.0139937124457	0.000100926256242
i	0.0540959552997	0.326542663821	0.11838145483	0.0280620688072	0.33482287282	0.0369878165735	0.0811667522383	0.0197641921486	0.000176206514081
a	0.0586318240639	0.430022421274	0.188904514943	0.0139774724424	0.23825109094	0.0219649651912	0.0380616175128	0.0099888918162	0.000197200778694
a	0.019554297242	0.491016533758	0.204343158314	0.00489541695413	0.23327099698	0.0221132957304	0.0164916549376	0.00815661803873	0.000158020350231
s	0.00694977443733	0.312335674686	0.127422512638	0.010278156618	0.342367588993	0.0221620449101	0.158879228313	0.0178086156796	0.00179637507674
ò	0.00281892483578	0.122389960662	0.0505148650793	0.015834569206	0.491592802998	0.0543741013034	0.224426246104	0.0356164985599	0.00243202432558
z	0.00113789706859	0.0640745608873	0.0393091843598	0.021006608402	0.558542950999	0.0725818257678	0.194105418701	0.04765652952	0.00158498970853
i	0.00101467708953	0.0280927130624	0.0316773431199	0.0195593690673	0.528329250333	0.0743474039226	0.234644746234	0.0749320751733	0.00740237420284
g	0.00085595082441	0.0155880444541	0.0234057137066	0.0080538809891	0.472639926778	0.161301994641	0.209198872078	0.100072800391	0.00888279436761
r	0.013705012536	0.0146197871514	0.0220847052355	0.159403558696	0.376136842259	0.16333468088	0.173424854026	0.074025900797	0.00326462815587
à	0.0180044131653	0.0093517549838	0.0108665008118	0.209140992837	0.229404858753	0.146323886293	0.110359260342	0.221519384266	0.0450289331186
t	0.0060443447451	0.0042095144946	0.0082166126706	0.071343922551	0.176242040918	0.157734285431	0.210297055781	0.303200998089	0.0627112140395
s	0.0040770209517	0.00282231573153	0.0077559475902	0.247132842517	0.218847290306	0.0812077539103	0.270546468594	0.142740237863	0.0248701219532
i	0.0034070741449	0.00166998820384	0.00350074777673	0.304155520916	0.184822873435	0.0813755034034	0.157524981531	0.168550714454	0.0949926115911
i	0.00114684323053	0.00718679836128	0.00447214047224	0.101740818115	0.257317607812	0.132346744468	0.0946765298437	0.262109171485	0.13900335253
n	0.000414945483077	0.00901946844376	0.00487040842408	0.0353800065717	0.310647005937	0.110450583823	0.216179597281	0.230350830495	0.0826871721767
ì	0.000170887042226	0.00350182837125	0.00208154243469	0.0131893512239	0.209664735312	0.128492753608	0.255828534094	0.337084773498	0.0499855837256
t	9.12047836087e-05	0.00178763580708	0.00239701963823	0.00824506430797	0.187386335104	0.127861711869	0.276856013031	0.363547541166	0.0318274019085
t	0.00521916386787	0.00141417528569	0.00291827987941	0.253563615769	0.194278211701	0.0516183242897	0.300884874344	0.171016004722	0.0190872824095
a	0.00689835015762	0.00108961591123	0.00152946897747	0.331755019412	0.1150958319	0.0266900604299	0.130834809448	0.0892586779073	0.296848135576
</S>	0.00345350038131	0.000550418829615	0.000779357215235	0.16588203094	0.06043307295	0.024782554215	0.071989726724	0.0880898569536	0.584039467788
