 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	0.389819485453	0.06020892598	0.045918021135	0.002381448435	0.00185202011	0.00063313087	0.007499961307	0.0027822916385	0.00660445898934	0.0227315875555	0.135165021235	0.324403600754
n	0.390765292351	0.0768906739933	0.0512633503783	0.296556197412	0.00605966603667	0.00988965268333	0.00251870985367	0.0030710908385	0.00220296452651	0.00759130089319	0.0450560678911	0.10813502647
è	0.368868307984	0.100133263331	0.0470236451261	0.401463329137	0.0105159676789	0.0136004014944	0.000878323011223	0.00317082772183	0.00073611023537	0.00254454283328	0.0150197496265	0.0360455013368
r	0.362374672328	0.118825377777	0.0502901587087	0.335970473046	0.0328269482263	0.0490819264315	0.000915622983741	0.0268770133496	0.00207380606782	0.00321231114231	0.00550193548228	0.0120497275256
t	0.165330587109	0.0718862815923	0.260902938236	0.308169339915	0.0817024494088	0.0625979629438	0.00163580019458	0.0348163114899	0.00314219875594	0.0034355119269	0.00232945011126	0.00405119390054
i	0.10357920937	0.0731940561974	0.369235066079	0.324692428872	0.0804528871363	0.0298007027813	0.00139588916486	0.01267426647	0.00169525383198	0.00115088427477	0.00077764881202	0.00135169978795
n	0.0403545499967	0.0746371337325	0.178214331026	0.539640699624	0.0550416520454	0.0706664585938	0.00134989708829	0.03433048409	0.00106160629066	0.00270230227792	0.00140123129511	0.00059963978375
è	0.0552057898722	0.165230799578	0.083179527342	0.521909356541	0.0433830535151	0.0825371501979	0.00148564042943	0.0410258218633	0.000867879176887	0.00321869944397	0.00160832280379	0.000347954536817
s	0.0605637441574	0.204397853193	0.0646565437807	0.48726003218	0.0498393583384	0.0717317973993	0.00267021754314	0.0398290194544	0.00477790210563	0.00892366439932	0.00499442570668	0.000355427494506
s	0.0218427702525	0.0837282009977	0.117312967927	0.347440175193	0.131025396113	0.0768945857998	0.136932736848	0.0399219799515	0.0275709907019	0.0108452283331	0.00612501233883	0.000359988793602
u	0.00900859085083	0.0537796302659	0.128781879309	0.369976876198	0.136042792704	0.0592650042666	0.181701117949	0.0244990497838	0.0309202902673	0.0038344741977	0.00205883594854	0.000131467642634
m	0.00561811071694	0.0766505700886	0.0706305564363	0.579441392066	0.0640210169013	0.0551816330889	0.0729462143163	0.0442992962613	0.0137781247891	0.0130409612859	0.00401013471518	0.000381959980211
u	0.00408607447231	0.0746498566962	0.0432507334788	0.621933784022	0.0423394596338	0.0697226836963	0.0419482107721	0.0714468254204	0.00859345979637	0.0168793696286	0.00468399851839	0.000465490327404
k	0.0027722364241	0.0639407722321	0.0310237801596	0.595145691341	0.0373160452113	0.0817422978988	0.0399081102574	0.10188466514	0.0107304234655	0.0276363557429	0.0072712214528	0.000628321976468
u	0.00221357545137	0.0535667084107	0.0240918297199	0.549254397114	0.0355137104038	0.0985171192996	0.0448265560858	0.13810791838	0.0120845780552	0.0329337662476	0.00820001181093	0.000689798912156
à	0.000859704810457	0.0413126071369	0.0167115325733	0.469739045705	0.0738905421346	0.1606161031	0.0581765913619	0.129564261127	0.0264986575851	0.0185927060825	0.00368390216364	0.000354345590719
i	0.000341449737819	0.032150743379	0.0146491068578	0.463318485235	0.0968323740449	0.198532941033	0.0504900953873	0.0977980040423	0.030418565395	0.0126264637942	0.00241339978788	0.000428344086906
s	0.000313840630273	0.019830376793	0.0221710552859	0.432159588412	0.095682238015	0.185440627011	0.0374637067291	0.114667083347	0.0297334713317	0.0381694466981	0.0228148274293	0.00155372048564
