 	da	da	un	famoso	poeta	</S>
p	0.0922035534404	0.382188438522	0.016241554855	0.01326394275	0.01261206365	0.48349043535
u	0.127174227813	0.673461662841	0.0167445575183	0.01334419325	0.00802408931667	0.161251288917
s	0.0821286696043	0.661894220947	0.0268044884061	0.135278430083	0.0376567631056	0.056237446539
s	0.0414374035348	0.378206968649	0.342104472802	0.171341177511	0.0456926528572	0.0212172917413
è	0.0826439811783	0.404789617883	0.427872656834	0.0607735413203	0.0166523725744	0.00726780629543
n	0.0874423175261	0.417393016961	0.277397051511	0.15715516844	0.0562764123248	0.00433603658514
a	0.0559453929754	0.416022316654	0.244170089504	0.201465597147	0.0757128601083	0.00668374802838
f	0.0463658835918	0.411486783885	0.359056468835	0.132622766716	0.0440371427028	0.00643096564279
a	0.0308401271306	0.327962126295	0.453628659612	0.138032235572	0.0421667649009	0.00737011668093
m	0.0297624187102	0.300888692098	0.511616156537	0.113362665191	0.0367275903003	0.00764250482698
ò	0.0158336718367	0.122177307366	0.464380524512	0.24132268173	0.151322181433	0.00496364740899
s	0.0115412992122	0.0847320157887	0.291711080504	0.384088207243	0.222966852478	0.00496054433633
o	0.0096572000774	0.0647820170629	0.227264118501	0.399556625748	0.225611722826	0.0731282974454
p	0.00379292083247	0.0313512174876	0.107773861167	0.474302798583	0.285873574275	0.0969056259151
o	0.00176357122516	0.0179592275825	0.067274246589	0.501802599528	0.336441361425	0.0747590187384
è	0.000602222776053	0.00638488282417	0.0228790815063	0.456998566509	0.447924447142	0.0652108348795
t	0.00134862581202	0.00897626081806	0.239761396945	0.334776515503	0.379542469047	0.0355947459265
a	0.00159318662167	0.00975333500602	0.312170405348	0.249981598501	0.268385103016	0.158116364309
</S>	0.000798064837335	0.00491196760301	0.156293412224	0.26735114925	0.292354341508	0.278291057154
