 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	0.031114933219	0.45764309175	0.0003782032485	0.0022352248085	0.001852685695	0.0076554135	0.0009416055125	0.04267690452	0.455501855876
a	0.0704448927397	0.728981850583	0.000829651282833	0.0195462350695	0.003689051265	0.0101122561667	0.000320605157787	0.0142386294292	0.151836741529
m	0.0677165982466	0.807912736861	0.000788389557611	0.0265500616898	0.005763015555	0.0357931903889	0.000109392455116	0.00475328832797	0.0506133157688
à	0.0397936717489	0.871422312287	0.00041655236587	0.0224139732299	0.00598298285167	0.0414653045346	3.9342569772e-05	0.00159304926299	0.0168728418961
t	0.029066009583	0.654903500762	0.00787985047196	0.102728033743	0.0706363579506	0.0811924559165	0.0173091681174	0.0270052526323	0.00927939566623
i	0.020291103861	0.475776643587	0.0117397444907	0.207384411248	0.114211844317	0.105147731972	0.0230825428858	0.0355805956441	0.00678539471208
è	0.0145622871537	0.664797527862	0.00540481640357	0.178842130416	0.068509710439	0.0458988974573	0.00771273267993	0.011971529589	0.00230036054603
n	0.0068204153179	0.541203559287	0.0103586490412	0.112656635139	0.12690447748	0.0604224326191	0.0844124257646	0.0559440061373	0.00127738376734
a	0.0045352223393	0.420752736429	0.0127295807137	0.119391330046	0.184857222493	0.0759835452064	0.110018702572	0.0707549323191	0.000976742689113
p	0.00260127388643	0.384790380143	0.0065946539379	0.152716113349	0.195873050831	0.0751436827355	0.0578316715073	0.123022221046	0.00142694206304
r	0.00693854423548	0.208507514714	0.0988333009793	0.131617551116	0.25651550361	0.0663459884452	0.0874950971691	0.141999446015	0.00174702018768
à	0.00869406034516	0.397920004905	0.127991382243	0.0906840717053	0.200301582537	0.0444592516817	0.0762911794147	0.0519562643383	0.00170220279589
m	0.00618823004839	0.470903798302	0.0478317146643	0.0961893619018	0.106456535512	0.0751170018939	0.0555967568299	0.133822478113	0.00789411599863
a	0.0049701846928	0.309394886101	0.0211316960014	0.0782199866339	0.0793651441707	0.288171863965	0.04890031979	0.159882752471	0.00996315406621
n	0.0017036340016	0.186775772367	0.0071113478088	0.0385735342113	0.0487881653902	0.339809971322	0.0301704657767	0.339245943924	0.00782113142207
a	0.0005885209532	0.199870647789	0.0024143353746	0.0233245370704	0.0459298334634	0.295305593774	0.0239542779256	0.400826489308	0.00778573704069
s	0.000324995443067	0.228266172596	0.00112091520153	0.0250474266901	0.0501216128211	0.318259597925	0.0201464843085	0.347914204436	0.0087986132469
t	0.00209550358102	0.120139630199	0.0183319604005	0.0243385758967	0.0938202092737	0.175266823308	0.220098452103	0.338121078145	0.0077878204023
u	0.00258246070534	0.073797463733	0.0237778730102	0.0157514077322	0.100132246425	0.371029298436	0.274912526338	0.130001474048	0.00801525478743
d	0.00087899049678	0.180121835578	0.00803587968007	0.0701668693441	0.071061895475	0.478829202812	0.0949622247493	0.0879941726827	0.00794890501914
i	0.000329403065593	0.214005631193	0.00281505941002	0.0918179826147	0.0648780334917	0.506164190937	0.0349470768564	0.0812751548942	0.00376750882971
è	0.000138139755198	0.392664936398	0.00097007115022	0.0359596167382	0.0291628459306	0.466202677979	0.0117146323355	0.0578629539647	0.0053241570099
t	0.000424909335066	0.449972361133	0.00123631528029	0.0204325486127	0.0201868674102	0.185460396993	0.0275199425552	0.281476942988	0.0132897053366
s	0.00232298527836	0.169198268378	0.00722106969343	0.0189633708709	0.0444678448034	0.106531807664	0.239193314185	0.398852004329	0.0132493283455
i	0.00258098294452	0.066609583126	0.00830382919408	0.0105528999236	0.0442732910011	0.297939354555	0.286297173052	0.227725924776	0.0557169863485
è	0.000872242642573	0.315667189042	0.00276884295365	0.00397084130787	0.0166792809004	0.345909191852	0.095619285674	0.139450958259	0.0790622274495
n	0.000315457443524	0.396714208114	0.00101207707724	0.00367531046929	0.00914874730013	0.128102841951	0.040881851558	0.378766292753	0.0413832564832
a	0.000118841774175	0.134882433938	0.00042663251738	0.00342339035643	0.00607244203338	0.15986875165	0.0227337239693	0.539732330918	0.132741460828
p	4.62923723917e-05	0.0643130241127	0.000190847134093	0.0163598749855	0.00909480944446	0.190201598883	0.0110238094398	0.549075956973	0.159693779043
r	0.000499203632131	0.0428238130376	0.0033960790147	0.0231518844285	0.0358809148148	0.116251361294	0.15491621448	0.564994165658	0.0580863621143
à	0.000644463840044	0.0257934236792	0.00441621047765	0.0103313993995	0.0383281425483	0.0873011304313	0.199592327923	0.441033545219	0.192559357705
m	0.000824210409348	0.0464359235597	0.0023790350653	0.0173338232898	0.0204236271261	0.0945651868104	0.079901488404	0.495853138406	0.242283563568
a	0.000883556586526	0.0458718140199	0.00170003742673	0.0196691382699	0.0145325703287	0.0942773922701	0.040117290418	0.441941952802	0.341006282189
</S>	0.000441936568378	0.02359165426	0.00085013567081	0.00987885489495	0.00748093409435	0.081230421135	0.020238902634	0.307075236401	0.549211991094
