 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
e	0.0272342602095	0.46784216888	0.00334777062	0.001104976015	0.00077940144	0.000665397648	0.00091672861	0.0054558924315	0.0082136404446	0.116242975431	0.368196852551
m	0.0576623617365	0.768561066293	0.00438674750667	0.00162925363833	0.000798117896667	0.000458885248	0.00042940111	0.00182301971783	0.0027635610546	0.0387549759645	0.122732709511
à	0.0602238095788	0.867553012098	0.00941853526889	0.00329307267944	0.00332897838222	0.000521692636	0.000266111311333	0.00061128965961	0.000946589804867	0.0129256433374	0.0409113273963
k	0.0510922605263	0.761353937366	0.0617471367563	0.0437832305598	0.0159149284607	0.0256568990653	0.0160524106784	0.000667599787203	0.00354784377829	0.00618587419505	0.0139979080315
i	0.0658529118421	0.635963535789	0.144070452252	0.0643004925199	0.0197172214869	0.0345254379551	0.0214926182061	0.000686730106668	0.00442415569076	0.00393954354163	0.00502692605253
n	0.0504977037974	0.491153118596	0.174556794084	0.12370417984	0.068881135829	0.056968709585	0.026188877382	0.000509925379823	0.00427241966159	0.00156225573715	0.00170489564954
a	0.0243717754491	0.450848856199	0.184503934695	0.151291919947	0.089470362943	0.065368562695	0.0280799278607	0.000452354809174	0.0042446046052	0.000769968942683	0.000597724409413
e	0.0169537101497	0.683706018733	0.147811179565	0.070692773649	0.0432938493143	0.024526274065	0.0108072918202	0.000246903395625	0.0015048147264	0.000257209549444	0.000199934480138
k	0.0132002647166	0.596633872911	0.111544651188	0.0829435382163	0.0375323354381	0.0682879350217	0.0460819194067	0.00220492527521	0.0157679020488	0.0248663707347	0.000936227634146
l	0.0974110022389	0.272286576304	0.155350310396	0.213670102739	0.039568168146	0.101629803007	0.0624159688022	0.0027661034809	0.0206325618163	0.0330853711676	0.00118400069538
à	0.12194682058	0.264954490768	0.170806903465	0.248696170913	0.0686016340487	0.0695902473357	0.0335646036007	0.000980723506133	0.0093940274721	0.0110570945652	0.000407315234127
s	0.04572154956	0.336072746923	0.181400877822	0.176048736971	0.111238958016	0.0849951041119	0.0317417038669	0.00118901282538	0.016358238224	0.0136646507751	0.00156843649638
t	0.0386327460533	0.197008359641	0.173892942607	0.262906632324	0.0996913813387	0.146697698037	0.045403822289	0.00122449945179	0.0179978100747	0.0145912461717	0.00195284663913
i	0.0338888693844	0.156653407214	0.139861320869	0.285043749441	0.105359172446	0.172137732679	0.0718711374297	0.0012399695606	0.0282371463582	0.00499546862723	0.000712029450043
c	0.0114483322195	0.148556714405	0.100479238623	0.154140845147	0.237824040815	0.190575380893	0.0822074908099	0.0088273610202	0.0626937424527	0.00293275463241	0.000314107546681
e	0.00501502913117	0.123459060135	0.0785916512077	0.105358706716	0.296993446938	0.191803336964	0.0859233686033	0.0119450040067	0.0985380454842	0.00222572236414	0.00014667955356
e	0.00294720372372	0.197357060045	0.0759115747359	0.082566706572	0.231505275646	0.152874608988	0.111322306201	0.0435851190022	0.100973737161	0.00082435205138	0.000132116875853
t	0.00266631742124	0.184915070015	0.057500774912	0.072492481524	0.157110986882	0.159830256329	0.132777732067	0.0593608616674	0.108596394387	0.0608659862271	0.00388317277862
è	0.00249516042908	0.096266199005	0.0405223516373	0.0832592738413	0.180354997294	0.225200908776	0.130559454022	0.0314139627225	0.123984964796	0.0808650878524	0.00507768679054
l	0.00385254559836	0.0895127620017	0.0603747815458	0.0884565712804	0.196980279098	0.215422006259	0.112153711341	0.0195000450742	0.103432288265	0.105888631727	0.00442642379451
i	0.00430444228712	0.0901617883339	0.0684668818486	0.0801531604268	0.116231096366	0.201651192086	0.12215599378	0.0167161103581	0.179973322755	0.115363836109	0.0048221864315
t	0.00190543245004	0.0570423504446	0.0419025586162	0.0613669458089	0.0973124354553	0.207654957362	0.119792134593	0.0230236401194	0.265855687585	0.120167480903	0.0039763803105
i	0.00110286757068	0.0420148498149	0.0301662617721	0.0455664732696	0.0794355484851	0.199845585787	0.112793701531	0.0304286260398	0.333078575862	0.121980562401	0.00358696507017
a	0.00039516935756	0.0227430062716	0.0127133419574	0.0265202074232	0.0566213561617	0.193228061929	0.12773050051	0.195415898013	0.320154208621	0.042365754067	0.00211253905672
m	0.00278209246585	0.0310065337572	0.0190203454525	0.0267449491411	0.0400353643872	0.126337700643	0.10738178017	0.241586204004	0.189174326207	0.210685135856	0.00524559241891
m	0.00703120482195	0.0306692739191	0.0271379571508	0.0833116457137	0.0321891384624	0.171057073548	0.14720562339	0.0842069943013	0.144094318736	0.267206553485	0.0058901973363
è	0.00582318495575	0.0141064506397	0.0163164153003	0.0889378062379	0.0291452134875	0.190921881183	0.15532771013	0.109918023067	0.262713902912	0.0983925913617	0.0283967969754
n	0.00194487659935	0.00822256454657	0.00722569501677	0.035554516746	0.0276622781625	0.106086209394	0.09102970571	0.141398564356	0.364380294304	0.179561182454	0.0369340753251
i	0.000652551789317	0.00616187151552	0.00461733957226	0.019361894582	0.0295585453875	0.084160478798	0.0738928952367	0.114354818119	0.415341298101	0.213621386485	0.0382769101084
à	0.000219788578106	0.00444800980517	0.00223475840842	0.009782597964	0.0187816846958	0.0622768833993	0.0481287827456	0.398368439373	0.3303351247	0.0870317856517	0.0383921187028
t	0.000240078017169	0.00745246123506	0.00472057378714	0.007532745258	0.0102120334653	0.0277291155998	0.0254415429152	0.451795225458	0.1368657669	0.310025393041	0.0179850155676
t	0.00119175957239	0.00942846291169	0.00868457859571	0.026523382586	0.0134308931551	0.0812566658666	0.103099221972	0.164275785153	0.179385038967	0.402177150014	0.0105470445392
o	0.00134306348066	0.00515398973723	0.0062455885319	0.029728195362	0.014236812385	0.106251181956	0.130015734991	0.101541462718	0.265505229656	0.178689937671	0.16128878153
m	0.00088206838342	0.0191950221791	0.00962168684397	0.0187822722873	0.019867446795	0.0682988713187	0.0649197053303	0.0764754222393	0.283898269885	0.225547274557	0.212511923177
à	0.000728070743617	0.023352248393	0.0105554515323	0.0141525784158	0.0205119955983	0.0473229859396	0.0383218766101	0.268989238746	0.255555149962	0.222304980519	0.0982053803923
s	0.000453264383682	0.012296470131	0.00646728542843	0.0081553164586	0.0127142210328	0.0255505531465	0.02276674137	0.331138129582	0.173668789987	0.344699092506	0.0620901079641
t	0.00111539408123	0.009538803977	0.00721690480948	0.0163717288195	0.0136079171776	0.0514213240488	0.07034420079	0.138710953194	0.214908259996	0.452738944169	0.024025542988
o	0.00112566817634	0.004396909019	0.00455794605316	0.0159708126398	0.00945586672587	0.0565957339163	0.0816491722633	0.0837952010647	0.218128923332	0.243608779723	0.280714950163
