 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a	0.318416248788	0.159411711642	0.019704805715	0.002657232745	0.00605243860974	0.00575275192431	0.000610880312	0.00395385625245	0.00233970207377	0.146480665048	0.334619730818
n	0.319774395163	0.245928737214	0.162256077572	0.0966588923817	0.00230030080974	0.00192107792164	0.00777098094533	0.00165626198578	0.00136463997377	0.0488272129024	0.111541413145
ì	0.248439923954	0.322247879071	0.224401109191	0.137620447461	0.00105269887458	0.00064471775078	0.0101916396568	0.00090391291926	0.00103961778631	0.0162760623981	0.0371819736343
c	0.225834559318	0.48624035969	0.150980666397	0.0852887708203	0.00162018202953	0.000549120096493	0.0227935978939	0.00270611516375	0.00615338295715	0.00543481243249	0.0123984190654
h	0.0810380214393	0.462398786563	0.256201315466	0.107538308607	0.0414967860098	0.00336302043216	0.029522745298	0.00459869162125	0.00788126645772	0.00182109684452	0.0041399319858
e	0.0314457863798	0.291657472188	0.437157665155	0.150761306202	0.0535405649653	0.00397265151522	0.0232984100993	0.00339015187375	0.00278526591791	0.00060713811581	0.00138354114327
n	0.0117335984999	0.164168303063	0.374718147052	0.186639815401	0.0189469167838	0.00162975232291	0.2189191257	0.0104034860579	0.0119748829326	0.000323380585883	0.00054258249709
d	0.0055388848733	0.0790452893543	0.206433224351	0.173357205134	0.211110747761	0.0184490935543	0.2761695269	0.0144924835193	0.0149128196935	0.000229296664828	0.00026144584874
ì	0.0582648928578	0.241849715785	0.173457678117	0.114321433378	0.274088191224	0.0237583941574	0.101498922967	0.00741740580643	0.0051668150305	7.75047208427e-05	9.90345459567e-05
s	0.0745299148293	0.290536980595	0.163775592706	0.131432122793	0.105914762378	0.0177670146918	0.183003736656	0.0161729177355	0.0143659304268	0.000773315159981	0.00172766966532
o	0.0256262473864	0.143367367198	0.296114224235	0.204551787598	0.0505153338927	0.0159120634039	0.214347883885	0.0288321432452	0.0174650816423	0.00100817577933	0.00225965123771
n	0.00902480075047	0.081081704466	0.298992348745	0.172885885866	0.0182686711976	0.00605444850797	0.350591232962	0.0387267067484	0.0217943407141	0.00140577155244	0.0011740707285
t	0.00334876890516	0.0320649205553	0.113928827582	0.0898719939553	0.177986547199	0.085692224036	0.400634351987	0.0674268755828	0.0246225328047	0.00340515745081	0.0010178175295
a	0.00176595288505	0.0395834888518	0.196368173194	0.130837599985	0.231699369066	0.111943464245	0.180322761662	0.0913363768609	0.0125028955016	0.00308749730027	0.000552461259167
i	0.00097989145835	0.0701021776173	0.255345247731	0.225582146662	0.0793036556887	0.0379716130817	0.221922640554	0.0744903579536	0.0325877061672	0.00144882155009	0.000265751659056
k	0.000902733566117	0.0690056205391	0.151504089244	0.207649880554	0.13709235123	0.0515882097939	0.261134440185	0.0615108499845	0.0482104357224	0.00916912698336	0.00223226579635
i	0.000855559065372	0.053488693513	0.178581399748	0.215958678518	0.160008306077	0.0563505011313	0.163373387728	0.127099714995	0.0298067530075	0.0116606060278	0.00281641092912
a	0.000547373998457	0.063114261171	0.191763549916	0.269554972839	0.0665538720257	0.0224779495771	0.180158426909	0.165211668332	0.0325401664358	0.0070519360426	0.00102585492337
t	0.000727026266152	0.0583252313903	0.114092600972	0.205522170946	0.151214698342	0.063181427859	0.224066435636	0.122260828111	0.0414658588119	0.0166224840142	0.00252130992446
è	0.000636372122051	0.0325810719634	0.0723879279907	0.124736650315	0.172621373781	0.0756944744197	0.229951828545	0.242496604704	0.0281796279373	0.0177698075381	0.00294429005382
r	0.00083890910735	0.0317663478211	0.0799101893302	0.127669793438	0.0865349642603	0.0617749099399	0.290412699515	0.275505748235	0.0255972033124	0.0168194873794	0.00316973753027
a	0.00086125857645	0.0288422484404	0.0769055794434	0.114653862813	0.0610604204201	0.05560323878	0.303986039838	0.235267596078	0.0981085534375	0.0206481134598	0.00406307404342
i	0.000305930710817	0.0141703899801	0.0402616878145	0.0680488509377	0.0306748354734	0.0208612881267	0.307358543279	0.272817975359	0.208317941146	0.0326246701533	0.00455785811447
n	0.000162511964939	0.00994407886003	0.0246663369382	0.0480573953126	0.0394710334911	0.0185239771089	0.372116804426	0.188852183453	0.230232660382	0.0491452150511	0.0188277680382
ì	0.000116534356646	0.00701531382001	0.0207203873127	0.0387562351042	0.0385323180637	0.017648919903	0.386441714809	0.269936862818	0.157253764461	0.0422214793504	0.0213564390994
c	0.000828304837215	0.19219980794	0.0812958081042	0.0653867617014	0.0153473165546	0.00847979383433	0.260929624936	0.270108897106	0.074037390487	0.0239642391168	0.00742204767647
h	0.00112957630241	0.252572075013	0.0964990377014	0.0639392614005	0.137534959152	0.142823178945	0.121014901645	0.128696526535	0.030458439729	0.0226231437056	0.00270891200549
a	0.000457063326137	0.0850007619377	0.0354804002338	0.0265742953002	0.178342755451	0.186809339272	0.087860757215	0.099110971845	0.194228761476	0.0298349215685	0.0762999732252
p	0.000159978605712	0.0306581783126	0.0272127670779	0.0517025257667	0.0610301103403	0.0634142033807	0.225478422405	0.090878547615	0.293904943825	0.0545155668562	0.101044720108
à	6.8414465904e-05	0.0125961104375	0.0229561826926	0.0584519942556	0.0211971115034	0.0227175555602	0.339853400802	0.168668727872	0.214826374608	0.0993150789521	0.0393490124027
r	0.000106024994301	0.00815789537917	0.0198375635642	0.0427433957519	0.0126959661011	0.0236208222867	0.434026960267	0.169748730957	0.167852094869	0.0979481296507	0.0232624111342
o	0.000107490888934	0.00612128609972	0.0179334721214	0.0358532219506	0.010694679267	0.0235387770556	0.390044016756	0.116909168652	0.21533017829	0.0840602032169	0.0994075373781
n	3.79739663113e-05	0.00218517865657	0.0069555004738	0.0143205674502	0.00510307832233	0.0086152913452	0.350573635585	0.107876426217	0.25460594943	0.096994029739	0.152732439126
t	0.000112244547937	0.00104529412552	0.0032262971246	0.00681077665007	0.0839510377741	0.0921832298151	0.315601086528	0.102579542072	0.145132276477	0.16522612858	0.0841321414753
a	0.000136835941979	0.000667444928507	0.00177300627487	0.00365899261669	0.111029444858	0.119509022025	0.126142981843	0.0931938373573	0.213010422159	0.17020902386	0.160669022258
s	0.00011989234666	0.00412840127284	0.015333424525	0.0211537875389	0.0383650154527	0.040571775095	0.110858265614	0.0746957357858	0.29377544072	0.214420768953	0.186577526653
t	0.000204968308887	0.00542514034761	0.0198620424083	0.0268377793463	0.107650496718	0.108720530698	0.0998380118713	0.100794318595	0.174291569907	0.293147502984	0.0632276363443
i	0.000160144573862	0.00205055968254	0.0070711629561	0.00981265222543	0.130847523239	0.130819866049	0.0459282749571	0.0890938891983	0.189242482969	0.198954712328	0.196018713675
n	6.81088055207e-05	0.00109150103751	0.00409525707203	0.00593605635181	0.0444867020463	0.0441975109663	0.0789547259857	0.0692161493994	0.268353867656	0.217199658776	0.266400484558
a	3.77255868402e-05	0.00077404520417	0.00308632415068	0.0045619956506	0.0156528581488	0.0153469318188	0.0895877166619	0.0776495931331	0.271625439219	0.305219126259	0.216458281519
g	1.75443321134e-05	0.00313047942639	0.0137775170102	0.0310728737502	0.00579712198293	0.00558812170293	0.150768720221	0.0736942893777	0.27033110974	0.270114722086	0.175707509373
l	7.51408355378e-05	0.00414797809213	0.0177424206367	0.0409234037167	0.100319755761	0.092591403301	0.18871066674	0.0929185981259	0.184340099913	0.213952237362	0.0642782896577
i	9.01801548793e-05	0.00165730584538	0.00646849751557	0.0149864845256	0.13201508274	0.121208183324	0.08901259258	0.0782790696086	0.116595573304	0.134968989454	0.304718027553
s	8.67979279931e-05	0.00279191961313	0.0103502338419	0.0157803723285	0.0447016975	0.0410792136647	0.08114647786	0.0521955117695	0.157691307768	0.210158860151	0.384017586851
ì	8.64831131644e-05	0.00319006327304	0.0116321126606	0.0160150059428	0.01529828805	0.0143599108056	0.0786400053867	0.0465023362565	0.146809286923	0.50747200005	0.159994493284
a	3.05174078548e-05	0.00113512242301	0.0039733255902	0.00557330522093	0.005124357768	0.00480475544453	0.0345577425622	0.0225780930855	0.0739488749743	0.45963197235	0.388641904428
</S>	1.63308833774e-05	0.000627517306505	0.0020741682801	0.00300195972046	0.002576096836	0.00240708161026	0.0261589182811	0.0135308120427	0.0507033949871	0.245531264675	0.653372402214
