 	avete	cucinato	le	verdure	</S>
e	0.4178740765	0.0820878327763	0.00039024402	0.0768898860226	0.422758020848
m	0.4276573995	0.405021820925	0.000476230753333	0.0257983096893	0.141046299365
a	0.3531365405	0.590277140308	0.000624316064444	0.00880841906977	0.047153600515
r	0.580584680167	0.373222333436	0.00338566510148	0.00673104352992	0.036076263715
è	0.786367093389	0.170852794812	0.00418006367383	0.00619445209997	0.0324056331483
s	0.77796383113	0.0788939929373	0.0352075231979	0.0905973699567	0.0173373182928
s	0.446308313043	0.222060961979	0.185323984399	0.133856891319	0.0124498559643
a	0.474327953681	0.250238527426	0.201573414894	0.060041827123	0.0138182821881
t	0.640557631227	0.095725673242	0.101171443725	0.141316354391	0.0212288777294
o	0.694237123742	0.0471181857473	0.0680396509083	0.171076183797	0.0195288149098
t	0.662762994581	0.0272541125824	0.0604869679694	0.226366290266	0.0231295839699
a	0.632317771527	0.0225003861941	0.0587198323898	0.255833548422	0.0306284133233
l	0.609829457176	0.016578127398	0.0493214371966	0.286620677807	0.0376502774411
à	0.390678232392	0.00978644676467	0.0453359154655	0.519738992602	0.034460424147
c	0.535514257464	0.00341578776022	0.0157624950552	0.426167780867	0.019139719549
h	0.493744086288	0.0232194021267	0.159235268518	0.315501050289	0.008300200383
a	0.165265637496	0.0296987220385	0.206650590778	0.262467056373	0.335917966494
n	0.0778549307653	0.0101230822191	0.0724726401982	0.251046218401	0.588503105498
a	0.0613227262551	0.00361438479303	0.0278035278027	0.265742283467	0.641517068499
</S>	0.0501973721276	0.00183428566152	0.0139884225064	0.160799007734	0.773180934249
