 	la	macchina	vuole	riparata	dal	meccanico	</S>
e	0.0729199736772	0.404921588289	0.021222040642	0.00067164151	0.00080587855	0.032868872111	0.466589944022
m	0.122071997892	0.663942462763	0.0261698125473	0.01972670747	0.00113358165	0.0114091022443	0.155546270303
à	0.106915120964	0.765579854254	0.0438183165158	0.0264927168233	0.00107315874333	0.00425585008529	0.0518649013373
k	0.085232041988	0.664462984751	0.127546525505	0.0643506352744	0.0200406394744	0.0196543842323	0.0187127272014
i	0.0923909656627	0.50565341825	0.263984035168	0.0779536875915	0.0275476861248	0.0247996837448	0.0076704738478
n	0.0625931503209	0.37872555275	0.284945948389	0.196195448364	0.0592079310083	0.0154491199156	0.0028828094466
a	0.0298813995403	0.34426637425	0.30054264613	0.238825841788	0.0728493360028	0.0123393296132	0.00129504662553
t	0.0268854655134	0.331703281417	0.302389375377	0.194459462929	0.0659049443343	0.0759696715124	0.00268778083518
è	0.0214689828378	0.284752650472	0.314316761792	0.205210797643	0.0739419527781	0.0971689015248	0.00313997229606
l	0.0215809256126	0.297407826824	0.394362057264	0.164008419214	0.0609308722594	0.0592673548623	0.00244258744969
i	0.0184998536042	0.258564498941	0.421681869088	0.152413309738	0.0993229440865	0.0470345255541	0.0024830837499
s	0.00838143836807	0.202483049647	0.337748847696	0.185780639913	0.166291121362	0.0947413124514	0.0045736471833
t	0.0935095182227	0.105807504716	0.216130917232	0.195964433304	0.261562337121	0.12127358615	0.0057517138611
i	0.120989701041	0.100591516405	0.187998265744	0.173945617768	0.36072547904	0.0523161240833	0.0034333241537
a	0.040619656067	0.123202488802	0.148335681915	0.382871559256	0.284583783013	0.0183385717411	0.0020482722179
m	0.019992949109	0.090129402934	0.099656968305	0.404317811419	0.135398907671	0.246307130927	0.00419681317263
m	0.0718533460363	0.0525218063113	0.0763546037683	0.181347035473	0.288123419224	0.325020889976	0.00477888428521
è	0.0828148966121	0.0403941707704	0.0578040395894	0.198545991824	0.499330273075	0.114305220992	0.00680537832274
n	0.027628651794	0.0389315122568	0.0292152558631	0.218400233941	0.421472724358	0.254904298331	0.00944730410758
i	0.009242115318	0.0354006094189	0.0241778052877	0.226300061314	0.383505741453	0.305720172777	0.0156534863692
a	0.00311758855033	0.0348054281396	0.0241498990959	0.472023773771	0.337201363818	0.109757286259	0.0189446361231
t	0.00134468226444	0.0201768840465	0.0178509465653	0.44721581659	0.168322673273	0.33004419742	0.015044751041
t	0.00430643578815	0.0127567565822	0.0181169240551	0.216982054197	0.291677193091	0.44543578914	0.010724792597
o	0.00500469970638	0.0117572737607	0.0174946870184	0.230259388066	0.440340107697	0.21268177838	0.0824620147823
m	0.00392656701246	0.0518733672536	0.0188256526728	0.236274419355	0.352217725899	0.229748508127	0.107133710394
e	0.00356413185762	0.0618645721512	0.0182170765909	0.247753796452	0.347707348633	0.242172409376	0.078720655598
k	0.00185202467267	0.0328762144504	0.0099431252303	0.226959758817	0.319616782878	0.338861016459	0.069891087866
k	0.00282814132422	0.0236458785835	0.0118082815768	0.157100856272	0.356570700959	0.422933665486	0.025112460322
à	0.00249117357961	0.0107374579612	0.00919154190893	0.136292397091	0.343855266986	0.245363895162	0.252068258474
n	0.000835670159737	0.00643646838707	0.00421427851964	0.086468032697	0.174992963995	0.397500711721	0.329551904258
i	0.000283441989312	0.00440492486236	0.00254788765321	0.058043267899	0.105443813998	0.441886853907	0.387389822853
k	0.000445016104171	0.00620792395412	0.00253360153107	0.0531833009663	0.0839013323327	0.446287601302	0.407441185618
o	0.00049891409604	0.00681307697137	0.00253262885702	0.0533149569888	0.0770369697776	0.457334053767	0.402469356539
</S>	0.000249631289995	0.00379614596568	0.00136290919851	0.0603913134944	0.0672769583888	0.269960681883	0.59696232827
