 	tutto	il	cibo	vuole	girato	</S>
ò	0.482761120516	0.000262836866185	0.0146501944775	0.0023341018475	0.00396330519118	0.49602843568
l	0.487531926172	0.000411728415395	0.0540678541592	0.290065066449	0.00166579359118	0.166257666247
o	0.333963314724	0.0253218102185	0.19392114472	0.38932638115	0.000901160815393	0.0565662221157
o	0.283840658575	0.0335185006962	0.345256871573	0.31798088605	0.000302225838464	0.0191008818779
m	0.106905302192	0.0134911721887	0.338670677191	0.321928252017	0.211694633961	0.00730997199863
a	0.102802493064	0.0174479097296	0.44497064573	0.148422764006	0.282336631877	0.00401956193288
r	0.105547686355	0.0199054622432	0.576131948577	0.0818053313353	0.210310341182	0.00629920257763
ì	0.0492709041183	0.0109434420811	0.664263216192	0.0772502237784	0.186425645907	0.0118465561925
o	0.0199579636751	0.00454164369158	0.532749593064	0.370840114593	0.0624446346508	0.00946611198417
t	0.00805452252737	0.00260143599508	0.243771048688	0.467080109864	0.274807298719	0.00368562551472
è	0.00433626967579	0.00202005818503	0.324761629563	0.274650128288	0.346495734306	0.0477361851049
l	0.00682332372526	0.00237570431501	0.358314849854	0.241592769429	0.327582032835	0.063311329235
i	0.00740871324175	0.00243681830434	0.189185419951	0.244641593143	0.321948827945	0.234378633945
v	0.00358188674725	0.00123419530078	0.218845319984	0.345935107714	0.130425767982	0.299977726648
o	0.00229863285775	0.000835471360927	0.230565611995	0.381964062571	0.0651430287507	0.319193190883
t	0.0104171988946	0.00160991838098	0.185919225998	0.366989790857	0.116989190674	0.318074662394
i	0.0131143911803	0.00185808978774	0.159385222899	0.292707760286	0.135034105358	0.397900419565
m	0.0216302779422	0.00236207265666	0.0755116731997	0.154217606762	0.319466073586	0.426812293188
m	0.0304585036474	0.00565125778555	0.0560374390666	0.0698307009207	0.691043004529	0.146979077611
è	0.0161445429412	0.00500511518796	0.0287063992422	0.0402206199736	0.541612956393	0.368310352418
n	0.0061157166058	0.00187582528876	0.0212152559674	0.0897859676579	0.373145640348	0.507861614139
o	0.00277266257105	0.000832727290651	0.0187207116458	0.122829769219	0.316905527016	0.537938634713
</S>	0.0013865459892	0.000416365486922	0.0094761203079	0.106719244609	0.158734333858	0.723267417356
