 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	0.0306829914247	0.453945652867	0.00029223617	0.0001325435615	0.01114184756	0.00307874987	0.00152572275	0.0033396292	0.0325811766034	0.463279416443
s	0.272771752475	0.516490504289	0.00397778037333	9.91135381667e-05	0.01748682352	0.01886121679	0.00127591391667	0.00341303603333	0.0109458371201	0.154678012377
e	0.340799125825	0.551364604763	0.00699224745778	8.85319570556e-05	0.0158412061733	0.02558036793	0.000856591712223	0.00293198051111	0.00373407929172	0.0518112965138
l	0.130213340275	0.565697481588	0.0431206504859	0.00136047882002	0.0937702097244	0.131831803977	0.00515279937741	0.00951941167037	0.00176456959893	0.0175692776394
a	0.0667257267583	0.560002290529	0.0597135908286	0.00193583972001	0.119952018908	0.166105598926	0.00659285102247	0.0117089861935	0.00110811057146	0.0061549938975
n	0.0382380800194	0.532877452176	0.0539550276095	0.00240711285334	0.138654425303	0.184385477242	0.00756302757082	0.0246212603678	0.014782374129	0.0025157958702
a	0.0237379354398	0.502776006059	0.0574666342032	0.00289526798445	0.156390756101	0.199083715747	0.00796284841694	0.0290428964126	0.0193406805063	0.00130330588113
v	0.0175488895699	0.478281678686	0.0371150240677	0.00236298672815	0.146922296367	0.156323118582	0.0256277050323	0.122777351761	0.0125627882987	0.000478216451443
r	0.0991195799466	0.192421034895	0.123016455689	0.117875618776	0.134003443789	0.132573441427	0.0363300463441	0.154136060997	0.0103180766429	0.000206326618814
ì	0.128469154882	0.281001693632	0.14712976723	0.155976996759	0.088535746263	0.121088102376	0.0174713658147	0.0566189590757	0.00347792130597	0.000230360274605
k	0.047587904994	0.388040257877	0.0660901300767	0.0542910990863	0.0902504300877	0.140352792459	0.0269474653049	0.0569057446919	0.127039477984	0.0024947260582
o	0.021108498798	0.268505939292	0.0445257710256	0.0234950380288	0.117622354696	0.26134685582	0.031145087235	0.060819721564	0.168249633551	0.0031811249194
a	0.0102069953993	0.177654429764	0.0290195290085	0.0115859238663	0.213184404899	0.381593185273	0.0211044868783	0.0981962038547	0.0561452025903	0.00130964880647
f	0.0109480839331	0.111721986588	0.0846453830028	0.0129161591454	0.216960864966	0.263996905091	0.0468298576261	0.130979521285	0.118766014713	0.00223524760216
ù	0.0109847578777	0.0671418795293	0.102699385668	0.0141388726485	0.263382778322	0.258209578364	0.048324678042	0.0930938664283	0.139632225258	0.00239203995039
r	0.0056692995259	0.0922719338431	0.0724056732227	0.0109473464828	0.285187576107	0.243441480121	0.087520229514	0.109302008143	0.0921085321067	0.0011459762998
n	0.00632002350863	0.0900506178477	0.0953758577409	0.252491353494	0.152970465369	0.10668139804	0.115460286505	0.0975877990477	0.0822810860356	0.000781134323267
o	0.00475907040954	0.0331499071159	0.0723212511136	0.327947481898	0.114475885123	0.265985083347	0.056630768835	0.0892587860159	0.0340265950785	0.00144518243109
k	0.00391753927651	0.0443448336386	0.0334215752379	0.110519578266	0.111257011708	0.370956027782	0.0396976936117	0.172931935339	0.110603786093	0.00235002211036
a	0.00365842397884	0.0462928110462	0.0205945275126	0.038054839402	0.100651557236	0.407966689261	0.0343849318706	0.210195688446	0.136274266698	0.00192625803679
k	0.00374987211295	0.0359315835154	0.0156952746042	0.013968513414	0.0936364757453	0.41563357642	0.0328145639569	0.226983826149	0.159932390233	0.00165392887893
a	0.00374343913432	0.0321440285051	0.0138071052681	0.005853940118	0.0853877485818	0.399210025473	0.0324678027856	0.25697950205	0.168541174244	0.00186526112631
n	0.00129386779091	0.0111820905017	0.00527670601603	0.002148897116	0.0651965081939	0.348274690158	0.0131824174952	0.194454224017	0.355403728915	0.0035869064421
n	0.00250993437977	0.0043476742339	0.0215531818653	0.041933001002	0.0504994047313	0.146697785053	0.0569779075984	0.134574554672	0.536233656305	0.0046729020807
i	0.00299721444326	0.00212887904463	0.0274556345218	0.0553794978473	0.0675396082438	0.294395735018	0.0722135955328	0.162314928224	0.302337983768	0.0132368977269
u	0.00108789506942	0.00133886811488	0.0103916792406	0.0187412154524	0.0748892727479	0.352365181673	0.0385948075109	0.380855049408	0.104705246133	0.017030767909
n	0.000441896721473	0.00139299340496	0.00508659924687	0.00664913027413	0.0557200955826	0.156243609224	0.028786546837	0.398919569136	0.333698698588	0.0130608279697
r	0.00494259666716	0.00146630963499	0.0404135654156	0.111790569891	0.0483347231942	0.0738000440747	0.088837627279	0.186589715712	0.434153162863	0.00967165054323
ù	0.00643157932239	0.00101057555166	0.0514619458719	0.14667888784	0.0523275217314	0.123543300358	0.10681955866	0.141792355237	0.177751365621	0.192182904734
s	0.00227605158413	0.00874554752389	0.017805481524	0.0491653511733	0.0327583392438	0.142779735453	0.03806921592	0.112654181746	0.34197098654	0.253775119145
t	0.00228042277138	0.011698407108	0.016925311008	0.0536155997411	0.0309016720813	0.0735110148177	0.151160858773	0.154432543915	0.420021463513	0.085452706555
i	0.00221666754279	0.004376382316	0.0162203713027	0.055020275075	0.0294383646938	0.0898259259392	0.187390623991	0.173049141305	0.181829294171	0.260632961458
k	0.0010445855666	0.00890326178533	0.00637202006757	0.0185311079063	0.0224430452313	0.12197478198	0.0671312007303	0.150778083768	0.28345873639	0.319363196486
o	0.0006500885504	0.0104048989418	0.00307670075252	0.00636632086077	0.0211199930771	0.121408303993	0.0273293819768	0.192172554589	0.32757775213	0.289894031495
k	0.000552120145	0.0057587746606	0.00192698118084	0.00241322565892	0.016862469359	0.100952335664	0.0151182633923	0.18642784153	0.389514104043	0.280473901565
a	0.000520323385333	0.00420658856453	0.00154782084361	0.00110161412964	0.0139784947863	0.0857345995547	0.0111475275974	0.173540653843	0.419723996348	0.288498374922
l	0.000248316438778	0.00245942813251	0.000833546864537	0.00048270526988	0.0115011929288	0.0773577965182	0.0067550296658	0.160427309614	0.448578123783	0.291356546641
ù	0.000156127224626	0.00187292708684	0.000565187679512	0.000264528802627	0.0083753143096	0.0507245021727	0.0050270859886	0.178611994871	0.451862209261	0.302540120547
</S>	7.8727419863e-05	0.00095120270742	0.000288876926756	0.000137762195314	0.0068358661548	0.0451378410863	0.0030816871443	0.224474432435	0.261022791631	0.457990810273
