 	il	vestito	della	sposa	vuole	bianco	</S>
t	0.0032572926205	0.06528522087	0.238775766244	0.13211870342	0.06073607086	0.076392288995	0.423434634215
o	0.00357268225683	0.354419226957	0.276903868748	0.13749229414	0.06093726297	0.0255010461053	0.141173608802
n	0.00151152091293	0.411068403652	0.211765069583	0.230643691047	0.0894407870067	0.00850180787563	0.0470687201414
à	0.000503899256103	0.143947412551	0.309308003194	0.424178297016	0.103526889836	0.00283539215002	0.0157001212558
b	0.000168899753744	0.051291262317	0.273107697731	0.589421512339	0.079821974112	0.000954661308219	0.00523404501961
b	0.0430447565118	0.283288308906	0.11948672591	0.483056472446	0.0687221902707	0.000631405066406	0.00177019190884
e	0.0574352093939	0.626527202969	0.09956167197	0.179244489815	0.0360866896569	0.000514436942669	0.000630331042947
t	0.0199031321546	0.500727237656	0.114952840657	0.238704623938	0.100401513886	0.0242550327348	0.00105564173098
o	0.0082103649182	0.522853015885	0.0778295565523	0.247185233346	0.110568898129	0.0321689323591	0.00118402177233
a	0.00365413384849	0.505387893628	0.0773503285174	0.287984036482	0.114501832876	0.0107240526718	0.000397740190443
t	0.00231885862525	0.188721676209	0.0780915393725	0.311608247827	0.129387972625	0.289255877995	0.000615859101148
s	0.0764374337418	0.30986278207	0.0327666149908	0.118017249609	0.0577963853417	0.404382445998	0.000737155063716
è	0.100363814114	0.627794517357	0.0287211359969	0.059259351203	0.0263932279139	0.157107211823	0.000360822807905
k	0.043862474238	0.669907505786	0.0411975923323	0.0628631170677	0.0216585979713	0.159722013764	0.000788775859302
o	0.0280144110793	0.672781358595	0.0509096754441	0.0609981900226	0.0253439446571	0.160900870355	0.0010515827531
r	0.0162250473598	0.601303199532	0.0449508984814	0.0491545286742	0.0256248165524	0.261004022552	0.00173751078437
à	0.0094012660866	0.533168166511	0.0441563228271	0.0769399338914	0.0392504238508	0.294557406017	0.00252649472812
s	0.0057444354622	0.47048220217	0.0427825979424	0.0888624879638	0.0446758076169	0.345046367172	0.00240611050937
i	0.00605952562073	0.419479214057	0.0535637063141	0.0824190259879	0.0689523822056	0.365744737391	0.00378144393646
t	0.00574479254024	0.386550131352	0.0578709187714	0.0830335453293	0.0770174584019	0.385845840797	0.00393733157882
è	0.00378833462341	0.225985677117	0.0595384595905	0.18366717511	0.124347040467	0.391400607599	0.0112726919596
l	0.0034464821178	0.173618442372	0.0606374005302	0.21666203837	0.140445829822	0.391485449866	0.0137043163199
i	0.00387198150593	0.172545160791	0.0610048708434	0.14060635279	0.158080922941	0.416368169955	0.0475225201066
à	0.00192531416307	0.13561082999	0.0642909862811	0.30814923093	0.26425847098	0.166946379062	0.0588187781689
s	0.00121721138212	0.0558955817233	0.0342341007604	0.318123362443	0.19748480666	0.372531108764	0.0205138126563
p	0.00293487079404	0.0329813092411	0.0136028809201	0.110062452481	0.0698940265533	0.763284982921	0.0072394909581
r	0.00457926976468	0.0179753510804	0.00878565164003	0.0424084563603	0.0296772798511	0.894081974307	0.00249203354203
o	0.00317495327196	0.0098430127268	0.00701998821334	0.0206148931201	0.0271008852837	0.615773582269	0.316472676131
</S>	0.00158934341158	0.0057775029134	0.00556557060667	0.0144955390601	0.0325129711418	0.308448857385	0.631610188065
