 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.24738783588	0.248109839043	0.003822023048	0.00092739635	0.000570465635	0.0007773878395	0.00060441079965	0.000691163425	0.0016549749436	0.122232615003	0.373221875258
n	0.264563617293	0.311148406348	0.0911374766827	0.0577918291833	0.0126457878683	0.0107426823728	0.0276838550997	0.018052960225	0.0406907014769	0.0408507686866	0.124691891881
a	0.155183177764	0.290339185449	0.225511515561	0.124629183061	0.0199737699561	0.0143815335576	0.0368134619499	0.0238844554317	0.0537115379966	0.0137234908624	0.0418486491131
s	0.102653897021	0.23295580715	0.255388895187	0.250059487687	0.0558484189854	0.0241541839525	0.0248962059	0.0157010475006	0.0196980305032	0.00462253017766	0.0140214744804
t	0.054094412107	0.315838554383	0.223944081729	0.261746725896	0.0684943503285	0.0273770031275	0.0208361053343	0.0129825068235	0.00835134383467	0.00158924005682	0.00474573194815
a	0.056314283369	0.413116741461	0.26390210391	0.198536225299	0.0398137464428	0.0110330887858	0.00760177011243	0.0047528129645	0.00281618476182	0.000530252361253	0.00158284228763
s	0.0391462211897	0.224423552487	0.239376064637	0.3352484551	0.0910249144809	0.0390378901953	0.0174931466708	0.0103767553548	0.00214971607061	0.000906678238464	0.000816614572777
ù	0.0525351064632	0.183368199496	0.174801401546	0.403803318367	0.101325751494	0.0476873898318	0.0207574869569	0.0122177921849	0.00191106296587	0.00103205348631	0.000560457909459
n	0.0561858840777	0.166445535299	0.138843552849	0.275928814122	0.0604980771647	0.0476778797106	0.110931700386	0.0949261501283	0.0441534142643	0.0038752917356	0.00053374357502
a	0.0212264816159	0.078452202233	0.124346623283	0.284507412707	0.0950315023882	0.0574844965702	0.148303282129	0.126522419709	0.0587715670548	0.0048246532292	0.000529399856673
n	0.00957136512197	0.048884050611	0.121736672761	0.325167670902	0.123724355796	0.0654021638567	0.130366849376	0.112602282903	0.0386929623183	0.0231594077271	0.000692212017224
k	0.00674967762399	0.0438512384037	0.0961281592537	0.249031566967	0.161325086932	0.107019512952	0.129495856459	0.141316697634	0.0324317536394	0.0317043942424	0.000946018905741
ò	0.0101024075413	0.0579300828012	0.0991865397512	0.366792622322	0.175642552311	0.096498315984	0.074615797153	0.092288285878	0.0134023587465	0.0130093198445	0.000531686047914
r	0.00955727991377	0.0471650909337	0.122502239917	0.419154187441	0.128321239437	0.0759008069947	0.0864465573843	0.0663989819593	0.0152652025822	0.0273891767118	0.0018992102953
a	0.00544385173792	0.0304498323112	0.115347950639	0.375364775814	0.160207618479	0.0842765003316	0.106143765795	0.0651704183198	0.0230271745274	0.0321955142919	0.0023726003471
a	0.00276435771264	0.0187545101037	0.063033820213	0.317794348605	0.160640321826	0.0798285861105	0.122251491932	0.113830767107	0.109389631176	0.0107657985186	0.000946368641033
t	0.00309723410421	0.0210030797012	0.0589127507377	0.198431316202	0.101626949609	0.0839036913702	0.118481320644	0.160071349036	0.139279081725	0.112602161206	0.00259106542368
s	0.00406185126807	0.0283008712337	0.0623741949126	0.195827405401	0.18107902987	0.117241425123	0.0755573402147	0.127309835012	0.0568609866083	0.148340739135	0.00304632822456
ù	0.00309783658936	0.0225505287446	0.0412000796375	0.314891375134	0.23343342329	0.118501505041	0.0840856067382	0.0881963193373	0.0412849235694	0.0514024662383	0.00135592580485
n	0.00138236511312	0.00933650461487	0.0215971937125	0.278730511711	0.140903913763	0.0759198650137	0.118954895579	0.0841915187791	0.0550726678565	0.211051563206	0.00285896991495
n	0.00069262592104	0.00659573290496	0.0218867470708	0.148407377237	0.133567177254	0.0987659150046	0.12228225186	0.12542061626	0.0467222579522	0.292301257735	0.00335798765165
i	0.000494438797013	0.00578206556832	0.0199493994903	0.156701549079	0.171142615751	0.119948141668	0.14318599062	0.124810378753	0.129463634651	0.126149003578	0.00237275273055
t	0.001685413989	0.00688244862277	0.0278475802968	0.21922104636	0.136501651917	0.101592132223	0.16068620354	0.0833717695843	0.165216560217	0.0949778288593	0.00201735127685
i	0.00204774092133	0.00702792065426	0.0293434839656	0.246928688787	0.145891107306	0.104958859074	0.15889602118	0.0731164265281	0.145765415406	0.0847356425531	0.00128868315895
k	0.00337105766544	0.00841793016475	0.0247444428552	0.220687342929	0.145600607102	0.103920646358	0.144163763727	0.069783950176	0.139252913802	0.138576440451	0.00148090608632
a	0.00380709518148	0.00881973925492	0.0228751595851	0.194976810976	0.140566363701	0.104428502119	0.137186951242	0.0718028800587	0.156182026601	0.15738894115	0.00196551802877
è	0.00247498158683	0.00602386345164	0.00919245872837	0.150035840325	0.122948654567	0.0863065400397	0.123631687081	0.0983822353529	0.341632855534	0.0550920847167	0.00427878567626
c	0.00384224152894	0.0208465536505	0.0206224941428	0.114476190108	0.0584360148557	0.0501145926799	0.106607943694	0.120934425118	0.368376771845	0.130608718239	0.00513407005875
h	0.00349304744298	0.0254571515502	0.0290333343809	0.113984786703	0.115307998285	0.09931876756	0.109069905898	0.143680581706	0.189620701282	0.16830764608	0.00272611791958
i	0.00156845711266	0.0112564519134	0.0159151257603	0.100719408901	0.146030759428	0.118998693853	0.098805241966	0.118647190569	0.222157507761	0.07621108636	0.0896901067065
o	0.000565022193887	0.0039235342078	0.00594534513677	0.0578744146337	0.0797701821427	0.0670283136177	0.087160157322	0.10237420019	0.427197752587	0.03378408962	0.134376996902
l	0.000342181089296	0.0021706873426	0.00508353196226	0.0351095638779	0.0470802763809	0.0490702975392	0.0700613224407	0.106273750063	0.362358689196	0.255953799707	0.0664959299673
ù	0.000242292606432	0.00152689292087	0.00471582206075	0.0451812852926	0.0406903197936	0.0379372545131	0.0806571828136	0.078234080021	0.344020468065	0.333663818902	0.0331306523224
s	0.000274922245477	0.00143640121362	0.00494947109358	0.0433818674309	0.0329290792645	0.0266585875044	0.0763836082712	0.0554964073403	0.328286896688	0.412271091967	0.0179317300075
t	0.000897961881826	0.00340847460454	0.00814761819786	0.0380629848103	0.0709615547548	0.0709711318348	0.0537991380904	0.0692864197801	0.124006675563	0.552606937322	0.0078511542025
r	0.00119013619394	0.00370945073485	0.00681262989929	0.0379755266034	0.0968818109183	0.103797567278	0.0476720053635	0.0850879699267	0.0580584678543	0.555510469107	0.0033040029675
o	0.000669571304847	0.00176985599695	0.00313592066176	0.0193723823678	0.0497530639728	0.0577047110927	0.0307152667878	0.0488577586422	0.0876644492848	0.439991016369	0.260366031589
a	0.000288140941816	0.00069812150765	0.00127087564925	0.0166510939559	0.0320088456576	0.0380331923642	0.0341467712626	0.0539570532141	0.279003069762	0.15546810279	0.388474757196
