 	i	bambini	non	lo	possiamo	non	possono	mangiare	il	gelato	prima	che	mangiano	</S>
a	5.8427477e-05	0.00034244623	0.08284961445	0.00530814555	0.36786818045	0.027246614	0.00807509625	0.02168042385	0.004793272788	0.01095061625	0.01349778923	0.018236581141	0.0531697557466	0.385923067477
p	0.031352487064	0.0723359626433	0.132951884817	0.00233208348333	0.40752691015	0.0958300106667	0.0723166994167	0.0217902116167	0.00163519157353	0.00467422148	0.00479297876333	0.00609540105933	0.0177246857811	0.128641309885
e	0.0419448119547	0.0966064083478	0.226373871606	0.00136266560444	0.23677614005	0.195796730222	0.128903896472	0.0168691628722	0.000553155190043	0.00209607855667	0.00187756468778	0.00204843857278	0.00590979383393	0.0428812975565
t	0.0142270225549	0.0339328151493	0.423456777202	0.000968172344813	0.146481427683	0.190574733407	0.122605365491	0.0282883426241	0.000337377010014	0.00763799668556	0.0133616614626	0.00166998239226	0.00204599426038	0.0144123194896
à	0.00491442005497	0.0131749458164	0.417554805734	0.000907631691604	0.263693006894	0.130687791136	0.0884914841637	0.0459306198747	0.000315960230005	0.00989286319519	0.0172173718742	0.00153940846775	0.000757726333593	0.00492197067885
c	0.00182776362499	0.00573349700547	0.229324785245	0.00240004184053	0.327383702298	0.101174063712	0.0490992287212	0.0491788866249	0.00272604580334	0.137486818698	0.0875791520114	0.00398755592625	0.000452758281331	0.00164574154793
i	0.00126253798166	0.00397840703516	0.211494525082	0.00296398270018	0.172298469433	0.123129417904	0.13878672124	0.0428203055416	0.00352854875778	0.181484520333	0.112455507337	0.00483752156208	0.000354564468444	0.00060496990531
a	0.00100449352927	0.00254647942605	0.336719011694	0.00120712421339	0.155162418478	0.141314285968	0.163072014413	0.0382153181805	0.00126625112926	0.0850746675443	0.072129915779	0.00190574070736	0.000126527859148	0.000255719535103
e	0.000335255950307	0.00085655257635	0.450694813898	0.00049374285113	0.155015872826	0.110189698656	0.0719901248043	0.0403895283935	0.000491727533087	0.0693911068481	0.098129618593	0.00186327116912	6.72274113827e-05	9.14377710343e-05
t	0.000204452048602	0.00201428621212	0.391290781299	0.00866988883704	0.094931204942	0.101902496219	0.0642219142681	0.0462465887978	0.0059745510477	0.104267729949	0.162952356198	0.0131490410564	0.00375570690046	0.000418977883011
o	0.000181104349534	0.00360065477071	0.2129962561	0.014349654279	0.099471262314	0.17603357874	0.166364391423	0.0567418712659	0.00778887887257	0.0973909972163	0.143604473833	0.0159787271788	0.00497309558315	0.00052504854407
s	0.000165920346511	0.00313267589024	0.125823834367	0.015803587093	0.103060990771	0.218418456247	0.274855570474	0.0970359487553	0.00528549014752	0.0532521119721	0.0751400363777	0.0175835525529	0.00939647114405	0.00104537966442
ò	0.000141721013504	0.00195089796341	0.0823572824557	0.014035265631	0.183026266924	0.198002282082	0.265778200158	0.126018062918	0.00448730421917	0.0405535739907	0.0533535310926	0.0181812306743	0.0108950622913	0.00121930484447
z	0.000143374562501	0.0015312552878	0.0558407334852	0.0109456218103	0.205421807641	0.156264348694	0.167819123386	0.087705010306	0.0105512939097	0.13472320233	0.141257069331	0.0183515833814	0.0087557730071	0.000689748437823
u	0.0001453926205	0.00164344519593	0.0477711738284	0.0105224399368	0.091384074547	0.137443044231	0.276706621129	0.059570098102	0.0125300715566	0.164353943943	0.170230802844	0.0189837488938	0.00819050018237	0.000524616002608
m	0.0001954840365	0.00152497713198	0.0381760379428	0.0122875386456	0.055285459849	0.141194114744	0.35020294371	0.066938679034	0.0109095727722	0.113777334481	0.134410887348	0.0371290050646	0.0360665495741	0.00190141495754
e	0.000209792414367	0.00110480022733	0.0348864616476	0.0119822445485	0.037804586283	0.122065578248	0.355548451237	0.109785930678	0.0103721680081	0.097188873727	0.123567234016	0.0469545306882	0.0461684510247	0.00236087630751
e	7.03614669107e-05	0.000420260751877	0.0361878025492	0.00467287608283	0.039753654761	0.0961133820827	0.315792774746	0.131740356893	0.0036677397967	0.0949122134757	0.226012662905	0.0329165772294	0.0169244837082	0.000814839210837
s	5.97627822252e-05	0.000405985376726	0.0412857808497	0.00658310609428	0.0312733229203	0.0665372166942	0.176093402582	0.101509642298	0.00507442064223	0.129429714492	0.318115880968	0.0642537504098	0.0574598701027	0.00191817139028
ò	5.62750011951e-05	0.000423238258909	0.0244061947499	0.00766765376476	0.114854830973	0.0911772055647	0.193342567527	0.152460310766	0.00543202026408	0.089959238164	0.177936256323	0.0663785918033	0.0736052170342	0.00230042161809
z	3.41236458517e-05	0.000299473986303	0.01434020105	0.00429517692159	0.139634165424	0.0787779548549	0.137216689176	0.141973783455	0.00647518980469	0.157223482721	0.237450908108	0.0435688122678	0.0376468013447	0.00106324620403
u	2.68632486006e-05	0.000291112495434	0.01235840635	0.00316614037386	0.0596060455747	0.069221476285	0.239209916392	0.116467284352	0.00676354365023	0.170106337574	0.249506356703	0.0431478227559	0.0288386361149	0.00129007644468
n	9.1533476922e-06	0.000154749858645	0.00703557845	0.00174785493129	0.0328385915249	0.0732781197617	0.284660482131	0.110974060117	0.00276521036541	0.0905423625247	0.200360326234	0.089629396252	0.101615805705	0.00438833248156
f	9.75076490727e-05	0.00249292917971	0.00735895315	0.0554096408171	0.0185645145083	0.0511172432539	0.123465679044	0.0595777013723	0.0378315132218	0.126555690842	0.244440005411	0.123752678751	0.144498078568	0.00483786757719
à	0.000127763476624	0.00338073250324	0.00762320035	0.0739219182057	0.0257068071694	0.053274356418	0.233197901348	0.0669197631241	0.0490582198139	0.107757481481	0.149669021137	0.0807904062503	0.132709176189	0.0158632519424
i	4.34099360316e-05	0.00123673540514	0.00739964775	0.0253239276482	0.0268343927231	0.0433671851393	0.258368366949	0.0645950833747	0.0163903387343	0.074878995027	0.302962636379	0.0509491477501	0.104951720396	0.0226984124808
o	1.44756127988e-05	0.000412682648973	0.0101587309167	0.00856052813573	0.0219378619077	0.0287368313798	0.11273246215	0.115087776792	0.0055091275231	0.0747096583423	0.408377652126	0.12841551825	0.0704630217987	0.0148836628269
g	5.50010003093e-06	0.000152474015191	0.00931289630557	0.00307087121191	0.0230103589692	0.0324566034599	0.08316965405	0.151191867597	0.00232703569637	0.0608017681141	0.255363594042	0.228440016083	0.141192923933	0.0095044331423
