 	sembra	che	il	ladro	è	entrato	da	qui	</S>
i	0.406597265707	0.034560014576	2.1305531e-05	0.05830344466	0.000897809575	0.0020616107	0.00084096139	0.0206280400441	0.476089493005
f	0.598886888569	0.146487683192	0.000202863396667	0.07598599122	0.00493263565833	0.00391524736667	0.00378330722333	0.0071058103574	0.158699535397
è	0.661151342856	0.188754122397	0.000278071243556	0.0783346150733	0.00653013508611	0.00467043175556	0.00477967171111	0.00259867264813	0.0529029344163
n	0.489689897752	0.092768705799	0.000385545505852	0.238915298358	0.0645593162287	0.0617582078852	0.028707785207	0.00556052109838	0.0176547129357
e	0.245557169384	0.2367552556	0.000555008821951	0.300291066119	0.0860502644096	0.0809068814284	0.0373879717357	0.00658605423279	0.0059103021059
t	0.165252586128	0.289486588867	0.00320275128065	0.213792598706	0.23328975047	0.0387519312761	0.0445706505786	0.0095125032776	0.00214062129063
e	0.114952131709	0.364353299956	0.00406111657688	0.151139165235	0.28292517549	0.024423692102	0.0467929617929	0.0104701323059	0.00088232736621
k	0.100359754403	0.397701757985	0.00408620057563	0.104196490745	0.29737940383	0.0169134013773	0.0561766521976	0.0219056033153	0.00128073042474
a	0.064628725301	0.426539460662	0.00408570302521	0.0903027155817	0.311049523277	0.0145618705791	0.0615942273992	0.0258088128718	0.00142895911691
o	0.0542968974337	0.434189196887	0.00156016328507	0.321159397194	0.138438406426	0.0166542436464	0.0244177889331	0.00878292220727	0.000500974243303
l	0.0237981568779	0.162202395629	0.00230262967169	0.420236552398	0.260874865475	0.0292287955488	0.0515873294444	0.0486834725524	0.00108578144343
à	0.0102791441926	0.0798072952097	0.00259444400056	0.327552034133	0.417728808492	0.0294138958496	0.0675540951481	0.0637435301841	0.00132673200114
d	0.00583653023087	0.0520393294032	0.00131797761019	0.391572104711	0.370047449497	0.0840516792832	0.0552113770494	0.0393820760614	0.000541455787047
r	0.00400822017696	0.0259031391344	0.0613678909367	0.37918743157	0.348558776499	0.0950205040611	0.0519849076831	0.0336221400205	0.000347016659016
o	0.00281302546899	0.0179958403781	0.0810547421679	0.254958832523	0.2633162455	0.179228728987	0.0851663512277	0.0646023846735	0.0508639006163
m	0.003968678133	0.0258347804594	0.0275338655783	0.107802232841	0.193488955167	0.221484299662	0.167016153743	0.179208584891	0.0736624935388
b	0.00579987454433	0.0282160803198	0.0360277548594	0.081018240947	0.348492371722	0.0915159538873	0.173519164581	0.204327534964	0.0310830736463
ì	0.00421842791478	0.0162844490399	0.0383484019142	0.0578720714157	0.314234775241	0.167227365296	0.125377591527	0.172644021655	0.103792937015
k	0.00881418753826	0.07991402978	0.0129428655192	0.0304989549052	0.195046656414	0.204475944099	0.167844767176	0.171537070552	0.128925520438
e	0.00984416265609	0.10023923066	0.00448357461973	0.0213768741017	0.155932387805	0.1494040837	0.217024942392	0.212953646851	0.128741071579
a	0.00353286939536	0.0359831596867	0.00151069081358	0.0184468238339	0.0790091196017	0.340093624567	0.143545927131	0.202247550617	0.17563023386
p	0.00138341469512	0.0135216972622	0.000557156648193	0.0215892344446	0.0965498245339	0.372937233189	0.0881461570437	0.277235778539	0.12807952262
ò	0.000503010218373	0.00494077793073	0.000234025162331	0.0132863535482	0.0910677508446	0.328203289396	0.0709573590146	0.413983439513	0.0768240068733
t	0.000266509516124	0.00235959162024	0.00019072390371	0.0110222809161	0.0870657929482	0.295125718132	0.0745936846715	0.483911393171	0.0454643072911
t	0.000862918725375	0.00349452464008	0.0211476091679	0.0457631678054	0.253973014316	0.121370014044	0.102081574891	0.428014691057	0.023292453297
u	0.000981506146925	0.00337275505536	0.0280213970999	0.0521560627955	0.262600758039	0.0592673590147	0.073220987297	0.229440132019	0.290938991632
</S>	0.000492078081162	0.00171376479068	0.0140109546158	0.0260926116883	0.13186190892	0.0491265515073	0.0437748971485	0.164454628509	0.568472575816
