 	il	muro	vuole	uno	specchio	</S>
o	1.0790771e-05	0.0538072091155	0.0178431661915	0.428318630995	0.0063149066025	0.493705278297
t	0.00193957222033	0.308535176372	0.0720447477305	0.447641036332	0.0051893226025	0.164650128824
ì	0.00262055519011	0.593386218791	0.13096788591	0.213213181444	0.00484573717417	0.0549663982637
c	0.000928440698703	0.67142502293	0.108681079303	0.198185653815	0.00245155243139	0.0183281986552
h	0.00260324911823	0.485475487643	0.0781490257677	0.425295684605	0.0022736315438	0.00620285437673
o	0.00315145810921	0.469148729214	0.0958719939226	0.428186846868	0.00147503035127	0.00216588905758
t	0.00151485313954	0.602040679738	0.0859247346409	0.157021479623	0.152102659287	0.00139558643119
è	0.00106915198985	0.619368943246	0.0975458348803	0.0772969018743	0.203443816029	0.00127536587706
l	0.000837547473283	0.721281461082	0.10365568496	0.0532909559581	0.12009299161	0.000841335145687
i	0.000966957541094	0.655541900361	0.19658861832	0.0433673563194	0.102088398203	0.0014467001019
n	0.000636280776365	0.393510777787	0.214353376773	0.0335832522065	0.354645500401	0.0032707426673
a	0.000331869551455	0.242619063596	0.249494322924	0.0262721035022	0.472360933467	0.00892167045577
n	0.000226364597818	0.183082114532	0.259499861308	0.0234750685007	0.521393644489	0.0123229464853
g	0.00127214993327	0.0721295755107	0.0900204842693	0.0205363705002	0.808244361496	0.0077970803951
h	0.0176379716444	0.0318498148369	0.0510253175898	0.0843987255001	0.812153487165	0.00293467937837
i	0.0219771446415	0.0622217239456	0.179726905197	0.108387067167	0.540270875722	0.0874162774728
a	0.00740337069693	0.0777347203152	0.217647615066	0.325372041056	0.241161378574	0.130680885824
l	0.00254545501208	0.0479825101051	0.087704959822	0.383870111285	0.416200832858	0.061696122608
ì	0.000926286738593	0.0367458983684	0.0436322167407	0.157990519362	0.644113844286	0.116591228203
</S>	0.000463492386147	0.0329763051842	0.0411139113704	0.122261261681	0.605312272143	0.197872764102
