 	se	la	pasta	voleva	sale	lo	avevo	messo	</S>
s	0.12793523977	0.276432717555	0.074364775377	0.02143656507	0.000789611035	0.0141475922237	0.0059187875595	0.0074240912495	0.471550635322
e	0.189006133257	0.357761969185	0.240924291792	0.0456694383567	0.000270141292333	0.0047181777562	0.001980014779	0.00248615151017	0.157183719859
t	0.124694016352	0.215941215395	0.432007183931	0.171638656119	9.84982114443e-05	0.0015755953973	0.000745987679167	0.000903045860723	0.0523958399923
i	0.086966217384	0.238152887465	0.454273757977	0.20177350704	8.29718371481e-05	0.0005586369352	0.000340810356056	0.000384298737908	0.0174669303033
p	0.0741850586613	0.233458341488	0.396499812659	0.277699507347	0.000472474355716	0.00202362833507	0.00509148071502	0.0046374656003	0.00593224868727
à	0.0799042524204	0.146186779496	0.36937911422	0.386519009116	0.000612180705239	0.00250828735502	0.00668268810167	0.0061199633401	0.00208772935969
s	0.0830712133735	0.128806782165	0.38406841474	0.332407136372	0.00522275275508	0.036656936195	0.0167220678972	0.01219015892	0.000854567057163
t	0.0310110180245	0.072721612055	0.272268704313	0.219094596824	0.155140884585	0.215044223732	0.0200899082691	0.0141756583567	0.000453434405721
a	0.0126705558082	0.0495185023517	0.322057857504	0.159943286975	0.200175677908	0.238752350726	0.00896428872637	0.00770144833557	0.000216027098574
ì	0.00489205935207	0.0285944623506	0.369835711168	0.437211655658	0.0667631906237	0.0796269748303	0.00535918707546	0.00758653184519	0.000130212772191
t	0.00300730906669	0.0265107070169	0.176287682389	0.454321615219	0.0385015518156	0.24187714005	0.0411376771918	0.0173958648484	0.000960471963397
e	0.0037923308889	0.107011199672	0.187637100796	0.266258448406	0.0335425509385	0.310045355683	0.0683380657306	0.0216537959495	0.00172117095447
l	0.00365944802963	0.133707691224	0.226487600265	0.212557436135	0.0275457149795	0.241314850894	0.109002718577	0.0392606153165	0.00646392948482
e	0.00296516407654	0.108120895075	0.217691786755	0.178309928712	0.0266021069932	0.222706721298	0.180923642859	0.0532015454388	0.00947823282827
à	0.00186061190885	0.0865924514583	0.209218292252	0.412054889571	0.0147970224644	0.0931754308993	0.13701979162	0.0400691928129	0.00521236240942
l	0.00177513418628	0.0425421669194	0.139175504084	0.41521382219	0.0205209709548	0.249010969766	0.0885372812067	0.040620759271	0.00260344646981
a	0.00177056668876	0.0308262669731	0.081084526028	0.175731656397	0.0250184576516	0.314664016589	0.267963700402	0.083601285757	0.0193395476899
t	0.00141698462292	0.0247158603244	0.115887290009	0.103357503132	0.0144452698839	0.19482152553	0.384002423467	0.132891538586	0.02846161123
o	0.00122873523431	0.0186649287748	0.11775957767	0.0642608853773	0.00917648332797	0.148526488177	0.460593297822	0.146072619529	0.03371699641
n	0.000472443438103	0.00757986786827	0.0481887312233	0.0317965729591	0.00449510900932	0.062322238059	0.562430565941	0.240184663176	0.0425298021367
ì	0.000206403831034	0.00285261016609	0.0244545454078	0.0207167644864	0.00183008818311	0.026502649753	0.47478951198	0.414290057725	0.0343573500456
c	0.000444498928678	0.0043139399887	0.124271219136	0.0925758804955	0.000827807731037	0.010399455751	0.28857541566	0.457749012575	0.0208427214152
h	0.000652163352893	0.00529567112957	0.152032583989	0.107695993298	0.0527064546003	0.26968982635	0.122685457553	0.281393492192	0.00784835900507
a	0.000375816240498	0.00238366338019	0.050983759973	0.0366113020327	0.0699248680951	0.355386757256	0.065449840851	0.163729222064	0.255154819468
v	0.000129703641866	0.00111204546373	0.061140167691	0.0359793818109	0.0233619438434	0.119883515891	0.095209714617	0.322851937355	0.340331601489
à	4.96206375553e-05	0.000683168315577	0.0645774595537	0.0357610825603	0.0078429444648	0.041382353597	0.111856593206	0.610539292452	0.127307470163
l	0.000101684820618	0.00109681716619	0.0286330858412	0.0154372714768	0.00308260302193	0.028951454499	0.153251219402	0.704967250817	0.0644786030543
o	0.000117159698773	0.00123486408723	0.0165625408004	0.00852652879893	0.00150504715964	0.024890703743	0.183976074467	0.504065246939	0.259121839351
n	4.2197553491e-05	0.00044081902091	0.00609022785347	0.00310019449631	0.00054509557888	0.00951656715767	0.195222559489	0.43655295898	0.348489358117
t	0.000152408333164	0.000651416833637	0.00275245871782	0.00166006815544	0.0425330351663	0.249580522719	0.195280666496	0.353638293327	0.153751141939
a	0.000186511362108	0.000697089232012	0.00112968743894	0.00101059928315	0.0565027838938	0.328484823731	0.109954474165	0.157817758109	0.344216308213
</S>	9.3376277634e-05	0.000350480797206	0.00057900796897	0.000535902388575	0.0282566002044	0.164261136102	0.0720271100825	0.125082259054	0.608814129107
