 	questa	la	costruirono	mastri	che	erano	i	muratori	</S>
t	0.0039572927813	0.245366834713	0.24842432371	0.00073956629	0.00142680755	0.0030598914	0.002336780315	0.028138495302	0.466549954755
ù	0.0039722454381	0.558742251571	0.26821261957	0.000350508545667	0.00100252980333	0.00199276808833	0.000802687535415	0.00940051354222	0.15552382651
o	0.00134148132237	0.79154089719	0.147947591523	0.000119364983556	0.00268238368778	0.00112573295111	0.000267672981273	0.00313355860756	0.0518413111247
o	0.00045558960779	0.800324332397	0.172851137174	0.000115672707185	0.00652824909593	0.00130967205037	8.96678038777e-05	0.00104479927653	0.0172808826306
f	0.000173188640263	0.524284275466	0.405412812391	0.00237413256906	0.0276100763653	0.0320610794501	0.00121256749569	0.00060551358959	0.00626632946633
r	0.000431581749421	0.213566256489	0.398489010564	0.308745056523	0.0321258362551	0.0418404671434	0.00174820765856	0.00045908113892	0.00259447024068
a	0.000593674599807	0.22865813883	0.325294263288	0.410223027508	0.0190265012184	0.0143889756745	0.000759537448187	0.000162141523363	0.00089371637546
b	0.000293067432269	0.22158496961	0.481882307763	0.140174297636	0.0458359587395	0.106063942525	0.00308164021806	0.000729458419121	0.000354324338487
b	0.000224844399756	0.09098483787	0.342161292668	0.374208459012	0.0497945545798	0.136556907875	0.00501080290602	0.00091172429124	0.000146538803796
i	0.000243740063252	0.0718817689567	0.377694674303	0.453370018004	0.0439413528599	0.049353777325	0.00288400511534	0.000403911738613	0.000226738722232
k	0.000272593191084	0.0748098759856	0.577053864768	0.159037151335	0.0641829522866	0.113599786775	0.00679290385178	0.00332000916954	0.000930859074077
è	0.000236011256128	0.0656119349952	0.595072974923	0.061888074445	0.118766074096	0.145035363258	0.00815451510726	0.00422613529818	0.00100889294136
s	0.000196526541143	0.0852316513317	0.639377791641	0.0266253870483	0.135497624699	0.078943630086	0.0220117975258	0.00983706967439	0.00227851263045
s	0.000366680777048	0.0652884883106	0.439284031034	0.321091214249	0.0751664605663	0.0443179513953	0.0400856868419	0.0117108329615	0.00268866409082
a	0.000306617578849	0.0267788413035	0.411770044165	0.418369044016	0.0673627358554	0.0423398804984	0.026982576164	0.00485408842383	0.00123618934427
n	0.000103246451183	0.0132784896345	0.497532928055	0.141244620372	0.108973521952	0.172451913499	0.0169352962713	0.0460161538413	0.00346384921476
o	3.50898461777e-05	0.00711399207817	0.444857189352	0.0513658738907	0.162137460651	0.257157491166	0.0136475994838	0.0596404936138	0.00404478222492
m	0.000460645419443	0.0226710990261	0.476790206451	0.0279487912969	0.15442955355	0.196366823722	0.0397489092213	0.0771711502046	0.00441275889497
a	0.000602394090448	0.0265586008087	0.395843125484	0.0195854114323	0.151989864517	0.268214724574	0.0485196284738	0.0842026690682	0.00448355006499
s	0.000209809077449	0.0117628604029	0.381395541828	0.0106961535108	0.147984068172	0.379248741525	0.0203843218913	0.0461489200227	0.00216954682166
t	0.000486680022483	0.00807138380097	0.285605998709	0.16578226587	0.105185140724	0.289432123842	0.111403924297	0.0327382953409	0.00129414142522
ò	0.000570069274631	0.00487588906699	0.177899714336	0.21897420879	0.155101528241	0.276029941281	0.137905447899	0.0230335041136	0.00560969425974
r	0.000271904225347	0.0177334561557	0.358071208112	0.0768909189967	0.157083160747	0.269291699094	0.060376302433	0.0512309610379	0.00905039008658
i	0.000172722505316	0.0219029387686	0.431266856037	0.0312645462322	0.110756708249	0.292012161698	0.034488131871	0.063889912346	0.0142460176955
k	0.000145952898639	0.0141425729729	0.388322398679	0.0172927649774	0.10137573275	0.346135597233	0.0270944383503	0.089597534782	0.0158929970652
a	0.000136814217536	0.0113059207476	0.308540036226	0.00975711645913	0.09539072425	0.437551442411	0.0246176250701	0.101396043927	0.0113042705217
ì	4.5638005163e-05	0.0056516323392	0.178629955409	0.00513800251971	0.0842956780833	0.633073314137	0.0089791759767	0.0750820036423	0.00910460094057
a	1.52201500576e-05	0.00415610091307	0.221096391803	0.00221949746057	0.0573432826944	0.639182438046	0.0036637903989	0.0576207298808	0.0147025414135
n	9.09504802814e-06	0.00217317280436	0.193692666601	0.00261511274086	0.0466905742315	0.411919235349	0.0288024985396	0.266189168627	0.0479084614712
e	7.08433756938e-06	0.00109733130812	0.0815502702003	0.00525779291362	0.0564136014105	0.394162717783	0.0372750320632	0.355079109542	0.0691570351571
e	2.39464430189e-06	0.000499880642707	0.0479895020668	0.00447417030454	0.0603279738035	0.633400002594	0.0127871002511	0.192447346514	0.048071642719
f	4.33526026527e-05	0.00200552061424	0.0467182040223	0.00523151053485	0.0519707612678	0.506640604198	0.0346350137637	0.323026285505	0.029728791573
r	0.000194343220884	0.00305832703808	0.0380694232074	0.112226678512	0.0737151870893	0.249928274733	0.142913069255	0.360506618502	0.019388080741
a	0.000202184329511	0.00168808518469	0.0168141572691	0.145283855104	0.0672386468631	0.152428792911	0.148923169668	0.187580199501	0.279840862797
b	6.78781452203e-05	0.00267541903356	0.216836303423	0.0494457147013	0.0372849067877	0.177828595637	0.0504246606393	0.098952164167	0.366484326146
b	0.00020550162124	0.00352063374452	0.280974265674	0.0714131456338	0.0569809389292	0.214993565212	0.13311013438	0.116331115722	0.122470716395
i	0.000250974699717	0.00170532405767	0.096106564858	0.0788355191779	0.0529265085431	0.140620796404	0.159938886499	0.121244549574	0.348370907932
k	0.000146016735876	0.00286936869539	0.141423716719	0.027807871026	0.0345685397477	0.131823520135	0.0595364062057	0.176674357525	0.425150230511
a	0.000111012944721	0.00325409297113	0.15562786044	0.0106438568187	0.0290917670826	0.163167273378	0.0260688427072	0.232407662508	0.379627654704
t	5.98262976691e-05	0.00172813312971	0.07532401368	0.00471192224957	0.0209768685275	0.150019211126	0.0154857635411	0.360308304169	0.371385965901
ò	4.27636757154e-05	0.00122184516457	0.0502148301267	0.00271784660052	0.0179884449092	0.167564103709	0.0119588800404	0.545787874723	0.202503402967
r	9.92980883975e-05	0.00189858360952	0.0277644012756	0.00178463105084	0.0113613117031	0.132124156903	0.0159397605401	0.662293148241	0.146734698656
