 	mia	sorella	ancora	non	è	venuta	qui	</S>
t	0.00962849502275	0.475531656888	0.0110455196725	0.002791658265	0.000920923955	0.004945924775	0.018742320765	0.47639349052
i	0.0102087927409	0.750354502296	0.0587633065575	0.0122787782217	0.001506880485	0.00176984045733	0.0063120459611	0.158805861027
n	0.0039988852113	0.572458480765	0.292680598853	0.0577827904072	0.0161242008283	0.00188754640144	0.00212779562147	0.052939753192
a	0.00145997728143	0.537264543588	0.348671016284	0.0709403518024	0.0213556964428	0.00192423588281	0.00073318837489	0.0176510708693
d	0.00061237257781	0.483213367196	0.201547695428	0.0675287076008	0.131596623314	0.10040973681	0.0090443051877	0.00604725177537
r	0.00156896912994	0.294238588399	0.298411671809	0.0833885445336	0.174378330438	0.13367750517	0.0118773966159	0.00245900351512
e	0.00191522613798	0.3391275128	0.38697666727	0.132966338178	0.0879120808127	0.0458676306233	0.0041158728453	0.00111864212171
f	0.000988114707327	0.251549940933	0.356784545757	0.174227369393	0.0889782202709	0.106715729541	0.0187500877018	0.0020059556239
f	0.00806509356911	0.335058066978	0.308066658586	0.127756311798	0.068287916257	0.126932292914	0.0235501935683	0.00228345504737
ì	0.0102557363997	0.379308615659	0.339000396195	0.131080485933	0.0728703262523	0.0571771487047	0.00925583209043	0.00105145452186
m	0.0071429490099	0.24413789522	0.316955792065	0.138639045311	0.0838346474174	0.177632160902	0.0292107039301	0.00244680637395
m	0.0116260953366	0.182300705073	0.362549077355	0.116504465104	0.0498044738058	0.239991003634	0.03460061472	0.00262358890318
u	0.00954997960887	0.088038604691	0.429540159118	0.133160171701	0.100467857269	0.218498717878	0.01913023765	0.00161430144626
a	0.00321130012162	0.0418848612303	0.386624053039	0.1183412439	0.239692685756	0.183264340959	0.02441442455	0.00256711018209
n	0.00113607794587	0.0272998114101	0.304174671013	0.0741026739667	0.234872893585	0.21431240532	0.13139227085	0.012709232394
k	0.00596018379862	0.0600733681367	0.238041977004	0.0877717506556	0.132725622862	0.29651358844	0.163958137617	0.014955408778
ò	0.00752160273521	0.0683712415789	0.228167934001	0.0966820275519	0.139895947621	0.316679746147	0.123724746539	0.0189567852393
r	0.00262006202074	0.0278978167263	0.155675869667	0.0657886665173	0.13486047254	0.466067712049	0.126438135513	0.0206512952464
a	0.000987828914247	0.0142700751421	0.122558291889	0.0530126375058	0.111365480847	0.536030020683	0.136057318504	0.0257183925821
e	0.000339450188416	0.00601875554737	0.14867967263	0.0379520851686	0.148569893616	0.397758183561	0.201924599501	0.0587574258607
n	0.000145636222472	0.00418373501579	0.131699308543	0.0233393877229	0.128648916205	0.29670786452	0.328936253167	0.0863389236202
ì	7.61644165973e-05	0.00256361396693	0.061888692181	0.0131799359076	0.097937293735	0.31041117484	0.445786467722	0.0681566605401
r	0.000295875261306	0.0127479087173	0.040303372727	0.0152954239692	0.0970980655783	0.274917504947	0.518336939241	0.0410049218467
t	0.00119126504377	0.0219201595724	0.0462168945757	0.0360223486564	0.0828699611928	0.372521554982	0.41154835508	0.0277094539656
e	0.001219331956	0.0131005735521	0.0412003112252	0.0338643726188	0.0616230780643	0.353832394327	0.214918217027	0.280241687339
e	0.000407596132973	0.0045018319287	0.0258691634417	0.0127646378063	0.0381719813548	0.169619144109	0.240109395676	0.508556212446
t	0.000316333450558	0.00552347635957	0.0269126278139	0.00994691146877	0.0361593327849	0.227475218036	0.351916048559	0.341750010815
t	0.00108441981685	0.00946227845319	0.038077385938	0.0240925621563	0.0489941172616	0.417428019345	0.318532392853	0.142328791772
ù	0.00116107007897	0.00688415263476	0.0349985014793	0.0242487944468	0.0458137947539	0.354157275948	0.205165334284	0.327571062091
</S>	0.000580540099511	0.00344221954293	0.0175914999896	0.0121441678154	0.023236375877	0.183634622224	0.176238032142	0.583132531046
