 	dove	aveva	per	stare	non	aveva	</S>
p	0.0737321346025	0.400584700899	0.0249497881985	0.000170875566	0.000838261735	0.01949687582	0.48022740588
u	0.129882608201	0.615416376966	0.0862000680662	6.6666197e-05	0.001745941545	0.00660531272	0.160083075116
ì	0.213048562734	0.627207585655	0.0921137753554	2.96834673333e-05	0.0119936902817	0.00223965750567	0.0533670322123
c	0.211653700911	0.662871411885	0.0517952684518	2.23936114444e-05	0.0500354010939	0.00539887320089	0.0182229029749
h	0.105211652304	0.656424537295	0.155321130151	0.000484383328815	0.063896438698	0.0094274774003	0.00923435029163
e	0.048055109768	0.619847879098	0.28245222005	0.000631697165538	0.036723917566	0.00634053126677	0.00594864144388
n	0.0217697093227	0.435588152033	0.263253270017	0.00152561937778	0.217852053855	0.0572579755556	0.00275320869463
a	0.0105052011742	0.289429659678	0.316644860006	0.00198966532593	0.301251567952	0.0776423488519	0.00253670703154
s	0.00768319862473	0.250005749893	0.305091523335	0.00248392954198	0.223282885984	0.207027649951	0.00442511081051
t	0.00495564577491	0.116232437298	0.146820272778	0.276565393747	0.202517345328	0.248793417117	0.00411553075684
a	0.00384510479164	0.103394006433	0.265596252593	0.366505254216	0.148690255109	0.102593904172	0.00937522953895
s	0.00674059196388	0.131523838811	0.461461917531	0.123183523372	0.171986111703	0.093476242724	0.011627783913
ì	0.00700551155463	0.0910731322703	0.40463977251	0.0421718373573	0.346780380568	0.095817700908	0.0125116747043
e	0.00296973221821	0.0588415760901	0.241434820837	0.0143894627978	0.505549760189	0.139754533636	0.0370601159014
n	0.00121537844807	0.0403308658967	0.109964562912	0.00523208941127	0.356794428063	0.442085124545	0.0443775596338
ì	0.00044050267269	0.0143388948656	0.0457203352707	0.00232079300376	0.389584397354	0.518072594848	0.0295224668779
c	0.0019466143389	0.0757906133219	0.0412410850902	0.000982336291253	0.454099889118	0.405660568283	0.020278866626
h	0.00264488565963	0.0965683328406	0.0336771808967	0.221643419554	0.304372859706	0.331162086094	0.00993122262867
e	0.00110306487454	0.0331395762402	0.0140446769989	0.295134234515	0.187094284269	0.176123025365	0.293361146296
</S>	0.00055245959927	0.0166387234601	0.00753276224945	0.147568509253	0.0944733086845	0.151845687683	0.581388573148
