 	Marika	cerca	una	macchina	che	consuma	fa	poco	consumo	in	benzina	</S>
a31	0.8826557	0.0037057407	0.00012936688	0.0011778442	0.0012746566	0.0068080495	0.01264203	0.006806459	0.014416992	0.0014730399	0.02743117	0.041478924
a10	0.0020514212	0.00063285825	0.00081621535	0.00096920854	0.015552746	0.04882493	0.037403002	0.00016664826	0.086718455	0.8066858	4.3636912e-05	0.00013503467
a20	0.00066709355	0.0017834745	0.0017438218	0.000590044	0.00039308798	0.0010512273	0.0009608557	2.0110772e-05	0.42036828	0.5720204	0.00040010366	1.5001225e-06
a31	0.0044701975	0.0028637392	0.013433883	0.006481084	0.029144054	0.027771989	0.009088208	0.00022120126	0.35490507	0.5513902	0.00022423279	6.146624e-06
a20	0.044062108	0.0033677162	0.016449135	0.025765546	0.11662004	0.044319097	0.04980108	0.0005922383	0.2755266	0.42325187	0.00023570265	8.836991e-06
a31	0.10786808	0.0033361157	0.015987065	0.027262127	0.15641132	0.27300218	0.061076093	0.005858006	0.16308983	0.18550546	0.0005885829	1.5100555e-05
a17	0.030677896	0.0027530543	0.0029274544	0.006696075	0.05540563	0.5559594	0.03063261	0.008295561	0.05739708	0.24716447	0.0019463483	0.00014436201
a31	0.032762434	0.0016203568	0.004610639	0.00614088	0.060604177	0.49056745	0.042686667	0.015046828	0.06672197	0.2665023	0.012025604	0.0007106713
a26	0.029768448	0.0028838678	0.0023698735	0.0036624807	0.017040249	0.17384976	0.032670025	0.005783102	0.06485856	0.6596749	0.0035310895	0.003907643
a23	0.03725108	0.0040197917	0.009061758	0.010312754	0.06601193	0.4843429	0.041196372	0.0062137563	0.06866008	0.25803366	0.0120422635	0.0028537095
a31	0.044349372	0.0060567064	0.0072385035	0.008278054	0.04469137	0.6205354	0.027606538	0.0032542124	0.11127624	0.11856516	0.0073017287	0.00084672816
a20	0.046902575	0.0055705616	0.004838648	0.007474766	0.027396683	0.12522075	0.06096222	0.010304416	0.07415751	0.5146227	0.0074635544	0.11508558
a31	0.03823354	0.0074510067	0.008216596	0.009170993	0.034173623	0.45865926	0.038848385	0.0056803217	0.110888526	0.2777552	0.0050299186	0.0058925343
a41	0.059434228	0.009419462	0.008829473	0.01088336	0.033744253	0.18462108	0.06800644	0.013688441	0.09293744	0.4385344	0.008055604	0.07184575
a35	0.048325974	0.024034286	0.027219666	0.027845956	0.059110977	0.47786814	0.049245667	0.004236904	0.15565892	0.12091983	0.0042900983	0.0012436515
a24	0.04430058	0.019744975	0.023164934	0.023832804	0.059867185	0.5839024	0.05347757	0.0066930694	0.047987938	0.12049553	0.004670602	0.011862368
a31	0.027320165	0.013262916	0.017438851	0.017672546	0.057981014	0.6347321	0.0461642	0.010055911	0.016141757	0.08437992	0.0076869926	0.06716359
a3	0.052397773	0.0280243	0.03263188	0.03325003	0.0752003	0.37886748	0.08466286	0.019219112	0.051683977	0.17284863	0.010468014	0.06074562
a31	0.011515071	0.0095278425	0.024642972	0.017996443	0.1299823	0.73942006	0.015156822	0.0058066226	0.01268407	0.015741907	0.010903154	0.006622722
a35	0.04506976	0.039867498	0.06986272	0.054633632	0.13138585	0.357106	0.049007908	0.018056324	0.029981868	0.083311334	0.02232028	0.09939685
a24	0.00891222	0.00837416	0.020403381	0.01425467	0.17515193	0.71353436	0.012759489	0.007998411	0.0085910885	0.009613235	0.016904745	0.0035023019
a31	0.017787188	0.017243922	0.037016574	0.025077093	0.1618455	0.5850305	0.019724477	0.013455419	0.0054651545	0.02042438	0.021308891	0.075620964
a7	0.030435713	0.031889267	0.06607107	0.044432845	0.19089806	0.3784677	0.03348031	0.022399701	0.019438528	0.043084107	0.03685963	0.10254309
a31	0.010442358	0.008686068	0.015074467	0.013407151	0.21606274	0.58010036	0.017240869	0.014985702	0.011071176	0.011116567	0.07788376	0.023928804
a28	0.03177509	0.031914737	0.053790037	0.039047185	0.23603244	0.29331705	0.032789096	0.027985416	0.02344437	0.03730461	0.04283079	0.14976919
a38	0.038417883	0.036597468	0.042296473	0.04023073	0.17438437	0.2824416	0.042863984	0.042171106	0.031732664	0.040803894	0.09400217	0.13405769
a31	0.023956569	0.023975303	0.03857016	0.02975603	0.23818177	0.48134255	0.026343243	0.022037227	0.02628605	0.024945183	0.04002406	0.024581922
a38	0.038646985	0.03869565	0.04898498	0.042061627	0.23024838	0.17415658	0.039770845	0.037938435	0.02701057	0.04129243	0.047182146	0.23401138
a24	0.042626992	0.04246599	0.05071821	0.04608375	0.2335526	0.24564697	0.04494913	0.042362165	0.045223635	0.042853363	0.059785772	0.103731446
a31	0.044544384	0.04340449	0.047250807	0.04572958	0.1320811	0.16067216	0.047220618	0.046428986	0.026684554	0.044914477	0.061498586	0.29957026
a27	0.042974476	0.04275926	0.04877493	0.04472496	0.18451701	0.11790787	0.044131856	0.04333448	0.029910829	0.045369025	0.049449284	0.30614606
a31	0.044035807	0.042588655	0.04648043	0.046321902	0.09658205	0.22721028	0.050126936	0.04878188	0.049262922	0.04424729	0.09737513	0.2069867
a28	0.046235766	0.04619379	0.04956898	0.047268998	0.13496538	0.08357877	0.047028795	0.04641536	0.03549485	0.047533654	0.048574824	0.3671409
a37	0.045023564	0.04466782	0.04517803	0.045085974	0.052305486	0.058900237	0.045553986	0.045437023	0.039728742	0.04510333	0.05005459	0.48296118
a46	0.04796685	0.047671724	0.048463263	0.048152704	0.06372396	0.06417318	0.048461203	0.04828658	0.04526967	0.048124813	0.05396371	0.43574238
a31	0.048824385	0.04873848	0.049979135	0.04934721	0.07752445	0.069695145	0.049434938	0.048961993	0.04898135	0.048931453	0.054133832	0.40544763
a33	0.050413102	0.05034088	0.05065689	0.05047665	0.057954457	0.055119194	0.050946087	0.05045378	0.047408737	0.05076212	0.051127244	0.43434083
a23	0.056203466	0.056159027	0.057649042	0.0568973	0.090598255	0.082321845	0.057500616	0.055811025	0.0601591	0.056194667	0.05732616	0.31317946
a31	0.05467208	0.054670908	0.05519823	0.05489394	0.067407764	0.062208172	0.05534843	0.054402847	0.055688042	0.054973856	0.054072477	0.37646326
</S>	0.059863545	0.05977212	0.059973948	0.059882827	0.06413482	0.064794905	0.06146854	0.059947968	0.056951407	0.061107084	0.059472434	0.33263037
