 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
a31	0.51560897	0.0036076857	0.19693428	0.0042168265	0.062537104	0.12975055	0.002172521	0.03577585	0.0023601155	0.014007152	0.010555959	0.00022651629	0.00040959576	0.021836901
a23	0.000912351	0.010590757	0.022348199	0.017096609	0.012727748	0.019427335	0.011032614	0.0038806582	0.044223092	0.26502928	0.40155125	0.19065718	0.0003184931	0.0002044071
a31	0.0015305668	0.16336802	0.18640389	0.04292399	0.36360204	0.001562775	0.19134624	0.00060800626	6.378043e-05	0.019361436	0.027664257	0.0014961719	6.403421e-05	4.7570916e-06
a7	0.00044313874	0.012288831	0.23758303	0.018196486	0.57781726	0.0012448655	0.08041957	0.0015392809	6.6483844e-05	0.025711888	0.03762138	0.0070264144	1.8891596e-05	2.244383e-05
a10	0.004303057	0.06106969	0.4146413	0.047816306	0.07080878	0.015396547	0.0067938445	0.00759891	0.0014806628	0.20947962	0.15551874	0.0044190222	0.00066866947	4.8958614e-06
a38	0.004880538	0.00790548	0.34487957	0.010507344	0.06287699	0.019478329	0.02964575	0.051494855	0.02028749	0.20444627	0.2297378	0.012332462	0.0014966505	3.0563988e-05
a10	0.024746494	0.0039442	0.11968068	0.0094766375	0.20294785	0.011341912	0.01586909	0.06763303	0.042226564	0.193658	0.30144256	0.0018905565	0.0050472114	9.5181895e-05
a11	0.0341521	0.014284064	0.15045595	0.006850457	0.22150569	0.07481362	0.07201806	0.10147233	0.022926679	0.09171826	0.12510882	0.053601258	0.017205834	0.013886974
a31	0.010286263	0.0013396363	0.032073576	0.002685795	0.47179088	0.015168601	0.16634533	0.048564527	0.023628226	0.054758746	0.13615622	0.025087468	0.008168909	0.0039458643
a13	0.022196097	0.0060343025	0.044318832	0.0033676445	0.29940233	0.027831588	0.42740613	0.02882266	0.0075044627	0.029224066	0.048149727	0.038913935	0.013041498	0.003786807
a31	0.013518708	0.001956497	0.023456547	0.0051452755	0.19994228	0.010976693	0.46319076	0.020198297	0.023578648	0.0342242	0.09854624	0.076610774	0.018504603	0.010150527
a0	0.038108125	0.011024197	0.053268492	0.0066053797	0.25256366	0.037513126	0.34553307	0.025017064	0.007303089	0.0264793	0.035992667	0.124007784	0.02929971	0.0072843423
a31	0.009943605	0.0059519815	0.03571429	0.01520091	0.057735298	0.008944979	0.5541562	0.01098551	0.017837694	0.044976432	0.086446725	0.094335146	0.028472882	0.029298313
a39	0.056952942	0.026945867	0.067977235	0.019746229	0.14604843	0.044352982	0.2291709	0.016811341	0.011445035	0.040282115	0.050672922	0.23356034	0.03864504	0.017388694
a31	0.030158142	0.05735341	0.09025229	0.06763029	0.038179323	0.025786329	0.2549064	0.017400125	0.031718466	0.081336275	0.10823111	0.1499058	0.03728488	0.009857111
a17	0.060506087	0.07438109	0.11065803	0.06175488	0.06813534	0.045803104	0.17267358	0.015463168	0.015075228	0.068746425	0.060702115	0.17450471	0.030140758	0.041455485
a20	0.038436864	0.1255962	0.13815977	0.116893746	0.037404712	0.03383572	0.12268815	0.024698744	0.03361038	0.08300988	0.072941184	0.12047562	0.035455715	0.016793313
a21	0.053286433	0.14599808	0.1545786	0.12702334	0.035598826	0.041582875	0.09313602	0.022561295	0.024553707	0.08523627	0.056191802	0.07822004	0.025326163	0.05670653
a31	0.04062326	0.145406	0.12583522	0.111253545	0.045878474	0.03837869	0.10012642	0.03794825	0.044979926	0.06481894	0.059688736	0.06369297	0.037127674	0.084241904
a18	0.04275805	0.17212202	0.1382577	0.11982155	0.04633371	0.039619315	0.07372992	0.03046741	0.029762156	0.06260349	0.044333015	0.051159304	0.03461276	0.1144196
a46	0.057489675	0.09141748	0.078035645	0.075349875	0.061003637	0.05737007	0.07183391	0.058609273	0.061651405	0.063049145	0.063082084	0.058639243	0.0574505	0.14501809
a31	0.049630895	0.19301564	0.14121874	0.1330263	0.04311268	0.047602236	0.045312963	0.040557165	0.04227922	0.068936825	0.051210377	0.03848068	0.038440883	0.0671754
a38	0.06555579	0.1125981	0.09208834	0.0875405	0.06948163	0.06473695	0.07702039	0.062760144	0.061550032	0.067562245	0.060868666	0.046246253	0.059259195	0.0727317
a3	0.056530233	0.0847052	0.07269122	0.07105671	0.057254724	0.05648389	0.05848972	0.056665137	0.05843545	0.060527835	0.059341073	0.051627874	0.05447149	0.20171952
a21	0.06592351	0.092132926	0.08050254	0.07832701	0.06682151	0.06533111	0.07050825	0.064513266	0.06407614	0.06711432	0.063307874	0.052995857	0.062043212	0.10640246
a8	0.061882745	0.08274577	0.07535334	0.073130585	0.06554785	0.06179254	0.0731082	0.0636389	0.066073254	0.064599484	0.064080276	0.04815304	0.05884532	0.14104871
