 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a43	0.19200505	0.00040159968	0.000347288	0.004748515	0.011771801	0.012109987	0.012869415	0.021323858	0.5529785	0.17417009	0.017273832
a20	0.0008394902	6.8967965e-05	0.014814811	0.0011065985	0.008088133	0.007787404	0.017395314	0.2835338	0.66547865	0.0008829508	3.920133e-06
a31	0.0035895675	0.00052108924	0.00045275624	0.00015660474	0.0006119515	0.00033117563	0.0657395	0.6743097	0.24828005	0.0058518923	0.00015578458
a39	0.0011812944	0.0018205375	0.007416471	0.00030229904	0.0040111784	0.0046577496	0.08481907	0.046620894	0.8036305	0.036805812	0.008734314
a31	0.013523645	0.007180802	0.04847528	0.002095425	0.017452037	0.017232593	0.041889243	0.019356566	0.813335	0.017393293	0.0020660523
a46	0.061704703	0.006342627	0.023257088	0.0023250082	0.0089871455	0.019335639	0.04619704	0.015375618	0.7559539	0.058142196	0.0023790204
a37	0.12179377	0.0035080235	0.017514065	0.0006089714	0.009807374	0.018413084	0.017848553	0.00567103	0.5535172	0.25084177	0.00047604874
a31	0.09266496	0.004235939	0.009971011	0.0022859243	0.017451297	0.034153353	0.09738721	0.005612326	0.3955762	0.32709974	0.013562036
a13	0.12987298	0.0072419886	0.009756832	0.008302035	0.03484866	0.048078757	0.28670442	0.020276587	0.23276128	0.14635131	0.07580513
a11	0.027515536	0.0013167342	0.007942543	0.0021933205	0.059170775	0.20307314	0.09401858	0.007879402	0.25553608	0.2901887	0.0511652
a31	0.07542715	0.005569588	0.011610632	0.00755151	0.06963018	0.13285148	0.18007912	0.024960013	0.137215	0.1515675	0.20353782
a20	0.046893723	0.0064449417	0.016087022	0.015463104	0.109112926	0.1536159	0.23503435	0.0748662	0.091540754	0.09029907	0.16064203
a31	0.021349903	0.0053788866	0.029532764	0.021072062	0.1366632	0.32795343	0.21175437	0.06567912	0.07301745	0.0692609	0.03833787
a41	0.018382953	0.0046318704	0.026228834	0.026905179	0.17906763	0.15026501	0.17680049	0.06745356	0.060268354	0.102023326	0.18797278
a31	0.015302541	0.01033393	0.087251276	0.064266175	0.2177347	0.29533026	0.16955005	0.085056186	0.025260681	0.01846893	0.011445275
a24	0.011113369	0.0063595506	0.05704906	0.04200578	0.29638818	0.13922077	0.13332663	0.022119628	0.028910218	0.07549574	0.18801107
a31	0.016670242	0.013430527	0.08774943	0.022646915	0.07523302	0.0811276	0.026302813	0.007978013	0.040731076	0.15458123	0.4735491
a10	0.024423348	0.021661403	0.17422865	0.06312612	0.18877707	0.14539957	0.080478646	0.025411624	0.05822199	0.102492355	0.115779184
a31	0.03898452	0.035353605	0.067726225	0.03892881	0.065336294	0.0983828	0.046777736	0.029739924	0.060345776	0.21486989	0.30355436
a46	0.049858823	0.048201352	0.15351829	0.06091108	0.08961053	0.09322885	0.06710446	0.052538175	0.092216805	0.14082201	0.15198964
a20	0.06887397	0.06714445	0.109650895	0.071872585	0.08522906	0.0940865	0.07572864	0.14434096	0.09001558	0.11312746	0.079929836
a46	0.0709364	0.07017998	0.123243354	0.07616609	0.084084	0.08037829	0.07550592	0.08431305	0.07547273	0.08692552	0.17279464
a31	0.07781477	0.077083975	0.12595554	0.08255797	0.09025378	0.08685953	0.08061906	0.08194724	0.066310026	0.07701783	0.15358031
a7	0.07803993	0.077586554	0.08826913	0.07882734	0.08165203	0.08252345	0.079074964	0.06319708	0.061541308	0.07979934	0.22948883
a31	0.07442225	0.07372164	0.07674087	0.07412606	0.07740144	0.08106694	0.07430622	0.071864285	0.06460777	0.08389872	0.2478439
a39	0.07741651	0.07712969	0.08005375	0.07747859	0.078697756	0.079893395	0.07808366	0.07114763	0.068639226	0.07935116	0.23210865
a31	0.07087515	0.07058697	0.07185049	0.07075999	0.07224081	0.074138515	0.07123783	0.075408235	0.06859102	0.07629614	0.27801478
a15	0.07815087	0.07801063	0.07889654	0.07812271	0.07877451	0.080077246	0.078882284	0.076698594	0.07306337	0.07860235	0.22072092
a20	0.069710135	0.06958563	0.07075959	0.06973695	0.07065857	0.072232574	0.07129061	0.09444473	0.07731633	0.07816186	0.256103
a35	0.07689559	0.07668337	0.08868851	0.0780615	0.08013063	0.080841295	0.07892495	0.079385765	0.069268234	0.07419252	0.21692768
a28	0.070425	0.06986621	0.07294604	0.07027807	0.07368397	0.07856272	0.07123596	0.07369748	0.06515923	0.078792766	0.2753526
a31	0.084888786	0.08466203	0.08564176	0.08479086	0.08577538	0.0877286	0.085599914	0.074508004	0.07093864	0.08233585	0.17313023
a0	0.08411428	0.083918855	0.08447419	0.08399628	0.08474609	0.08593187	0.08429299	0.07932997	0.07668789	0.084367335	0.16814026
a31	0.07156199	0.07112355	0.07251164	0.071322754	0.07336672	0.07602135	0.07205494	0.07813503	0.06849415	0.0831996	0.26220834
a20	0.07741166	0.07724166	0.078148864	0.07735613	0.07803239	0.079271756	0.07807994	0.076072484	0.072752535	0.07858042	0.22705215
a41	0.06790463	0.067800865	0.068212904	0.0678598	0.068449244	0.06944181	0.068451814	0.074422196	0.06854716	0.07138932	0.3075202
a39	0.06830647	0.06821425	0.068903916	0.06830663	0.069033705	0.07054593	0.06921007	0.07493657	0.06912172	0.07106503	0.30235574
a31	0.07092089	0.07073227	0.071532495	0.070850745	0.072216265	0.07495148	0.07191295	0.074829556	0.070615806	0.07462314	0.27681437
</S>	0.08181843	0.081697874	0.08202536	0.08176354	0.0831273	0.08771374	0.08420533	0.081661396	0.07940453	0.0824849	0.17409758
