 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	0.8637159	0.017074116	0.039527807	0.00041226152	4.092679e-05	9.368936e-06	0.00013734779	5.59998e-05	0.0115758525	0.056326713	0.0065381583	0.0045856293
a18	0.0143796895	0.0038843993	0.11304339	0.00015885217	0.10563274	0.04779053	0.032070573	0.122561514	0.30246225	0.13572246	0.12114965	0.0011440084
a31	0.027795898	0.0024467355	0.14117773	0.00075448747	0.29873875	0.43661246	0.051795386	0.00562232	0.0061395406	0.021321438	0.007348394	0.00024688558
a24	0.013001564	0.0024214936	0.12712632	0.0012377214	0.37407687	0.35127667	0.08401416	0.0074526994	0.0023894545	0.020437425	0.014135444	0.0024301563
a31	0.023647083	0.0010713823	0.064389	0.00015266128	0.3992563	0.47729224	0.025324985	0.0039257337	0.0041193943	0.0003425835	0.00045313817	2.5537964e-05
a17	0.062125485	0.038524777	0.11288876	0.004004854	0.5766341	0.11267435	0.049632747	0.014219614	0.01627529	0.006165672	0.00678361	7.071472e-05
a31	0.10587575	0.04404547	0.058963105	0.020829229	0.45334867	0.17347781	0.078457035	0.02655061	0.024538001	0.0018587452	0.012037229	1.8335904e-05
a20	0.047774676	0.13361381	0.086290866	0.041056093	0.19792603	0.07371094	0.117281444	0.13732162	0.09621949	0.019822486	0.04715407	0.0018284577
a7	0.03720703	0.07809666	0.10934698	0.033697434	0.21627425	0.04730987	0.24511151	0.098259374	0.06145711	0.034335095	0.036651585	0.002253137
a31	0.021275321	0.036062583	0.120130144	0.015759239	0.12523937	0.021574184	0.2979281	0.110965304	0.120588295	0.06952842	0.056907646	0.004041302
a18	0.009250121	0.010338426	0.04366106	0.0043543624	0.027037863	0.01130907	0.2087822	0.21149346	0.31025645	0.064195074	0.090695925	0.008625962
a41	0.007674173	0.040544022	0.15922986	0.011939467	0.042392954	0.008325095	0.3159206	0.17731147	0.1260791	0.07331737	0.028275955	0.008989918
a31	0.011166488	0.039482977	0.1563248	0.012186363	0.04558854	0.011977005	0.27751878	0.21506405	0.11868878	0.072493196	0.026267732	0.013241292
a46	0.018529482	0.01961115	0.097671494	0.015236289	0.03479723	0.018967507	0.12600505	0.1403386	0.2407272	0.0769034	0.113681346	0.09753124
a20	0.028818646	0.06099076	0.1497991	0.032831483	0.047730632	0.029376347	0.1548331	0.15880278	0.11273833	0.12276219	0.045427375	0.055889316
a31	0.04273095	0.05216073	0.092722654	0.043308757	0.050407097	0.042606678	0.08181127	0.090080895	0.08565547	0.09185756	0.063887686	0.26277027
a39	0.047443997	0.048517782	0.06277416	0.046880126	0.049201403	0.046743337	0.05040496	0.06279439	0.07437103	0.045635857	0.08407398	0.38115898
a31	0.053396422	0.06514879	0.0622319	0.055660214	0.055318803	0.05270062	0.056314223	0.0640775	0.0581969	0.05920305	0.056584038	0.36116752
a24	0.05393198	0.055029847	0.056521673	0.053964306	0.05413189	0.05355118	0.052331954	0.058658842	0.058083903	0.049149312	0.05966574	0.3949794
a31	0.046930145	0.066459045	0.055787586	0.05086772	0.04944924	0.046043374	0.047985677	0.05146792	0.047684945	0.050338734	0.047697112	0.43928844
a17	0.053966727	0.054719266	0.055010844	0.054024212	0.054048996	0.05376815	0.05402184	0.057054095	0.055724993	0.054459	0.05611704	0.39708486
a31	0.04741817	0.05344675	0.050335508	0.048686475	0.048288964	0.047173362	0.04987593	0.051027	0.048232075	0.055393554	0.0477287	0.45239356
a8	0.05976291	0.060435656	0.060264103	0.059864827	0.059828494	0.059657536	0.05982406	0.061512455	0.060378827	0.060587544	0.060470667	0.33741295
a24	0.05218304	0.05542032	0.053866386	0.052868992	0.052697	0.052080713	0.0543704	0.05460946	0.052672565	0.059323877	0.052052114	0.40785515
a20	0.0509519	0.0581917	0.054374512	0.052461274	0.05194481	0.050611988	0.051997866	0.053849958	0.05147637	0.054639347	0.051240303	0.41825995
a41	0.053589292	0.06482407	0.06060467	0.05586189	0.0553393	0.053061265	0.053800203	0.05650124	0.053837243	0.0526813	0.051194567	0.3887049
a31	0.045243166	0.06625098	0.056055423	0.049421083	0.048257258	0.04448572	0.047167104	0.04738951	0.044807803	0.0491739	0.042668413	0.45907965
a46	0.06375864	0.06662867	0.06545614	0.064331554	0.064192556	0.06360265	0.0636798	0.06498061	0.06402323	0.06381746	0.063924454	0.29160422
a31	0.04468433	0.06300511	0.053216364	0.048399214	0.047232755	0.04404017	0.047139738	0.04619332	0.04428115	0.05157972	0.043587193	0.46664092
a20	0.06572445	0.06698642	0.06652325	0.06596831	0.065922484	0.06565266	0.06613079	0.0668645	0.06602896	0.06743509	0.06605987	0.2707032
a8	0.051820368	0.05909526	0.055300083	0.053355135	0.052879665	0.05154871	0.05363082	0.05373932	0.051979028	0.057564437	0.051522046	0.40756515
</S>	0.047404163	0.05563896	0.05275102	0.049034074	0.048862137	0.047182307	0.051984355	0.05189628	0.04804895	0.060484473	0.045036133	0.44167718
