 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a17	0.32967368	0.00071707496	0.0001605128	0.054736856	0.23433635	0.31875426	0.042266354	0.019354891
a20	0.046225417	0.012465622	0.20805693	0.32970434	0.32746044	0.032055177	0.04378291	0.00024913411
a28	0.020607444	0.062003527	0.21684323	0.003894262	0.017592208	0.30397692	0.3708767	0.0042056325
a7	0.0045502037	0.021781364	0.022065615	0.0003586449	0.0017180898	0.027259726	0.90039843	0.021867907
a20	0.07152987	0.40123138	0.4480954	0.015287372	0.008036272	0.0016205462	0.053683702	0.0005153778
a31	0.5058247	0.067910425	0.2030139	0.0451113	0.1440426	0.0069194003	0.02655474	0.000622896
a11	0.53717124	0.040477168	0.14540432	0.048644327	0.14394452	0.048497345	0.03378919	0.0020718428
a31	0.36813784	0.0140218595	0.23240338	0.050727773	0.11478825	0.045332342	0.17203748	0.002551079
a11	0.282398	0.02944948	0.16796058	0.094998196	0.08252208	0.09741587	0.21187615	0.033379614
a41	0.06459824	0.0070252926	0.27592123	0.12761752	0.05394532	0.050924458	0.38915193	0.030816054
a8	0.15477766	0.027500339	0.18106149	0.047509026	0.04522919	0.1530208	0.38297188	0.007929638
a30	0.077642225	0.037028268	0.3580291	0.05942228	0.03040869	0.09674017	0.34000635	0.0007229613
a31	0.07631146	0.051332094	0.4108347	0.20446952	0.04103738	0.0316778	0.17889053	0.0054465514
a13	0.045044724	0.020501675	0.073296756	0.55830157	0.053767886	0.003897513	0.06419151	0.18099841
a31	0.054202184	0.041107114	0.080963776	0.090188965	0.050809283	0.06982846	0.4641712	0.14872901
a41	0.026573418	0.02408103	0.083597474	0.095496975	0.08722564	0.06423123	0.23671208	0.38208213
a20	0.10094326	0.092964165	0.19480981	0.1545249	0.050472762	0.065996975	0.27150443	0.06878377
a31	0.0658154	0.063910045	0.155507	0.12640838	0.06047639	0.043154508	0.16353843	0.32118985
a20	0.04899357	0.047820278	0.059374318	0.061006967	0.08209764	0.07002348	0.16666022	0.46402353
a31	0.070987746	0.06938201	0.07561276	0.0740383	0.063311316	0.06549382	0.11577516	0.46539888
a13	0.05837501	0.05795007	0.060068563	0.060334582	0.06389821	0.062311105	0.09936579	0.53769666
a24	0.05230654	0.04969307	0.05092648	0.052097186	0.052309517	0.083568424	0.11394434	0.5451544
a18	0.0681678	0.064621836	0.067119375	0.06863284	0.069280565	0.1111886	0.1613487	0.38964027
a31	0.06952242	0.06528948	0.07715624	0.07502149	0.0642055	0.10351513	0.15805963	0.3872301
a8	0.0605052	0.060035657	0.062203903	0.061666645	0.059387825	0.06350789	0.07381154	0.55888134
a31	0.06800251	0.06503463	0.06857932	0.06856616	0.060441565	0.08143058	0.11183903	0.47610617
a8	0.066858634	0.066787966	0.06725779	0.06710988	0.06570549	0.06485915	0.069078766	0.5323423
a31	0.06608456	0.0649553	0.06626176	0.066246256	0.062131144	0.07107062	0.085769795	0.51748055
</S>	0.07057826	0.07050353	0.07055739	0.0705671	0.069741495	0.06887512	0.073440164	0.5057369
