 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a33	0.42205954	0.002851794	0.00041777376	2.894182e-05	4.4465974e-05	0.000112073845	3.0585277e-05	0.004348672	0.0275136	0.029391382	0.03806245	0.44784012	0.027298579
a31	0.0080215875	0.0010512635	0.00031798583	0.0013218798	0.0051332773	0.024606597	2.1046966e-05	0.0068195458	0.001480993	0.86869645	0.080822475	0.0016823593	2.4492332e-05
a20	0.038879227	0.0032523868	0.0006641833	0.00051001436	3.4142922e-05	1.1913272e-05	1.0778856e-06	0.0020899794	0.009878358	0.9309687	0.010558768	0.0030645211	8.6826476e-05
a31	0.016607523	0.031007482	0.24998765	0.17413118	0.018314019	0.005693968	0.00019629927	0.00864647	0.012226727	0.3748904	0.07681634	0.031324524	0.00015742583
a28	0.11097445	0.13346353	0.07296472	0.08906095	0.16237602	0.10264986	0.0001947441	0.0155230155	0.0019184916	0.14963706	0.06500999	0.09168433	0.004542894
a20	0.1064662	0.03385373	0.026387798	0.100301534	0.39017957	0.1904588	0.00094040355	0.013974067	0.0006375918	0.038571417	0.037736043	0.059793763	0.00069911056
a37	0.09461485	0.01726505	0.013033879	0.038957823	0.33756995	0.15097171	0.0041981	0.016309407	0.016310258	0.013288493	0.051455773	0.24424818	0.0017764976
a31	0.07519675	0.009300746	0.010296141	0.023660101	0.22293805	0.106949195	0.004208843	0.03096183	0.101449616	0.023200179	0.06960093	0.30503535	0.017202223
a20	0.11160707	0.015161442	0.009722577	0.014130275	0.053059243	0.03081984	0.00155607	0.086037986	0.23204944	0.06246187	0.075330555	0.23648688	0.071576804
a31	0.062419973	0.004113566	0.009782569	0.016808916	0.10374125	0.07928362	0.0030522982	0.060671218	0.36915502	0.040039387	0.07927735	0.15064563	0.021009305
a46	0.047076534	0.0027609686	0.005128493	0.0073043313	0.01284987	0.009318128	0.0012963022	0.056357555	0.35316327	0.04156933	0.09531122	0.28947458	0.07838939
a20	0.046115447	0.0039143492	0.015925353	0.029788373	0.06001032	0.060593266	0.0030559092	0.100591004	0.46305653	0.05662337	0.09512534	0.059681095	0.00551968
a31	0.042771965	0.0036048	0.012614831	0.024980213	0.034993604	0.03585527	0.002999952	0.06587256	0.44692168	0.029718524	0.09552813	0.18423572	0.019902775
a20	0.029242845	0.0038395156	0.009779409	0.029482855	0.036215547	0.031408753	0.0051028375	0.08551248	0.26131886	0.012200635	0.10985822	0.3340149	0.05202314
a37	0.021242118	0.010241781	0.015363229	0.09191569	0.12714586	0.12396343	0.010960455	0.089436494	0.28702348	0.012986594	0.13508826	0.06199095	0.01264161
a31	0.024497336	0.018273372	0.02023389	0.103174545	0.18849808	0.13322595	0.021034012	0.053333454	0.21539366	0.0100922845	0.102802314	0.06594783	0.04349319
a17	0.028285082	0.021950267	0.023378002	0.10983833	0.1950932	0.11701722	0.022446001	0.05727131	0.20943764	0.008940329	0.079852805	0.044817995	0.081671864
a31	0.03310182	0.030913813	0.033355445	0.06424349	0.20255776	0.10771846	0.046024173	0.048229735	0.24477953	0.026018491	0.08172415	0.04446673	0.036866337
a18	0.043920618	0.04139806	0.04189318	0.079048455	0.20230304	0.08424576	0.04254507	0.05225495	0.13044414	0.02353157	0.09352797	0.019927435	0.14495973
a37	0.04383037	0.04261037	0.0447256	0.05498779	0.111478455	0.08007653	0.057504185	0.053391673	0.2037702	0.04760479	0.08199302	0.059291366	0.11873565
a20	0.053123023	0.052404925	0.052920118	0.059768677	0.09137144	0.065185755	0.05581572	0.05678089	0.10685939	0.04895617	0.06570529	0.038910914	0.2521977
a31	0.051877275	0.051359273	0.05185156	0.05849547	0.08894839	0.063208744	0.05416068	0.055385977	0.09718433	0.05097655	0.062414598	0.04379144	0.2703457
a11	0.057351675	0.057045266	0.057124145	0.05890871	0.06674784	0.059920568	0.057689715	0.05815514	0.07636338	0.04879778	0.05301409	0.030457541	0.31842417
a31	0.05220878	0.05194018	0.05246059	0.05295457	0.056049418	0.057877738	0.055737574	0.05371316	0.079288036	0.048540022	0.05235537	0.04023793	0.34663668
a8	0.0598351	0.05965057	0.05967955	0.060252134	0.06278819	0.06074053	0.059989173	0.060201086	0.07116748	0.054220393	0.055884678	0.038609017	0.29698208
</S>	0.04966317	0.04957452	0.04978622	0.050280318	0.052807372	0.052171446	0.05097078	0.051037863	0.06949809	0.053190842	0.058781333	0.061972484	0.3502655
