 	il	vestito	della	sposa	vuole	bianco	</S>
a8	0.5743468	0.035258412	0.09467639	0.19919227	0.0043468582	0.0023251385	0.089854084
a31	0.004455784	0.22851512	0.15930031	0.5203847	0.058673404	0.028667873	2.8049913e-06
a7	0.27872062	0.028977064	0.5501627	0.044849575	0.05209002	0.04456022	0.00063982204
a31	0.0443043	0.0066481363	0.94511825	0.00094349444	0.0013020807	0.0014333697	0.00025029923
a7	0.011347507	0.006721666	0.9709547	0.004876557	0.0044994233	0.0015305869	6.962141e-05
a3	0.07569216	0.004072476	0.8640542	0.011169712	0.043226983	0.0017019899	8.247347e-05
a31	0.12911727	0.011756123	0.5766743	0.058312327	0.21989729	0.0035314986	0.0007111505
a8	0.09339541	0.028617607	0.2268899	0.20337464	0.44175825	0.0051477514	0.00081649126
a31	0.034585156	0.02106653	0.14309882	0.5420868	0.2588404	0.00031775513	4.556335e-06
a8	0.054969683	0.032749426	0.07559456	0.43503502	0.38879538	0.006494294	0.006361693
a20	0.017402263	0.018356232	0.060697496	0.647243	0.2560013	0.00029423824	5.5225914e-06
a31	0.028242992	0.032130647	0.0673419	0.64460534	0.2217079	0.0029194374	0.003051842
a20	0.04567563	0.048113447	0.09500916	0.58568764	0.17794517	0.016685031	0.030884
a31	0.04837983	0.047451727	0.06668157	0.58594537	0.22237629	0.019286714	0.009878454
a28	0.08843684	0.087637424	0.100391895	0.29448172	0.15551183	0.07249303	0.20104727
a11	0.096197896	0.09369251	0.09774113	0.23965825	0.16290714	0.0921656	0.21763745
a20	0.08527278	0.083354734	0.08792303	0.32622677	0.19424361	0.08288833	0.14009075
a24	0.09008925	0.08909212	0.09558293	0.3223557	0.1810548	0.079725794	0.14209941
a8	0.083348274	0.07835081	0.08877717	0.306659	0.19040927	0.07621705	0.1762384
a31	0.10807472	0.10385559	0.122978725	0.30140746	0.17650977	0.060788877	0.12638488
a20	0.12137392	0.12077464	0.12328103	0.15334372	0.13572216	0.11608564	0.22941878
a31	0.1074751	0.10398031	0.11087962	0.17801647	0.13927823	0.09910618	0.26126406
a18	0.12180231	0.12148944	0.12260397	0.1492853	0.1339554	0.120320015	0.23054357
a31	0.1004475	0.099055395	0.102314904	0.17884107	0.13377829	0.09722363	0.28833923
a8	0.12240617	0.12190474	0.123263925	0.14740786	0.13350296	0.12140201	0.23011225
</S>	0.10736541	0.10696985	0.10851772	0.18074675	0.13671428	0.10508853	0.25459749
