 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.05536489	0.009004939	0.16800757	0.14139313	0.09281263	0.15086974	0.091294564	0.00080183416	0.29045066
a31	0.00013607288	0.0027730966	0.047598213	0.060030498	0.033764873	0.016741537	0.8385919	0.00036351773	2.8006087e-07
a20	0.002652079	0.00031260276	0.58449805	0.04265882	0.08263821	0.001514192	0.2752907	0.0097674765	0.0006678927
a29	0.010641052	0.0023430306	0.4381877	0.31349352	0.038949605	0.00536825	0.18761173	0.0030700902	0.0003350261
a37	0.0048623723	0.005290119	0.08655931	0.8282004	0.05090665	0.0044396413	0.019562786	0.00015338227	2.5284613e-05
a8	0.009025438	0.015501165	0.11938206	0.7507582	0.043626912	0.004665135	0.056885842	0.00013975576	1.5493006e-05
a20	0.18086806	0.08393593	0.098773025	0.50939417	0.023960818	0.01141423	0.09118944	0.00043923428	2.507554e-05
a31	0.063541874	0.040866815	0.087375544	0.49712068	0.060945883	0.01520544	0.23322408	0.001394168	0.0003255347
a29	0.059815556	0.050238658	0.14517407	0.44203362	0.09101181	0.014096023	0.1958303	0.0011405492	0.000659376
a37	0.06289377	0.021275712	0.09879187	0.45633215	0.071055256	0.012823417	0.27412418	0.0023489136	0.00035482488
a29	0.073994964	0.028140437	0.056678098	0.31089723	0.039412584	0.020488594	0.44883233	0.020128308	0.0014274863
a31	0.054257933	0.020879552	0.019181222	0.14023806	0.022706673	0.032354306	0.669555	0.03871299	0.0021143076
a20	0.063966274	0.02412765	0.047233213	0.20802261	0.028081017	0.0531294	0.46591166	0.06816968	0.04135848
a31	0.043029595	0.02342106	0.02618847	0.10071107	0.02532468	0.06052049	0.6478208	0.07135606	0.0016278137
a37	0.049209625	0.025953842	0.058905404	0.22881104	0.03943618	0.094095424	0.31728783	0.072514266	0.11378644
a46	0.01642383	0.026420312	0.04552808	0.1254359	0.046420716	0.16632576	0.48120427	0.07238179	0.019859262
a31	0.028704567	0.04388785	0.0665526	0.13596286	0.059349757	0.2082702	0.42094857	0.031033322	0.0052903006
a0	0.01369418	0.02554284	0.08371971	0.20103258	0.07206764	0.26647204	0.20734125	0.04911806	0.08101174
a31	0.016481474	0.01989363	0.071841836	0.18911374	0.15617593	0.20894946	0.08047416	0.19803578	0.059034072
a1	0.012823743	0.020864308	0.10481638	0.1476577	0.10104018	0.27583706	0.14870974	0.07863648	0.10961433
a13	0.021494733	0.032451715	0.18439224	0.22220963	0.20655386	0.20278794	0.0843257	0.043546215	0.0022378825
a39	0.023280006	0.026633035	0.14699107	0.22243686	0.18632063	0.18256074	0.07305126	0.09363325	0.045093182
a18	0.019753719	0.025448063	0.16026059	0.19937019	0.17018415	0.20320567	0.07906059	0.06824528	0.07447171
a8	0.029557925	0.033773024	0.16880253	0.2555064	0.22049142	0.14644475	0.05304322	0.062451277	0.029929413
a28	0.022276696	0.035889644	0.19354917	0.22791372	0.21340673	0.20689029	0.06788807	0.017024443	0.015161344
a31	0.019989725	0.01964257	0.10538556	0.17482293	0.11764573	0.16647288	0.0811198	0.10852494	0.2063959
a8	0.037251063	0.036687467	0.107721426	0.17586653	0.12488283	0.094970785	0.076868206	0.10742615	0.2383255
a37	0.049549006	0.052010152	0.15204577	0.23685178	0.18091156	0.100358665	0.055753134	0.04884957	0.12367035
a31	0.044772852	0.04503804	0.10472673	0.16077124	0.11864261	0.07772327	0.058749672	0.06610162	0.32347393
a21	0.053732257	0.05317745	0.07714788	0.10445642	0.08369998	0.06869211	0.065740764	0.076868825	0.41648436
a31	0.057002135	0.05865333	0.06102693	0.073806904	0.069479205	0.06307246	0.060448907	0.071765184	0.48474494
a20	0.05258365	0.052421533	0.07395077	0.09648048	0.07895278	0.06444175	0.060956985	0.06702909	0.4531829
</S>	0.056087844	0.05658768	0.058014542	0.062176768	0.06044196	0.058104534	0.057382084	0.060612302	0.5305923
