 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
a39	0.1721785	0.25782454	0.0030111452	8.8260866e-05	0.00012867477	0.01278751	0.03583399	0.008369902	0.00024189083	0.0011634235	0.060322523	0.14318164	0.23775208	0.057408847	0.0061392384	0.00012522268	0.003442652
a31	0.0538611	0.028413733	0.0015437108	0.0005766509	0.000360685	0.047188807	0.47269365	0.35066625	0.0001282082	0.03236141	0.0059567196	0.0010674169	0.003559991	0.00040464822	0.0010012771	0.00021428928	1.4876624e-06
a20	0.3566135	0.6042763	0.016318891	0.0014217758	0.00042915138	0.0032889135	0.00044089946	0.0024087417	5.318724e-06	1.0176536e-05	0.0006308411	0.0045236023	0.00506144	0.0016560676	0.0021067904	0.00073487975	7.266205e-05
a31	0.100989826	0.106244184	0.082351565	0.03744069	0.019987993	0.06328023	0.040573597	0.08163195	0.0024905123	0.014564408	0.004554593	0.025291769	0.30818844	0.04359847	0.047718484	0.019075928	0.0020173506
a21	0.0165053	0.023256622	0.01852009	0.0077829883	0.0038289533	0.036508195	0.13597019	0.09829361	0.0030545788	0.1022197	0.0053522745	0.0051843175	0.2786202	0.043940715	0.20357928	0.016524266	0.00085868663
a31	0.02432567	0.03233133	0.03763452	0.021288784	0.010511872	0.04726681	0.100180194	0.078690544	0.0031191602	0.10623786	0.0396123	0.016335417	0.22066782	0.009281471	0.25188383	0.0006189897	1.3422955e-05
a13	0.0010068364	0.0018013939	0.001183477	0.00048624043	0.0003491798	0.0018470766	0.011363844	0.0059433556	0.00025801547	0.0049743815	0.0030900515	0.001344896	0.023942314	0.020626048	0.9215483	0.00022442077	1.0121781e-05
a8	0.0029900197	0.0036251906	0.0046203	0.0034192689	0.0016298322	0.010279629	0.03592153	0.03592948	0.004570232	0.049369782	0.032930534	0.0029526157	0.012922387	0.04549114	0.7530377	0.00030371474	6.682977e-06
a24	0.006790415	0.011090208	0.008815977	0.0046665785	0.0032113402	0.0130230505	0.10499072	0.067697175	0.00094177347	0.017058961	0.004594197	0.0021649215	0.020235881	0.62140226	0.109036565	0.0042092716	7.0773196e-05
a8	0.0005333333	0.000711285	0.0007152197	0.0004939705	0.00029853813	0.001857689	0.012497431	0.006822435	0.0016214056	0.0067111887	0.009190524	0.00060882734	0.0019153336	0.019524798	0.9359412	0.00053423963	2.2519145e-05
a31	0.008333981	0.0132139865	0.010356137	0.005814027	0.0042979405	0.01576006	0.12176118	0.07170596	0.001596438	0.021647234	0.0043750596	0.0015124114	0.012311876	0.4954303	0.19270268	0.01908656	9.41211e-05
a29	0.0020405464	0.0027684155	0.002237543	0.0015389639	0.0013541036	0.0034994052	0.013065932	0.0070189126	0.0017293072	0.0043051178	0.008075753	0.0014433512	0.003337169	0.03745836	0.9067345	0.003107023	0.00028560453
a31	0.003794017	0.004296457	0.004627881	0.003921957	0.002753485	0.009339015	0.0614817	0.053336304	0.007910484	0.02955885	0.019632846	0.001285028	0.0015697894	0.09155418	0.6995007	0.005024598	0.00041278725
a37	0.00961218	0.011697676	0.010350894	0.008027877	0.0073327185	0.0116428295	0.031179994	0.024819767	0.00524005	0.013368883	0.017887836	0.0033038845	0.004315498	0.072777145	0.75887847	0.007862003	0.0017021892
a8	0.012613145	0.009730842	0.013675313	0.013760447	0.009802756	0.035844956	0.20464726	0.14559051	0.013215105	0.058713432	0.047685485	0.0026424602	0.0009690804	0.13241422	0.29347697	0.004348213	0.0008698225
a31	0.020923112	0.02062806	0.023568427	0.023357589	0.018135082	0.046224922	0.29633668	0.31136912	0.019718109	0.119133644	0.016172267	0.00092095585	0.0009858657	0.049953576	0.030304892	0.0022169894	5.0696115e-05
a1	0.027165262	0.02678147	0.027164266	0.023990465	0.022627488	0.036817078	0.07597653	0.048138663	0.009483815	0.02638131	0.049063604	0.013435929	0.013676285	0.12615855	0.42997926	0.009053227	0.034106832
a31	0.030965874	0.029977448	0.032433268	0.031544257	0.027781764	0.048283774	0.24792978	0.266724	0.023610895	0.09251754	0.0346334	0.0021463465	0.0012814288	0.029185629	0.09869273	0.0022119957	7.983209e-05
a17	0.041048393	0.031747274	0.039051853	0.03655349	0.032922413	0.05985704	0.18823694	0.12937804	0.012611302	0.040889405	0.04980968	0.008251832	0.0040704627	0.09838743	0.20063518	0.005170303	0.021379104
a31	0.021207137	0.012734957	0.020834096	0.021901233	0.01576926	0.06758143	0.35680503	0.18934962	0.01931064	0.064883105	0.05253333	0.0031980453	0.00091078633	0.05350103	0.09649811	0.002083827	0.00089841936
a17	0.05021006	0.030561054	0.043720707	0.041427657	0.0365836	0.085695	0.23088327	0.11887395	0.014037179	0.03596823	0.046681453	0.009049701	0.0047314814	0.10556422	0.12238684	0.0051959995	0.018429698
a31	0.020129565	0.009065256	0.018476626	0.020312399	0.012881183	0.11271175	0.41012415	0.14647377	0.026657296	0.06232286	0.05111869	0.0032523072	0.0009492831	0.041376237	0.06193325	0.0017374554	0.00047795288
a20	0.06093137	0.030947685	0.047790207	0.045199025	0.04008836	0.12919135	0.2023518	0.07705428	0.016435528	0.029729445	0.04133006	0.012853005	0.009138977	0.11241638	0.08970138	0.008385883	0.046455227
a31	0.026568074	0.013292371	0.02091964	0.021092307	0.01703385	0.14662181	0.35575888	0.14602181	0.027004475	0.050026577	0.032968707	0.00846789	0.004664394	0.06187217	0.06078292	0.0039295256	0.0029746573
a20	0.057413638	0.030110281	0.043214027	0.041140903	0.03709187	0.20666902	0.17117755	0.064412646	0.023298353	0.032223515	0.03673958	0.01817008	0.014403966	0.09422897	0.071645215	0.010706699	0.047353588
a28	0.038405757	0.026266932	0.03213908	0.031629823	0.02925332	0.25738707	0.1430466	0.08706972	0.03169868	0.041888297	0.035443563	0.023065256	0.019837657	0.10224513	0.07189017	0.017232163	0.011500791
a13	0.028745623	0.024207702	0.026276484	0.02574423	0.024835525	0.21936712	0.055190757	0.042375315	0.025640681	0.029072452	0.027584596	0.023309676	0.025214842	0.1450868	0.07818309	0.037167482	0.1619976
a39	0.025031833	0.022037107	0.023599362	0.023365146	0.022423	0.20314617	0.06313563	0.057912506	0.027380992	0.033119377	0.02818258	0.023468021	0.02590906	0.20699267	0.09509207	0.052671622	0.066532925
a20	0.040270668	0.02663304	0.032668717	0.03145982	0.029632188	0.22617798	0.0805856	0.03742505	0.023239465	0.027070306	0.030937258	0.022177495	0.023518944	0.21149375	0.094510034	0.030737089	0.03146267
a37	0.030886872	0.027435267	0.029010806	0.02869926	0.028059732	0.23391598	0.048075825	0.03990604	0.028584674	0.031203968	0.030752908	0.027661469	0.030058287	0.1638137	0.08786244	0.042551678	0.091521114
