 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.015304374	0.010021597	0.00022439566	0.0012110496	0.0030941789	0.0035408214	0.00036337174	0.0843523	0.08550091	0.26884052	0.21516821	0.08658487	0.020224579	0.019547915	0.008022907	0.10481327	0.07318479
a29	0.0011070442	0.013743885	0.011722837	0.07955838	0.26321152	0.03335293	0.018921703	0.0866697	0.11717757	0.012669391	0.017938051	0.063523695	0.2735811	0.0017311653	0.0017655788	0.003284916	4.058061e-05
a35	0.00268616	0.007453313	0.019314943	0.0022777931	0.00014938702	8.984359e-05	0.00033184455	0.04846477	0.10202453	0.17330067	0.3653324	0.14135382	0.10588844	0.026929867	0.0037802327	0.00034374485	0.00027828093
a31	0.0066503766	0.027734887	0.02274675	0.014773312	0.0011626608	0.0002545754	0.0015483284	0.0037480576	0.03385202	0.052297045	0.14405511	0.24697793	0.41372204	0.023891382	0.006441627	0.00010787824	3.602231e-05
a39	0.0077023627	0.01099103	0.0047139055	0.009739977	0.011106309	0.0020615633	0.0047327206	0.018473519	0.22659883	0.07724673	0.08149992	0.29662913	0.2198745	0.010254709	0.017102929	0.0011730695	9.880783e-05
a29	0.028811516	0.017103603	0.0065969056	0.015917761	0.027018566	0.015532064	0.0104623195	0.020225398	0.048038643	0.0848907	0.18438078	0.52941954	0.009693606	0.00090583274	0.00084860297	0.00014500387	9.194931e-06
a11	0.024367495	0.010527886	0.0035793087	0.009416931	0.02328056	0.017486708	0.009107687	0.0294682	0.06587154	0.10470959	0.19354184	0.502153	0.0018156915	0.0007311555	0.0031056912	0.00071886234	0.00011790476
a24	0.02782232	0.011261197	0.0035953785	0.009513204	0.022113727	0.018357655	0.009593952	0.0330356	0.06527595	0.10272972	0.19444405	0.4915861	0.0010166675	0.0011089072	0.0065332092	0.0016943697	0.00031799157
a31	0.040433	0.016484765	0.0054837866	0.0123426635	0.020357365	0.01850404	0.011865623	0.044114657	0.057991795	0.08795464	0.19342871	0.47974434	0.0010967375	0.0014035045	0.005697458	0.002587576	0.00050916424
a28	0.009042852	0.004454443	0.0026674408	0.0034411964	0.0071191457	0.006054978	0.0034472055	0.0122052	0.035461616	0.096672915	0.2947469	0.38172796	0.00096675724	0.0052983984	0.10345854	0.028809117	0.00442535
