 	devo	comprare	il	pane	ogni	giorno	</S>
a31	0.0002218935	0.1204507	0.13090071	0.05520523	0.039677642	0.11433636	0.53920746
a0	0.011824633	0.42858344	0.20381461	0.028583143	0.32157326	0.0055898135	3.1138235e-05
a31	0.00467756	0.032881647	0.052740645	0.19676425	0.7116434	0.0012831875	9.332583e-06
a13	0.001800372	0.0072706686	0.012266014	0.023606393	0.9445068	0.010418994	0.00013072547
a31	0.042504773	0.088837765	0.26269662	0.05030648	0.5500293	0.0056016347	2.3350685e-05
a8	0.0054551414	0.014472011	0.1377138	0.13476154	0.66056716	0.046695758	0.00033460447
a31	0.056739975	0.03533271	0.341848	0.2078169	0.21061999	0.14227259	0.005369724
a13	0.006515823	0.031018192	0.11361618	0.3015006	0.3720476	0.12900032	0.046301287
a31	0.00410561	0.021636916	0.19162945	0.35532722	0.32936645	0.0770125	0.020921843
a17	0.007204035	0.03675247	0.12757406	0.39958382	0.3326076	0.07303428	0.023243623
a31	0.027985418	0.05888658	0.32251525	0.45742443	0.10331802	0.02472579	0.005144587
a13	0.011476149	0.07946615	0.108228534	0.36106098	0.2966402	0.044717055	0.09841102
a31	0.027408017	0.12286841	0.22645432	0.28864205	0.20221622	0.06490471	0.06750621
a28	0.027347231	0.18384795	0.17662784	0.3148001	0.17265525	0.039064128	0.08565743
a10	0.023132414	0.12359973	0.09427479	0.18749905	0.18935633	0.17841376	0.20372392
a31	0.050900705	0.1589082	0.10401343	0.21730882	0.13841079	0.119967446	0.21049066
a30	0.06851564	0.15656611	0.11185301	0.28726044	0.15225768	0.106718935	0.11682816
a31	0.057909723	0.09493655	0.10996727	0.45583898	0.17920612	0.08067642	0.021464897
a20	0.07626151	0.19512402	0.11273974	0.16557102	0.10107692	0.08601771	0.26320904
a28	0.100178756	0.13213788	0.120758116	0.28044835	0.15276827	0.10431375	0.1093949
a31	0.083335854	0.09458314	0.09131599	0.12018483	0.09857318	0.09611519	0.41589186
a35	0.08135889	0.08876215	0.08768035	0.10760814	0.09097858	0.08612281	0.4574891
a31	0.08427086	0.08588024	0.089034095	0.13348018	0.10101572	0.09202569	0.41429332
a46	0.0835084	0.088071994	0.090370566	0.095977284	0.08805117	0.08458975	0.46943083
a31	0.08221015	0.08328368	0.08542319	0.10164827	0.08781147	0.082729	0.47689426
a10	0.09648273	0.10131018	0.11042514	0.10634626	0.10084552	0.09649715	0.38809305
a8	0.09775837	0.09904664	0.10129858	0.10176763	0.099840924	0.10069535	0.39959255
a31	0.089071	0.09147713	0.09453437	0.11625586	0.095509894	0.08614448	0.42700732
</S>	0.10834177	0.11445885	0.12819518	0.11960077	0.114158146	0.108915456	0.3063298
