 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.2119999	0.37312108	0.0038645274	9.498358e-05	0.00090886746	8.671734e-05	0.18010035	0.01208038	0.08616202	0.046532597	0.029875755	0.019209923	0.007646793	0.0064407224	0.02187538
a10	0.02639516	0.0067961067	0.0010639421	0.0011099512	0.0008905419	0.020379694	0.00724242	0.0504446	0.055886284	0.332899	0.20539358	0.012807713	0.27850452	5.511897e-05	0.00013138588
a39	0.17839885	0.3173214	0.09831621	0.018932203	0.029801669	0.004301374	0.002089777	0.00010790577	0.017235756	0.032987755	0.017471744	0.18562189	0.09714498	0.00023016264	3.8326707e-05
a31	0.051517334	0.06342986	0.06770615	0.078488655	0.04951606	0.039960936	0.016925182	0.0006842534	0.30294305	0.17726244	0.04676891	0.08830656	0.016222578	6.476642e-05	0.00020317035
a21	0.018045789	0.019932963	0.029999455	0.022419944	0.035632	0.088408776	0.013529361	0.0017850327	0.12188078	0.44287834	0.14262453	0.034787305	0.028025014	2.431814e-05	2.6420967e-05
a31	0.015206388	0.021527871	0.02488928	0.015699644	0.023006037	0.055760697	0.07804802	0.007225056	0.11941136	0.39571884	0.18605262	0.027096143	0.03031717	3.8142305e-05	2.7251344e-06
a21	0.00048064633	0.00064146216	0.0006348793	0.00046358813	0.001144869	0.0139399795	0.115575746	0.15869123	0.58238363	0.0803876	0.030353025	0.002056086	0.013136425	8.504353e-05	2.5736346e-05
a31	0.0020499632	0.0018539153	0.0032223302	0.003139836	0.0029123044	0.011936587	0.15157951	0.06649566	0.47375986	0.13181204	0.07443014	0.007691168	0.0686379	0.00042039054	5.8378413e-05
a28	0.0016500927	0.002054114	0.0018146987	0.0014757055	0.0022907588	0.011689507	0.12870608	0.2248077	0.38645405	0.049912408	0.060079355	0.018631153	0.10119034	0.004787573	0.0044565164
a31	0.0013688678	0.0012870396	0.0017316855	0.0020027468	0.0016690559	0.021343337	0.091577776	0.2430843	0.40349558	0.039540645	0.03498755	0.009462079	0.13416621	0.005708451	0.008574642
a37	0.0069799847	0.006817432	0.007140701	0.0070216563	0.0071960236	0.02432945	0.04671662	0.20286596	0.21449518	0.0475361	0.0782472	0.06815599	0.2540001	0.021961195	0.0065364945
a31	0.0058765495	0.003964024	0.0061166855	0.007969239	0.0055472725	0.039225284	0.024297075	0.27909046	0.27025697	0.045076292	0.06136191	0.04068481	0.19248272	0.014440707	0.0036099856
a6	0.026811492	0.018250136	0.02323614	0.02550736	0.021923158	0.020760255	0.022410112	0.07070598	0.11918583	0.050669827	0.09390067	0.14004616	0.3178735	0.038977712	0.009741679
a31	0.0058720605	0.0028793097	0.0056045945	0.009495497	0.0048839524	0.0569082	0.030139359	0.3348813	0.17632209	0.02726538	0.038911592	0.035665695	0.14715219	0.11556178	0.008456972
a20	0.08646933	0.03982472	0.05824144	0.07380914	0.051722825	0.026013762	0.032512184	0.034808356	0.059637126	0.053504515	0.071075	0.10722356	0.16281712	0.04700436	0.09533651
a41	0.046424136	0.028699772	0.035097227	0.042244136	0.032705307	0.061502956	0.036305886	0.14377014	0.07919759	0.045474797	0.069414	0.12417075	0.14716743	0.09248366	0.015342205
a33	0.08406849	0.048486385	0.060688894	0.07411651	0.056011647	0.068995416	0.048153765	0.092837475	0.065949395	0.05670897	0.06544736	0.077257656	0.08962318	0.05598917	0.055665683
a31	0.10314169	0.052662604	0.069985986	0.088337615	0.0632925	0.052036006	0.040994603	0.056763977	0.054307483	0.057101525	0.06130715	0.06043891	0.06726518	0.029614618	0.14275011
a37	0.05896035	0.053008784	0.05488977	0.05695975	0.05417706	0.05226634	0.05315525	0.052713882	0.053784005	0.053610392	0.05350595	0.041723315	0.04801045	0.05159072	0.261644
a27	0.046576247	0.046097107	0.046434946	0.046785615	0.04635195	0.057292365	0.04964742	0.06177424	0.049592048	0.046929106	0.046719063	0.039140742	0.043834638	0.049212348	0.32361218
a31	0.054176237	0.050220102	0.051724546	0.053361803	0.051199008	0.063307166	0.053516418	0.06979401	0.05512783	0.05176192	0.05239897	0.046892427	0.051850863	0.053451665	0.24121706
a3	0.05552332	0.053563263	0.054175466	0.05485303	0.053944267	0.054034673	0.054433007	0.054569483	0.054661985	0.054008804	0.053612288	0.042876862	0.048184223	0.05367547	0.25788385
a8	0.044330545	0.04413307	0.044351526	0.044573355	0.044307157	0.053380836	0.04702583	0.057134517	0.047077682	0.044858325	0.044860978	0.041054226	0.04405532	0.047183443	0.35167322
a38	0.050592426	0.0471672	0.04838336	0.04971108	0.047938433	0.053197965	0.04828111	0.05665389	0.049997278	0.0482413	0.049035575	0.049028624	0.05043406	0.04822912	0.30310854
a31	0.053177945	0.049090803	0.050565317	0.05217754	0.050031073	0.05781439	0.050841987	0.06192808	0.05222413	0.05020796	0.05064253	0.047806088	0.05024227	0.047528643	0.27572122
a33	0.05414486	0.05351848	0.05372897	0.05397105	0.053651553	0.05554743	0.054300908	0.056449786	0.055027075	0.054065242	0.053592682	0.045515377	0.049299203	0.053613976	0.25357345
</S>	0.061933644	0.057186883	0.05902547	0.06103327	0.05838605	0.07529971	0.061379947	0.08705054	0.066583656	0.060447045	0.06304866	0.06998821	0.06729133	0.055134032	0.096211515
