 	avete	cucinato	le	verdure	</S>
a31	0.18965	0.25876585	0.5257882	0.01415391	0.0116420975
a46	0.012432137	0.046351217	0.940842	6.252988e-05	0.00031211734
a20	0.44703332	0.31368318	0.23211777	0.002326716	0.0048390776
a31	0.1730221	0.3023838	0.5112625	0.001395451	0.011936175
a17	0.12633722	0.27879652	0.59252816	0.00061949046	0.0017186451
a31	0.6559074	0.112747096	0.22917105	0.0015689244	0.0006055565
a35	0.21930984	0.1970258	0.5253778	0.0035923298	0.054694183
a31	0.19393979	0.22090708	0.5026273	0.004036679	0.07848913
a46	0.21575007	0.18420567	0.4119651	0.095924795	0.0921544
a38	0.23157445	0.2438982	0.28920874	0.11982043	0.115498155
a17	0.22443098	0.21804516	0.24819836	0.17153223	0.13779327
</S>	0.24253772	0.21255134	0.25124025	0.20233025	0.09134042
