 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a20	0.27425626	0.043798033	0.04295164	0.042356506	0.050433654	0.02772398	0.046413857	0.025954759	0.4461113
a13	0.0036357678	0.14448693	0.5054696	0.32530078	0.015748687	0.0013106071	0.00094282517	0.0030941318	1.0663713e-05
a20	0.14970233	0.63363445	0.10903733	0.043307267	0.016251242	0.03715027	0.006244358	0.004216751	0.00045590775
a7	0.018597238	0.18099286	0.32710543	0.30402878	0.043959126	0.08268368	0.035117846	0.0071364096	0.0003785964
a36	0.017696109	0.093845926	0.5189416	0.3000875	0.046116833	0.016756095	0.0018474073	0.004653894	5.4602406e-05
a7	0.2116621	0.07030032	0.34466103	0.25974667	0.07496451	0.010407672	0.0025091246	0.025600674	0.0001479426
a31	0.11081425	0.035758104	0.16116452	0.19875605	0.05469546	0.07703886	0.14183879	0.20570564	0.014228374
a37	0.03978874	0.014785105	0.042208977	0.073619485	0.049464945	0.2983949	0.11144345	0.34034294	0.02995139
a31	0.039120123	0.008675922	0.02394608	0.040488265	0.03981723	0.7573021	0.044930987	0.030327722	0.0153916115
a37	0.015132843	0.0060859886	0.010984381	0.018054187	0.027019473	0.5465759	0.10573346	0.22390522	0.046508584
a41	0.01613716	0.010317578	0.01847555	0.0263934	0.042897385	0.8177825	0.027979026	0.024292555	0.015724791
a21	0.06773883	0.026838822	0.042372275	0.05619269	0.03402384	0.7201674	0.033631753	0.012302536	0.006731783
a31	0.023980848	0.019052504	0.034273524	0.043775562	0.041948	0.7760544	0.03425413	0.009143911	0.017517174
a39	0.017300922	0.016991362	0.02402546	0.03706719	0.059247434	0.3931497	0.15484354	0.22694197	0.07043232
a13	0.030385979	0.10748149	0.1282838	0.13435663	0.07839319	0.4597722	0.04305271	0.0035619326	0.014712036
a31	0.023917736	0.08046391	0.094001055	0.09720463	0.055643518	0.41953114	0.13838547	0.015628226	0.07522437
a20	0.023973094	0.099950336	0.097627625	0.10678687	0.092715316	0.27319568	0.18660925	0.052645415	0.06649647
a31	0.03629138	0.19391486	0.15723373	0.14299472	0.058559686	0.2236006	0.1520345	0.0033838302	0.03198659
a35	0.029492041	0.18737519	0.11700332	0.10423116	0.05259746	0.10021744	0.21854647	0.034836296	0.15570065
a31	0.04845219	0.1445881	0.08519699	0.07772649	0.052033417	0.12478966	0.34575224	0.008262318	0.113198586
a26	0.046962745	0.20105007	0.09889221	0.08730445	0.057943903	0.08038571	0.20377581	0.048020937	0.17566419
a9	0.0655747	0.08063989	0.070899166	0.07010184	0.066147976	0.09472286	0.37194273	0.020154145	0.15981676
a33	0.05039549	0.34317413	0.2087745	0.1791762	0.061677385	0.037508085	0.07546034	0.0025533221	0.04128057
a31	0.064509444	0.36730644	0.18591483	0.15842268	0.07102115	0.049346216	0.052846897	0.012542893	0.03808944
a39	0.09823905	0.11837992	0.104315944	0.107861854	0.10964269	0.15757269	0.09165885	0.09450324	0.11782576
a24	0.08493327	0.09722228	0.08861222	0.08923613	0.088499084	0.10504168	0.14799546	0.075162515	0.22329736
a37	0.058711834	0.08666913	0.066544384	0.06532699	0.06254217	0.08777241	0.11526949	0.061990805	0.39517283
a7	0.07043993	0.112138405	0.082086645	0.07967297	0.07420527	0.09433876	0.18581146	0.065609634	0.23569687
a17	0.066902116	0.07780816	0.07014016	0.069605365	0.067988746	0.0833901	0.25070503	0.05848957	0.2549708
a24	0.06793531	0.11854103	0.082662486	0.079308674	0.07046926	0.081399925	0.25691086	0.047277052	0.19549544
a34	0.06414804	0.07649941	0.06878147	0.06814346	0.06394243	0.083325475	0.29833198	0.05090628	0.22592145
a37	0.04465973	0.06816397	0.056790687	0.05551207	0.043523908	0.11016921	0.48321596	0.025297737	0.11266675
a31	0.052305806	0.11881821	0.07241575	0.067810185	0.05525167	0.068034075	0.2932843	0.04837682	0.22370322
a37	0.07279204	0.08166305	0.07591517	0.07555457	0.07285734	0.08245071	0.2571899	0.06254894	0.21902828
a41	0.0753981	0.075644396	0.07597092	0.076134495	0.07511827	0.08293732	0.2530476	0.06504037	0.22070856
a31	0.07826132	0.09039749	0.08245812	0.081983335	0.07852576	0.08487998	0.2468762	0.04669434	0.20992343
a28	0.092026874	0.094768636	0.09297799	0.0938012	0.09436121	0.10225449	0.17711969	0.08894485	0.16374503
a20	0.09281902	0.09262731	0.09292458	0.09381688	0.09458977	0.10368378	0.16818479	0.0911582	0.17019571
a17	0.0776169	0.0794171	0.078343496	0.07881506	0.0789557	0.08741176	0.23907614	0.06583024	0.2145336
a31	0.06938194	0.07287025	0.07075342	0.07137309	0.07133212	0.07942854	0.2721348	0.05960027	0.23312563
a24	0.09052275	0.092080936	0.09115789	0.09267039	0.094131015	0.1075876	0.17830475	0.0895454	0.16399926
a20	0.06729959	0.06656059	0.06750655	0.06806932	0.06802482	0.077806525	0.26756823	0.06354028	0.2536241
</S>	0.068050526	0.08072734	0.07197847	0.07172469	0.06992936	0.07743743	0.2778537	0.05527813	0.22702034
