 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.36903194	0.60215324	0.00088691484	5.9421913e-05	2.7631542e-05	1.1724739e-05	2.9828592e-05	1.3397596e-05	0.02023577	0.006875537	0.00067461503
a37	0.08107048	0.48771214	0.044590298	0.07482298	0.060686465	0.097290516	0.044453073	0.095062844	0.013443996	0.0002813027	0.00058589026
a31	0.010674634	0.034065347	0.21376039	0.45667952	0.02681393	0.24627426	0.000808246	0.009820475	5.996518e-05	0.00059645757	0.0004469155
a20	0.0041379025	0.012627044	0.11707074	0.39420033	0.023150055	0.4111512	0.0012775238	0.035256926	1.0008778e-05	0.00011633067	0.0010019437
a31	0.0050125117	0.038873386	0.2178958	0.23494437	0.1789375	0.29155654	0.011876751	0.020839198	4.419838e-05	1.2735387e-05	6.921099e-06
a20	0.014812275	0.027249452	0.08237054	0.10300807	0.19663475	0.15726788	0.23045059	0.18759942	0.0005125514	6.573283e-05	2.8691551e-05
a31	0.02189617	0.024306467	0.0588693	0.08433491	0.17544816	0.12496491	0.30495605	0.2036469	0.0011023723	0.000466935	7.752324e-06
a11	0.021552293	0.017300949	0.023177505	0.034284413	0.06560026	0.044832107	0.45708746	0.3093577	0.025220605	0.001325008	0.00026169178
a31	0.0066630775	0.0092680175	0.018995035	0.018454343	0.062471386	0.03906242	0.6618963	0.16148703	0.020724185	0.0006753895	0.00030279695
a20	0.014933925	0.015039238	0.027315784	0.02080967	0.07886825	0.036982052	0.48669755	0.08545417	0.21268812	0.017584935	0.0036263335
a31	0.010345788	0.0116818035	0.019898955	0.014801484	0.10321048	0.028578483	0.5683683	0.13400084	0.08600449	0.020330403	0.0027789
a29	0.02753365	0.026425237	0.032174293	0.027741926	0.17304452	0.03613948	0.13583915	0.052386906	0.33889684	0.116463736	0.033354204
a46	0.035403807	0.03606726	0.03856205	0.036683936	0.11748621	0.040965866	0.10253467	0.07801657	0.31461725	0.16206536	0.037596997
a18	0.049657393	0.0504993	0.056462903	0.051916223	0.24636404	0.060344856	0.107289016	0.06447471	0.17591688	0.06800542	0.069069274
a31	0.055025216	0.056562126	0.06098016	0.05710209	0.20352377	0.064004995	0.098779	0.073459916	0.12365617	0.06321027	0.14369619
a28	0.050094012	0.049891446	0.050581906	0.04990603	0.084303655	0.050949205	0.054375306	0.049181156	0.07668945	0.057064906	0.42696297
a20	0.053704165	0.053784493	0.053923547	0.053626373	0.056215834	0.0540279	0.055568058	0.054885678	0.069655545	0.061175983	0.43343234
a41	0.05532805	0.055562887	0.05594105	0.055513546	0.0656214	0.056226656	0.05964034	0.058248665	0.07445221	0.061053697	0.40241152
a28	0.059127815	0.059781797	0.060600244	0.059783865	0.08022967	0.06121559	0.0676059	0.06541668	0.07133417	0.058406927	0.35649735
a8	0.064610116	0.06469897	0.064784914	0.06461737	0.06590612	0.06485918	0.065714546	0.065452255	0.070424914	0.06723642	0.3416952
a23	0.061065845	0.061639626	0.062160533	0.061597455	0.07055457	0.06259998	0.06762172	0.067179956	0.070844546	0.061657924	0.3530778
a31	0.07154642	0.07269356	0.07421143	0.07274607	0.11383081	0.075329505	0.086106256	0.08191248	0.06457569	0.0509563	0.23609143
a39	0.076921746	0.076976135	0.07704656	0.076911755	0.07895239	0.07711658	0.077814095	0.07753901	0.078916475	0.07689043	0.22491476
a20	0.06266056	0.063306235	0.06371808	0.06318783	0.06517702	0.06410442	0.0687276	0.06946868	0.06966362	0.06672209	0.34326392
a39	0.06287406	0.06352447	0.064171575	0.06344943	0.07613014	0.064693935	0.07033709	0.06946985	0.069463134	0.06189227	0.3339941
a8	0.054089047	0.056319095	0.05780177	0.055993292	0.065994404	0.0591572	0.07540251	0.07788791	0.06245276	0.0604883	0.37441367
a31	0.048584696	0.055978905	0.062086165	0.05526016	0.13859211	0.067549646	0.13979743	0.13623573	0.040355995	0.03530812	0.22025102
a28	0.074388236	0.074902855	0.07528855	0.07481144	0.07944178	0.075634085	0.079487346	0.079719745	0.077087685	0.07542718	0.23381113
a20	0.07036509	0.070925966	0.071263894	0.070816435	0.07168417	0.07159111	0.07554742	0.07640599	0.074987225	0.07414282	0.27226987
a8	0.06108797	0.061465908	0.061743688	0.061409343	0.0640657	0.06200026	0.06521895	0.06543105	0.0702563	0.06499273	0.36232814
a23	0.06299609	0.06434676	0.06545636	0.06423616	0.08100308	0.06641191	0.077230066	0.07707714	0.06871619	0.05924686	0.31327942
a8	0.06259493	0.066548854	0.06956202	0.066117786	0.10239328	0.0722272	0.10427187	0.105825886	0.05599555	0.04768284	0.24677983
</S>	0.042831317	0.055884946	0.06657146	0.05440208	0.18399994	0.076555535	0.2141548	0.2002853	0.01849855	0.01617526	0.07064084
