 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.016116582	0.005295459	0.000101355225	4.8721076e-06	0.00015311116	0.013445351	0.010979314	0.002097481	0.073947534	0.8686935	0.00916541
a6	0.006178429	0.05704356	0.13533685	3.8629396e-06	0.0013378086	0.49651325	0.2352098	0.013434528	0.04902499	0.00587383	4.311445e-05
a37	0.0009542099	0.0012798492	0.023164866	2.4306559e-05	0.005197879	0.70589525	0.08449322	0.016271232	0.13778579	0.024759967	0.00017341197
a24	0.002445622	0.004210144	0.0071643936	2.5863108e-06	0.00025939327	0.04488777	0.05291214	0.20621808	0.4859674	0.1818208	0.014111588
a28	0.03147116	0.13222007	0.2397236	0.00034806703	0.0032720254	0.08843366	0.043084465	0.42031795	0.010270466	0.026542291	0.004316164
a31	0.034187846	0.10847345	0.124341644	0.0004328962	0.0024075387	0.013071056	0.0048302966	0.65528065	0.016122961	0.03914574	0.0017059441
a46	0.02908225	0.033591636	0.032734636	0.0002771577	0.004680376	0.004814024	0.0019958864	0.78342956	0.049166627	0.0580456	0.0021822252
a8	0.052971765	0.057339285	0.051778648	0.0002344422	0.011868723	0.0068240883	0.0036074407	0.59294707	0.17463595	0.044666827	0.0031257588
a31	0.035187326	0.048176948	0.045351304	0.00036060857	0.046767287	0.025625082	0.020334123	0.25448158	0.45679918	0.06516899	0.0017475492
a10	0.007189326	0.0088780895	0.010963741	0.0009752143	0.019714003	0.022198178	0.014646663	0.4796197	0.13955626	0.2668759	0.029382873
a37	0.0031637878	0.0050803823	0.019119207	0.00031551172	0.027875805	0.021512602	0.0120777795	0.42301288	0.3440458	0.12927635	0.014519825
a10	0.007562434	0.012002914	0.048280574	0.0019286056	0.103944965	0.14010213	0.06129877	0.19502132	0.3563458	0.065040976	0.008471515
a17	0.01572442	0.01903053	0.03447482	0.0052063116	0.06736988	0.22342405	0.047045726	0.09290122	0.36446297	0.10427723	0.026082857
a20	0.0150659755	0.0208913	0.0493285	0.0065882998	0.077755526	0.33502847	0.08151652	0.05769392	0.18099998	0.14715944	0.027971994
a31	0.017757166	0.022483336	0.0462289	0.012129577	0.066214904	0.35297012	0.0786157	0.04792282	0.12005773	0.15795669	0.07766302
a20	0.0363049	0.03766171	0.062347844	0.032467294	0.06977642	0.25985035	0.057733566	0.084398076	0.107471436	0.047822252	0.20416622
a31	0.044513427	0.047431964	0.052156072	0.03964913	0.067943335	0.16304795	0.06639049	0.05215107	0.08609442	0.104149275	0.27647287
a13	0.057782568	0.058091294	0.062064458	0.056415133	0.06560159	0.08658198	0.04783721	0.0673653	0.07021844	0.038542315	0.38949975
a10	0.05063517	0.05429423	0.05241254	0.046713986	0.05582788	0.06019922	0.047102842	0.053091995	0.07247739	0.07624723	0.43099752
a31	0.06411456	0.064339295	0.064518005	0.06308817	0.06522071	0.057581272	0.04785868	0.065944634	0.0651489	0.038019437	0.40416634
a17	0.058768105	0.059068058	0.059028216	0.057989422	0.061613154	0.062022753	0.055064227	0.059547614	0.063538745	0.053791318	0.4095683
</S>	0.048933882	0.04973704	0.049448177	0.047948074	0.054682046	0.06402802	0.055843916	0.04978999	0.060335297	0.07389978	0.44535372
