 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.32156307	0.00041135753	3.0669657e-05	4.336419e-05	0.009268904	0.018745583	0.0970785	0.30466282	0.22889876	0.01806782	0.001229105
a28	0.0019432888	0.001970205	0.010963391	0.011284671	0.44361717	0.50262994	0.0237744	0.0016975095	0.001311628	0.00063032395	0.00017746858
a37	0.01965858	0.037832875	0.0042732134	0.0012345575	0.00033469292	0.0007296825	0.0081079425	0.21555401	0.41345719	0.29152918	0.007287993
a31	0.012864043	0.12100248	0.19217561	0.087642305	0.0122161675	0.009085844	0.0019283298	0.029665412	0.40247014	0.075063966	0.055885702
a17	0.07007227	0.052100345	0.16802287	0.101279505	0.22186598	0.14349478	0.011495898	0.035379354	0.16097394	0.013022271	0.022292813
a31	0.2749403	0.032397345	0.11105203	0.080121875	0.24706098	0.1969094	0.012072033	0.016763374	0.027455976	0.0010030299	0.00022363925
a28	0.1323542	0.012827361	0.019074937	0.019454561	0.28889	0.18853657	0.12049243	0.113394774	0.10225111	0.0012080478	0.00151597
a17	0.042227715	0.0034770265	0.014763169	0.016890272	0.23006435	0.18760201	0.29941103	0.071577266	0.13041045	0.0032250108	0.00035171484
a20	0.053172998	0.0048691444	0.020678418	0.021886796	0.17536846	0.09521613	0.32623243	0.15699904	0.12740384	0.018072607	0.00010005978
a31	0.06176033	0.0052963602	0.016322711	0.016501984	0.12319581	0.059649482	0.33205628	0.21177544	0.13692571	0.036361746	0.00015414749
a37	0.06578333	0.005659356	0.016750751	0.01575001	0.054787647	0.058297973	0.48661098	0.09902634	0.17130515	0.024513386	0.0015150559
a31	0.015495222	0.0024470745	0.02406592	0.018031068	0.13753553	0.060093433	0.5336636	0.09051763	0.08537888	0.030197667	0.0025739896
a18	0.03145595	0.0061172363	0.041266873	0.02779625	0.08618144	0.065363765	0.43146807	0.07665171	0.17265451	0.047268864	0.013775337
a8	0.0135641815	0.007656738	0.061131127	0.025656702	0.26446736	0.0492613	0.39007568	0.06458484	0.08310251	0.038229607	0.0022699097
a31	0.030047806	0.018654572	0.14473312	0.075104885	0.26333338	0.09368337	0.25630185	0.014017115	0.036079694	0.067212135	0.00083208206
a24	0.031476635	0.019198976	0.1198459	0.05033914	0.27518436	0.117184624	0.12536655	0.04098886	0.10560941	0.054714754	0.06009078
a37	0.026033878	0.02183967	0.03830892	0.03216736	0.14288291	0.03884073	0.11157947	0.113543086	0.2657115	0.16872787	0.0403646
a31	0.0396048	0.035861503	0.056230668	0.041832965	0.120185405	0.04564392	0.10068245	0.10025306	0.13837694	0.17401686	0.14731146
a30	0.04065699	0.038065456	0.04899662	0.04182306	0.08288997	0.044719048	0.09910237	0.096727975	0.14822689	0.2064706	0.15232106
a24	0.046549644	0.043712433	0.062025446	0.057845566	0.18144107	0.06482404	0.3249867	0.09445488	0.023207197	0.059362903	0.041590143
a46	0.046709634	0.044898313	0.051493075	0.049569312	0.080971554	0.051678088	0.077676	0.07536393	0.11552089	0.2083207	0.1977985
a31	0.06589223	0.06300057	0.10381375	0.07234681	0.20146562	0.07624692	0.090881616	0.069037765	0.04537033	0.038530685	0.17341372
a8	0.062212504	0.060877834	0.06622261	0.063452445	0.08265212	0.0644951	0.068358235	0.06697956	0.08296216	0.081745654	0.30004182
a31	0.07050486	0.06888288	0.07967994	0.07699748	0.13207784	0.0797397	0.12987353	0.07319514	0.021711227	0.019147176	0.24819025
a3	0.07169242	0.071179874	0.07368685	0.07181756	0.07837415	0.07203657	0.06474335	0.067923374	0.08226204	0.06262747	0.28365636
a39	0.051239733	0.050754398	0.05217945	0.052484166	0.060252592	0.053113583	0.06277392	0.057125114	0.057818376	0.07823099	0.42402762
a31	0.06194183	0.061463267	0.06302543	0.062477503	0.06843349	0.06292542	0.068456285	0.06285673	0.065153964	0.068450496	0.3548156
a28	0.05934902	0.059008144	0.05948398	0.05936669	0.06111253	0.059522275	0.059292816	0.058307335	0.06682301	0.0704395	0.38729474
a31	0.052065216	0.05178643	0.052112084	0.052230526	0.053958453	0.05242566	0.054655813	0.05280707	0.060040664	0.075498715	0.4424194
a17	0.05295441	0.05273513	0.0529117	0.052935258	0.053732358	0.053083517	0.055088937	0.053741887	0.06091304	0.07351173	0.43839204
</S>	0.04758352	0.047409106	0.047976885	0.048100132	0.05117428	0.04854056	0.059545808	0.05315415	0.055755187	0.0871911	0.4535693
