 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.024399891	0.25382254	0.033136826	0.04314627	0.017547878	0.0068777422	0.00677303	0.011012423	0.026697254	0.123504244	0.41949075	0.025722068	0.00786909
a31	0.0027458312	0.15804829	0.09716808	0.16873145	0.26980546	0.104879454	0.020685261	0.02017681	0.06738411	0.08781014	0.0018952613	0.00066049787	9.318191e-06
a7	0.013786112	0.3941197	0.29709005	0.06867064	0.022580098	0.019398715	0.01115666	0.043467533	0.055699416	0.040968873	0.03207324	0.0007388363	0.0002501348
a20	0.013606304	0.34155184	0.16321066	0.13752894	0.13135624	0.045143504	0.03290687	0.0670548	0.038728904	0.0118492525	0.015406204	0.0015618326	9.4652634e-05
a17	0.017175969	0.34747294	0.121650584	0.20895383	0.23142803	0.0172021	0.01640644	0.018718882	0.012356006	0.0050431397	0.0028109213	0.0007690504	1.20805225e-05
a39	0.049854856	0.2813072	0.07390548	0.23593502	0.2869146	0.019880846	0.01080487	0.011871779	0.012529147	0.006306958	0.009292265	0.0013784613	1.8552246e-05
a31	0.16927043	0.20391788	0.055139508	0.18787031	0.2367179	0.036133345	0.014645803	0.016935278	0.023155684	0.008826638	0.03326018	0.013809489	0.00031756447
a13	0.5195354	0.086087145	0.031176807	0.08631996	0.09081569	0.034031812	0.024443028	0.03188732	0.040363107	0.009011716	0.019874286	0.021414585	0.0050391057
a17	0.14449885	0.13756707	0.03444008	0.1295912	0.15625124	0.038697142	0.046798903	0.06859776	0.08759682	0.034418706	0.07767375	0.034356426	0.009511977
a3	0.16979335	0.1876376	0.067812525	0.1729682	0.17276534	0.056928128	0.020370994	0.028470581	0.04976491	0.02522729	0.031324793	0.009984259	0.0069520543
a18	0.2504565	0.12059979	0.03657921	0.10937102	0.102204226	0.036586955	0.032603394	0.04938874	0.08651048	0.062280506	0.040027704	0.04257273	0.030818768
a31	0.33632943	0.13180499	0.04323729	0.119748875	0.097251624	0.038154628	0.026167238	0.03478711	0.06221409	0.058079515	0.022672554	0.018008478	0.011544175
a37	0.32706246	0.11159389	0.040675506	0.10215655	0.0738857	0.03738795	0.032717306	0.043794956	0.075762786	0.0722958	0.0137165915	0.03443986	0.034510616
a41	0.39478	0.08452169	0.025683228	0.06707117	0.047515675	0.026234644	0.027964996	0.04660387	0.06578287	0.076712854	0.03467058	0.0774852	0.024973182
a35	0.58342427	0.08220927	0.029891925	0.07090243	0.04571018	0.02873745	0.025927568	0.026932446	0.0307433	0.038142197	0.0139175495	0.020733748	0.0027276669
a31	0.48395953	0.08958885	0.03414164	0.0676675	0.05230021	0.043113578	0.039515432	0.03862707	0.030168736	0.03137754	0.028182968	0.050269578	0.011087331
a24	0.43993336	0.11656335	0.036873583	0.089796394	0.062227055	0.0509572	0.044103205	0.039464094	0.02948716	0.014278275	0.010931415	0.033444762	0.03194003
a37	0.08183563	0.034852225	0.016084773	0.024053654	0.025457973	0.026776059	0.018735882	0.016176397	0.018924154	0.03870089	0.1916051	0.44089603	0.06590113
a29	0.13792202	0.09150969	0.056675054	0.05888431	0.063282855	0.10017551	0.05624426	0.048136797	0.03396571	0.040043812	0.08891573	0.14798722	0.076257065
a24	0.051930718	0.044068087	0.032511797	0.03681327	0.03909685	0.044292375	0.035496894	0.036284257	0.041260753	0.07826144	0.22809191	0.2845207	0.047370974
a46	0.06469533	0.058652937	0.04196457	0.046751417	0.050704278	0.06153751	0.04518351	0.04263241	0.043353524	0.06707394	0.19700736	0.21717972	0.06326347
a31	0.07752156	0.099160306	0.062325917	0.063174546	0.07512858	0.11219532	0.06483292	0.05332091	0.036475606	0.04906156	0.13098234	0.13320845	0.04261203
a20	0.083958335	0.06216255	0.049137253	0.049761627	0.05228383	0.07325387	0.050468776	0.04803045	0.04449601	0.055717148	0.10792973	0.15575178	0.16704862
a31	0.05926898	0.061804093	0.055323187	0.055961553	0.05812173	0.06711973	0.056258693	0.055476446	0.056195866	0.069544256	0.10625859	0.095091276	0.20357563
a0	0.06412534	0.056496438	0.054046404	0.054479096	0.054680817	0.058027633	0.05416786	0.053900667	0.054182503	0.057174135	0.06710873	0.07347886	0.29813144
a31	0.04221873	0.045723464	0.041561056	0.044935066	0.046878878	0.04273832	0.04456609	0.044592943	0.048441008	0.066415094	0.14071766	0.10564035	0.28557137
a46	0.05767015	0.052542478	0.05158185	0.051861275	0.05188554	0.05292464	0.05173062	0.051984586	0.05278603	0.055930283	0.062070455	0.06577694	0.34125513
a33	0.048469838	0.04891599	0.0479526	0.048648868	0.04917449	0.048545606	0.048841182	0.049769707	0.05227824	0.06238158	0.08288724	0.06989057	0.34224406
</S>	0.068930954	0.07104387	0.06788953	0.06812052	0.07017603	0.074901655	0.06960207	0.07470252	0.086430736	0.13459918	0.17051533	0.024115285	0.018972341
