 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.5635431	0.043658487	0.010604335	0.05212829	0.03131573	0.03742637	0.06454368	0.12973894	0.034238722	0.032802347
a20	0.0011926355	0.117774986	0.009314955	0.1679415	0.21397965	0.20861417	0.2029893	0.07808065	3.4117067e-05	7.80978e-05
a31	0.0052260486	0.18794265	0.040023122	0.10482184	0.013077119	0.52771986	0.06501141	0.056132723	4.2045813e-05	3.2046291e-06
a28	0.0027395082	0.112182915	0.052813336	0.2161066	0.03558338	0.42272937	0.073360816	0.08444483	2.928923e-05	9.882697e-06
a37	0.018779555	0.15379833	0.12127982	0.23270419	0.10449751	0.21905863	0.05800832	0.09182526	4.298697e-05	5.4265915e-06
a24	0.13281381	0.13211332	0.14000449	0.16026302	0.16424577	0.14976484	0.057328522	0.062870935	0.0005525378	4.2851887e-05
a31	0.1735561	0.11201527	0.09780456	0.1625016	0.15759292	0.10485595	0.13126984	0.058316365	0.0015943666	0.00049301406
a20	0.19645488	0.115158856	0.073866226	0.13044757	0.1145949	0.077425726	0.19486454	0.08636461	0.0020509367	0.0087717315
a1	0.1963452	0.101653874	0.062158022	0.08724114	0.14260353	0.1308006	0.19777884	0.0660795	0.0023477399	0.012991546
a31	0.26008305	0.1556173	0.07121051	0.12013105	0.09471465	0.094390035	0.13921425	0.057880074	0.0028759644	0.00388318
a28	0.17539747	0.08553425	0.06472414	0.11144645	0.070138745	0.03442986	0.24965408	0.15912314	0.0025817743	0.046970118
a24	0.12412884	0.06571151	0.047895983	0.084125735	0.05474949	0.026044799	0.15606193	0.3499287	0.0012969075	0.09005616
a28	0.10429012	0.09100934	0.05648885	0.07555144	0.08121881	0.048097428	0.08630161	0.1991545	0.0005112066	0.25737673
a24	0.11092347	0.14547093	0.056446016	0.09780881	0.06369544	0.05379155	0.10355422	0.24091513	0.00075333525	0.1266411
a46	0.032085393	0.11439526	0.08857614	0.08880796	0.11307074	0.07761762	0.047731392	0.06122585	0.0008706655	0.37561902
a14	0.1299805	0.1949062	0.09796057	0.12335974	0.10677043	0.10066299	0.1115809	0.108790636	0.0006848346	0.025303096
a31	0.061434995	0.17573525	0.118958585	0.13205025	0.14593068	0.097646944	0.077364355	0.085295215	0.00086874695	0.104714915
a11	0.052448235	0.24560635	0.09056888	0.15323554	0.09339173	0.08592365	0.09081646	0.15202054	0.0015539608	0.034434628
a31	0.030250555	0.25474295	0.1017552	0.0918089	0.096252136	0.13926308	0.031269785	0.04279174	0.0059494064	0.20591633
a47	0.028393278	0.34081927	0.10874375	0.1263485	0.09559842	0.14278914	0.048699416	0.053817388	0.0060823285	0.048708525
a31	0.07078582	0.1524321	0.17347765	0.15829283	0.19342971	0.16160679	0.083707124	0.0057828715	0.00046262078	2.252681e-05
a24	0.03325193	0.31109002	0.10836655	0.0959073	0.09431504	0.22127853	0.042191118	0.03858454	0.012490754	0.04252421
a1	0.03290568	0.3000222	0.10618627	0.09374467	0.096928425	0.22279027	0.0420717	0.040140092	0.021319667	0.04389106
a20	0.049309228	0.18079032	0.15513583	0.14812048	0.16416255	0.16415916	0.09048599	0.040701065	0.0007016994	0.0064336634
a31	0.027475895	0.21768683	0.11310536	0.08298391	0.1430464	0.29714015	0.03856223	0.035895213	0.0041799583	0.039924007
a20	0.034595057	0.29027387	0.1024118	0.09054867	0.086477555	0.23968656	0.04565556	0.035574578	0.012822241	0.061954115
a37	0.044742323	0.31580502	0.08003158	0.07074317	0.07809545	0.24773693	0.04933775	0.047081295	0.020766346	0.045660153
a24	0.058591574	0.2981508	0.076650605	0.071718454	0.07537501	0.19628859	0.059047766	0.059433978	0.036157716	0.06858549
a29	0.07513301	0.193684	0.088040404	0.083453976	0.09457011	0.13193999	0.07217698	0.08025572	0.07374983	0.10699593
a20	0.077822335	0.20364419	0.084410176	0.08260444	0.08448386	0.12966643	0.07427268	0.07940062	0.06837599	0.1153192
a10	0.076976664	0.196741	0.08373925	0.08203215	0.083636545	0.12827899	0.074760854	0.07818351	0.060524482	0.13512664
a31	0.084723905	0.120842814	0.08663192	0.08621414	0.086830504	0.095921606	0.081487164	0.08602844	0.08481833	0.18650115
a17	0.076387234	0.12981349	0.07844939	0.07828013	0.0777584	0.09710721	0.075009115	0.077502266	0.07449919	0.23519355
a20	0.08652151	0.110437885	0.08987253	0.08879778	0.09182823	0.097747274	0.08608243	0.08853179	0.08804416	0.17213638
a28	0.07508057	0.104270294	0.07654102	0.07628289	0.07636124	0.08720121	0.07446751	0.07552032	0.07195999	0.28231496
a0	0.07865171	0.083915845	0.07887155	0.07882325	0.0789707	0.0799233	0.07777629	0.078893945	0.078501776	0.28567162
a18	0.08606528	0.08935418	0.08937276	0.088117495	0.092604294	0.08893388	0.08586104	0.08864785	0.09344303	0.19760022
a33	0.08065514	0.1072799	0.08254888	0.08206739	0.082961135	0.091956705	0.079968885	0.08142889	0.07941129	0.23172179
a20	0.0627646	0.0890982	0.06697865	0.066390835	0.06970849	0.07782833	0.06384817	0.06512448	0.038271315	0.39998692
a31	0.08138501	0.08510777	0.08163928	0.082211345	0.08186609	0.08303897	0.081461	0.0823482	0.078064136	0.26287818
a8	0.088337414	0.09048389	0.08855389	0.08915615	0.08886117	0.08913479	0.08827286	0.089380644	0.08673896	0.20108022
a23	0.07524536	0.08036998	0.07619528	0.07608186	0.07685745	0.078203335	0.07549878	0.07595412	0.07052485	0.31506896
</S>	0.0770592	0.10611759	0.07877932	0.07874271	0.07869692	0.09067207	0.07743793	0.07741089	0.059462115	0.27562124
