 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.024466757	0.0005620006	0.0001193568	6.792099e-05	0.27010086	0.42497596	0.1592288	0.0038404306	0.0060266415	0.047000214	0.06165607	0.001954974
a3	0.01228185	0.06475917	0.002534595	0.0015530156	0.015670152	0.87997377	0.013504406	0.0072829556	0.001187473	0.0006784781	0.0005473036	2.6845002e-05
a31	0.047302395	0.00062024634	1.7784232e-05	1.3713237e-05	0.03198027	0.3007882	0.47222257	0.114530064	0.01661065	0.007448634	0.0054034116	0.0030621435
a7	0.06345702	0.012787991	0.0010658348	4.595783e-05	0.0051282574	0.024503596	0.12079856	0.52230537	0.13487162	0.08067128	0.02046283	0.013901622
a20	0.1778497	0.6123132	0.12313605	0.014189649	0.0032496855	0.059068166	0.001603595	0.0024767544	0.0022338512	0.002526058	0.0011306128	0.0002227311
a24	0.32620984	0.51976454	0.10471503	0.00812473	0.015238259	0.013428701	0.0047577037	0.0009164887	0.0016915747	0.0018405025	0.0032201877	9.250669e-05
a31	0.29910076	0.4118918	0.14900905	0.027268168	0.021339329	0.020198599	0.013572649	0.0033001972	0.008535902	0.007171999	0.038378734	0.00023278054
a20	0.17432618	0.22561044	0.15780787	0.025182137	0.02392814	0.011004183	0.04290514	0.017743232	0.02956871	0.041030075	0.25079936	9.4434654e-05
a31	0.23265563	0.21221165	0.12126324	0.020997386	0.016960066	0.008063892	0.049606152	0.09396104	0.090551145	0.029384634	0.12430448	4.0684154e-05
a28	0.013860827	0.014998985	0.015367098	0.005223627	0.008733559	0.007101247	0.009262052	0.12913145	0.21491694	0.15542096	0.425687	0.00029631678
a31	0.0059846756	0.013293221	0.0149535155	0.0044377903	0.021414531	0.018764533	0.032117154	0.21559848	0.1654494	0.19708724	0.3105967	0.00030280536
a3	0.0054405397	0.009359865	0.012368192	0.006643413	0.0331983	0.06096347	0.019554187	0.23370178	0.17865522	0.19724241	0.24255227	0.00032045503
a31	0.020396322	0.048589967	0.06181658	0.04516513	0.06386226	0.08135777	0.034851566	0.28948125	0.10284196	0.12539276	0.12598655	0.00025786864
a35	0.0049737287	0.008553159	0.012822834	0.015903542	0.050515298	0.19210348	0.02659469	0.23428898	0.15324672	0.1831647	0.11614311	0.0016898206
a31	0.03404921	0.06017905	0.06301118	0.058425546	0.03899474	0.03780647	0.025925184	0.2594624	0.14860453	0.16831283	0.10444698	0.0007819197
a20	0.016188094	0.019574013	0.023936467	0.044087496	0.045596313	0.12963396	0.041904215	0.16618203	0.14039503	0.24697118	0.08732826	0.038202915
a0	0.030436208	0.039677873	0.040096894	0.03932203	0.031652316	0.033570506	0.034565214	0.19264716	0.18878406	0.25366652	0.1063713	0.009209886
a31	0.039082818	0.06021335	0.057313755	0.03502365	0.032438487	0.025736405	0.05234483	0.19112605	0.17061904	0.23536627	0.070879325	0.029856153
a38	0.03510349	0.036100324	0.03686184	0.041088693	0.040214315	0.04885896	0.042592585	0.07182983	0.08388069	0.21680084	0.057803787	0.2888647
a8	0.03770697	0.043901194	0.043074567	0.036975272	0.034864035	0.03240831	0.049355134	0.0989345	0.11542741	0.2970351	0.078630604	0.13168693
a31	0.06079426	0.06461262	0.064811476	0.06629049	0.05818565	0.057277188	0.06657963	0.081279896	0.0857537	0.19801997	0.058883972	0.13751115
a46	0.0563004	0.056632012	0.056668457	0.056859493	0.056999344	0.05857416	0.058221873	0.062304422	0.06415976	0.083248526	0.036260743	0.35377082
a31	0.04994963	0.05436347	0.05373658	0.049125724	0.047550704	0.04560889	0.059406236	0.06929974	0.069951765	0.14830643	0.048507765	0.30419305
</S>	0.056074962	0.05621189	0.056231737	0.05628746	0.056768443	0.058023874	0.05748404	0.060180783	0.06134885	0.0752303	0.03927864	0.366879
