 	la	donna	è	capace	pulire	deve	pulire	la	casa	ogni	giorno	</S>
a31	0.39581227	0.014139411	0.008462064	0.018248668	0.0036500709	0.004205838	0.017283194	0.038146753	0.0042142593	0.34208	0.121505596	0.03225194
a24	0.00019537406	0.00045278904	0.006203024	0.12608917	0.0027258177	0.063300386	0.0015141829	0.70905715	0.0032920302	0.08668813	0.00022326	0.00025864723
a31	0.013381492	0.001886619	0.052207604	0.22527911	0.019951237	0.19022252	0.00017808961	0.3623252	0.110609844	0.02237723	0.001469161	0.000111927606
a8	0.00401989	0.0013241288	0.03497918	0.39057726	0.007139496	0.32964465	0.00041174432	0.21509825	0.0023818198	0.012739069	0.0009304986	0.0007540008
a20	0.028876547	0.025973912	0.10178998	0.3662832	0.05344743	0.24860318	0.0024223537	0.15816148	0.003604857	0.00964497	0.001184621	7.3876977e-06
a31	0.07534884	0.04804025	0.050490234	0.16297203	0.16736819	0.13551116	0.0033087428	0.07954964	0.00096944656	0.25590476	0.020147845	0.00038887537
a8	0.07888808	0.045734834	0.033379685	0.1630901	0.17627382	0.11761152	0.0042341496	0.056232627	0.001211471	0.28476363	0.038144145	0.00043588012
a31	0.1320616	0.07225562	0.060690194	0.2769033	0.09695589	0.097965404	0.0063694357	0.09494834	0.0016611472	0.12456703	0.0347023	0.00091969915
a20	0.054327544	0.00979419	0.0064980644	0.035799872	0.027631598	0.01711898	0.0030885295	0.09767843	0.016286563	0.69116807	0.02149945	0.01910862
a31	0.06731219	0.037402954	0.028745666	0.09767358	0.044064548	0.034562144	0.004244418	0.30748105	0.012568841	0.3054017	0.032639354	0.02790354
a20	0.0475396	0.0060424604	0.0062554525	0.02946812	0.013802785	0.010488475	0.007648048	0.19375986	0.033821084	0.5640858	0.028378896	0.05870945
a41	0.04465143	0.012275554	0.023506032	0.045981593	0.027405927	0.023259414	0.007506523	0.5241792	0.031962242	0.20656647	0.019823296	0.03288222
a11	0.057700127	0.012499965	0.025942516	0.05353601	0.030525696	0.027151644	0.010994657	0.5229207	0.037393544	0.18383002	0.018330922	0.019174144
a6	0.04227547	0.0054124906	0.026967945	0.07129094	0.032734554	0.03250709	0.049629584	0.17711811	0.016544007	0.26766783	0.101570494	0.17628151
a31	0.012498035	0.03329199	0.19486961	0.2349692	0.09609532	0.17947046	0.016908994	0.1282794	0.0061334916	0.034159143	0.024047377	0.039276946
a24	0.036892638	0.0073106154	0.06064587	0.17284966	0.053306352	0.07748854	0.09869671	0.21663015	0.019291928	0.06935381	0.105352394	0.08218135
a31	0.012322633	0.042618565	0.0685105	0.2888615	0.036381476	0.07216134	0.017592046	0.099210784	0.01079226	0.03599575	0.100449815	0.21510334
a8	0.029410215	0.021855472	0.1145886	0.28861693	0.04967883	0.14291771	0.047845487	0.13206215	0.01904995	0.016082417	0.038937643	0.09895458
a31	0.028092258	0.043321386	0.06876326	0.39040402	0.042829633	0.07936334	0.030149072	0.08830357	0.047901593	0.11066621	0.05371372	0.016491966
a20	0.025091508	0.02117526	0.07239071	0.3274342	0.034716796	0.09870097	0.051563796	0.11516305	0.017739596	0.01203089	0.0453573	0.17863591
a13	0.041078698	0.047375184	0.054516308	0.46126345	0.0464514	0.058169145	0.042912886	0.06697737	0.037984293	0.029912839	0.040858388	0.07250006
a28	0.040096365	0.053835824	0.051561847	0.43269956	0.048292994	0.050565444	0.041913386	0.053590354	0.034149908	0.024879334	0.04754435	0.12087058
a29	0.04247408	0.043972854	0.045383524	0.39398637	0.04358988	0.046252605	0.044765122	0.07340293	0.037575282	0.023747845	0.04165683	0.16319267
a31	0.048112705	0.06253695	0.057854075	0.29963806	0.056401733	0.055787437	0.049723223	0.06255173	0.048158452	0.05148678	0.059123743	0.1486251
a37	0.044851642	0.045985922	0.04668028	0.3548997	0.04563815	0.047107928	0.045782335	0.06145066	0.043607928	0.036675483	0.043957684	0.18336228
a31	0.052644037	0.057705782	0.05608435	0.16051379	0.055587955	0.055361897	0.053211913	0.0600511	0.0542086	0.06157966	0.05916707	0.27388382
a28	0.05194478	0.052348543	0.05256474	0.24345429	0.05219536	0.05269137	0.05216206	0.057549734	0.05140336	0.04684825	0.050821662	0.23601589
a31	0.061018374	0.062020782	0.06168571	0.09330469	0.061571624	0.06152859	0.061083894	0.06310694	0.061129577	0.061120667	0.063751854	0.28867728
a24	0.06138949	0.061774507	0.061721753	0.13226666	0.061588097	0.06170058	0.061393954	0.06347592	0.061236527	0.059501372	0.06196942	0.2519817
a31	0.057158336	0.060235236	0.059178174	0.07653917	0.058948852	0.0586975	0.05744784	0.060036737	0.057978522	0.06328891	0.06299619	0.32749462
a20	0.063591935	0.06372611	0.06375201	0.12262269	0.06365356	0.06377078	0.063595794	0.06578146	0.06362343	0.0628652	0.06382188	0.23919517
a31	0.060111552	0.06087921	0.060637053	0.07552212	0.060563855	0.060531396	0.060192984	0.062337555	0.06101946	0.06563966	0.062156897	0.3104082
a17	0.0704671	0.07065395	0.07062146	0.09414886	0.07057414	0.07061666	0.07049535	0.07287591	0.07047221	0.06963419	0.070287004	0.19915314
</S>	0.06246781	0.063686095	0.06327856	0.0704103	0.063188136	0.06310158	0.06260187	0.06493072	0.06319153	0.06749052	0.06448195	0.29117095
