 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a18	0.25933453	0.15760142	0.026788037	0.07508367	0.04172133	0.05446484	0.008580963	0.006509366	0.060015004	0.07230318	0.2288628	0.0065115946	0.0022232537
a20	0.0075768665	0.0430766	0.052194793	0.07180054	0.08315579	0.12580186	0.55140126	0.013199151	0.04440807	0.00343248	0.0036105744	0.0003374844	4.49211e-06
a31	0.010763858	0.22820461	0.022940319	0.32148236	0.13365398	0.10569568	0.1293973	3.472686e-05	0.008522725	0.0070408504	0.007895646	0.024166228	0.00020170689
a24	0.0028196617	0.0037407922	0.0051511293	0.19702235	0.2134063	0.51380104	0.036967438	4.7070404e-05	0.0061344886	0.0014891534	0.0027011863	0.01638578	0.0003336778
a31	0.012660185	0.0040595084	0.017077759	0.040010642	0.05693018	0.8130826	0.041256703	0.0012980006	0.0049905097	0.0067038285	0.0009543134	0.0009586682	1.7095193e-05
a7	0.022770924	0.0038281884	0.01504344	0.034305774	0.049553294	0.7332511	0.066409186	0.0069524976	0.03524667	0.008910292	0.018605584	0.004846808	0.00027618304
a20	0.022956451	0.0068052383	0.022482535	0.022135168	0.03833677	0.11371399	0.42843586	0.10656382	0.13922203	0.010105288	0.08449036	0.004544681	0.00020781285
a39	0.09474357	0.011039877	0.045196515	0.048904877	0.052877586	0.17868073	0.1988486	0.022787372	0.18491808	0.027289426	0.096230015	0.03782137	0.00066199567
a31	0.089490384	0.011013304	0.04070127	0.043484688	0.044663515	0.11725186	0.118977584	0.021081537	0.19843416	0.019986546	0.09133779	0.1998537	0.0037237003
a46	0.06996976	0.012960198	0.054300986	0.060480513	0.054915454	0.12969492	0.041510444	0.022664808	0.43053484	0.010846398	0.07538342	0.02412883	0.01260938
a31	0.06775587	0.025050065	0.053598166	0.053493213	0.0525803	0.097593874	0.113073625	0.036681067	0.26241365	0.003323952	0.13780558	0.08836075	0.008269851
a17	0.034667592	0.017954072	0.07342447	0.07720844	0.06968719	0.13312925	0.026869737	0.01957535	0.43648508	0.0072446037	0.05413449	0.020969953	0.028649807
a20	0.016918644	0.04031201	0.080565795	0.07788024	0.07609438	0.120075665	0.07854705	0.026692249	0.3895614	0.0016412749	0.050887473	0.027711943	0.013111914
a17	0.017106792	0.03864516	0.09729338	0.09348462	0.08872415	0.14733507	0.053992853	0.024415381	0.35491866	0.0027970327	0.04805115	0.019579913	0.013655892
a31	0.017332833	0.055385534	0.12259974	0.116623916	0.11224815	0.17256527	0.06509399	0.024000123	0.24138531	0.002039184	0.03919976	0.021881906	0.009644168
a5	0.008790032	0.03580439	0.15921678	0.14810273	0.14003733	0.21229218	0.03224377	0.010502436	0.15705232	0.009469257	0.016392587	0.016983122	0.05311308
