 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.5940188	0.10012368	0.0074239066	0.0041756076	0.00039378655	0.00015502387	0.0023438453	0.053343154	0.020370387	0.05461659	0.039299067	0.028529968	0.0035265675	0.04747448	0.008587365	0.00050496095	0.0053282855	0.0019421517	0.027842466
a37	5.9063703e-05	0.0011195657	0.0021747025	0.001738707	0.0008374128	0.0013189954	0.01644298	0.04679062	0.03251554	0.011112265	0.03738068	0.023748994	0.38196895	0.27217335	0.015376446	0.0068256254	0.02927119	0.118972644	0.00017232253
a8	0.0001881432	0.0008554982	0.0018823356	0.0019052416	0.00024786184	2.8754548e-05	0.0001507838	0.0018589391	0.00012556894	0.0003919226	0.00017138051	0.00023340849	0.8484996	0.13637774	0.00033540506	6.512326e-05	0.0066243308	5.6589026e-05	1.3737612e-06
a31	0.00015336146	0.0011334224	0.0035996821	0.0034127438	0.00054325745	0.00012603661	0.0007152517	0.00177768	0.00034817253	0.00037187542	0.00040532282	0.00049871486	0.7242149	0.2575298	0.00021006694	0.00023604881	0.004619457	9.578791e-05	8.379702e-06
a39	0.00021487534	0.0038043568	0.004742536	0.0057851234	0.002005304	0.0006569513	0.0029368256	0.011408941	0.0046307077	0.0035771907	0.0031674672	0.00046911524	0.866524	0.088735856	0.0002362732	8.299615e-06	0.0010229185	6.488021e-05	8.363497e-06
a3	0.009982214	0.029302783	0.01549472	0.1167555	0.02650197	0.009052245	0.01256368	0.091006055	0.045903515	0.07091541	0.055719953	0.007398609	0.4457116	0.054390002	0.0004926948	4.248712e-05	0.008209516	0.00047988753	7.713539e-05
a8	0.016999826	0.020364413	0.013768552	0.04359723	0.022098228	0.01973989	0.016260138	0.1194522	0.084987946	0.2614037	0.16743277	0.05901899	0.12676802	0.022302216	0.0009108823	4.1606323e-05	0.0034579244	0.00048255248	0.000912946
a31	0.046233013	0.022362946	0.017078532	0.041266795	0.024457531	0.042999323	0.031788368	0.06423191	0.06904408	0.25814337	0.1438354	0.1783194	0.022678897	0.009562733	0.001224838	0.00031568867	0.015813923	0.0015930505	0.009050178
a7	0.036464382	0.018451707	0.011527228	0.035227604	0.014014839	0.0108560575	0.008577282	0.08759785	0.0566278	0.24024194	0.13612807	0.08902586	0.10712256	0.05503994	0.024063617	0.0014222113	0.015713481	0.025490312	0.026407292
a27	0.030961286	0.019054476	0.012976049	0.037287164	0.020651342	0.025784075	0.016956465	0.07807914	0.065576114	0.28252527	0.17200813	0.15773217	0.035941828	0.013092061	0.0020617957	0.00053025776	0.009510925	0.004728422	0.014543092
a31	0.047009453	0.02275584	0.01570003	0.035181265	0.021190094	0.037693236	0.022966044	0.05401042	0.063716315	0.2958137	0.15437344	0.14925332	0.02108896	0.011853598	0.0043717744	0.00091052795	0.020770246	0.003986974	0.017354757
a0	0.06744768	0.027272008	0.016945822	0.050779466	0.020165656	0.01580281	0.01194899	0.07446479	0.047706563	0.21060553	0.11765951	0.09651704	0.076002	0.05073332	0.024379099	0.0039231954	0.03597078	0.02792185	0.02375388
a31	0.047555257	0.02969216	0.025680842	0.047013663	0.035334133	0.054528426	0.040026944	0.070488855	0.07509363	0.23691128	0.13484548	0.10770436	0.030909225	0.012709317	0.0021805337	0.0005971074	0.028310606	0.007092121	0.013326015
a37	0.09687918	0.036184493	0.023616385	0.06558193	0.026882961	0.01787354	0.0152481105	0.076173075	0.043817703	0.15061456	0.090744235	0.06576865	0.08314147	0.06806754	0.033337858	0.006474343	0.059973273	0.014808772	0.024811868
a31	0.023511197	0.018489487	0.021696366	0.034249417	0.027301963	0.07057546	0.050881784	0.045949113	0.078220814	0.20242846	0.13033326	0.1864958	0.023614448	0.016603526	0.006119074	0.001545637	0.033914004	0.00558117	0.022489037
a24	0.08543513	0.036431737	0.027283339	0.06675704	0.030418957	0.022072043	0.019972418	0.07667887	0.047885478	0.13807589	0.0897092	0.06961464	0.08435587	0.080308124	0.03608583	0.0057112924	0.04804282	0.010132698	0.025028652
a31	0.007203378	0.009102076	0.023512041	0.029616361	0.033321235	0.09713232	0.07254269	0.046537455	0.093880266	0.17076539	0.12685747	0.18804733	0.027074536	0.021544019	0.003568511	0.0013485124	0.015531536	0.0077503216	0.024664465
a20	0.048361953	0.038682714	0.04370335	0.071040325	0.04750032	0.04400776	0.041377544	0.069562115	0.05815332	0.09990133	0.0795856	0.0781211	0.07583827	0.08505614	0.034095548	0.0066250963	0.039611265	0.007556761	0.031219453
a31	0.0086744465	0.012992729	0.033144016	0.041426748	0.043499652	0.08959071	0.07133227	0.05015566	0.083417185	0.123870395	0.10139943	0.17691779	0.037177052	0.034143325	0.008097735	0.003190825	0.040839087	0.0050497344	0.035081226
a37	0.039091807	0.033863336	0.041459683	0.06802053	0.045481585	0.040344585	0.03897833	0.075104155	0.059843324	0.1034024	0.084991604	0.081212334	0.08176416	0.09860626	0.033920534	0.005682048	0.027885605	0.007078003	0.033269685
a39	0.008160864	0.010833816	0.03563999	0.048837475	0.055984326	0.09883061	0.08081012	0.05579679	0.08746159	0.10798814	0.090762675	0.14168829	0.04863424	0.047155775	0.0077250306	0.0041457247	0.022015128	0.007392552	0.04013688
a17	0.012611461	0.019940633	0.05047429	0.0625324	0.063474506	0.08481523	0.07553094	0.06477448	0.08071841	0.09664668	0.08515229	0.113002494	0.06075083	0.059760775	0.015397161	0.005738013	0.019784117	0.006470799	0.022424417
a31	0.007900774	0.01290395	0.035279334	0.0405265	0.046868492	0.10007185	0.07978273	0.05202876	0.09031028	0.12595914	0.10527793	0.17892087	0.03856306	0.03506177	0.008087308	0.0032254776	0.021385789	0.0037398916	0.014106078
a28	0.023133999	0.02852785	0.051750228	0.07372116	0.059909053	0.06217022	0.058197685	0.07156636	0.06981977	0.09592142	0.082019255	0.08990618	0.072317235	0.078104526	0.02368614	0.006002514	0.024934642	0.0062941937	0.022017527
a38	0.008478621	0.008932874	0.02843439	0.048004035	0.064528696	0.119359575	0.09266014	0.053449024	0.09310217	0.09907324	0.08160981	0.13068654	0.049612224	0.04685252	0.0064796517	0.0046037715	0.018558055	0.007126324	0.03844832
a31	0.008984391	0.01518525	0.042684343	0.050116386	0.056456808	0.0973913	0.08159066	0.057879236	0.087734036	0.10874305	0.0946348	0.15186448	0.046711367	0.044826493	0.010775143	0.0045308922	0.02741404	0.0045945635	0.007882707
a13	0.013799854	0.016804237	0.050246917	0.0756108	0.07236918	0.07637148	0.071187556	0.07144613	0.07572127	0.08202424	0.073139824	0.08118057	0.07493012	0.07831174	0.01420523	0.0064988155	0.0225688	0.007464664	0.036118582
a8	0.006271432	0.0073938305	0.023961913	0.03684837	0.058678646	0.14211471	0.104635	0.04795066	0.1030263	0.1072282	0.08875393	0.15367356	0.03809443	0.03378286	0.004684743	0.0035696572	0.013941099	0.0046564946	0.020734113
a31	0.010066884	0.018751418	0.04653883	0.05172733	0.05755041	0.09317218	0.07995663	0.059506062	0.085589886	0.10433511	0.09306137	0.1448831	0.04824921	0.04798458	0.013882587	0.005086316	0.027770396	0.0047907927	0.007096904
a21	0.013458214	0.017616248	0.05190731	0.0746341	0.072533764	0.075903796	0.071578376	0.073045515	0.07652666	0.08195742	0.07467763	0.08196361	0.07698687	0.08307913	0.015332507	0.0066761714	0.015190913	0.0070674084	0.029864263
a35	0.005243517	0.0063918247	0.019980766	0.029572275	0.055632222	0.16263635	0.11505112	0.044319656	0.11050444	0.11008588	0.091425456	0.15912439	0.031190887	0.026220394	0.0034891441	0.002822908	0.010803201	0.003413032	0.012092573
a31	0.0050029536	0.006444331	0.023085004	0.030603362	0.04880969	0.14065237	0.10324841	0.04668357	0.10812867	0.12515481	0.10292354	0.17700101	0.031277426	0.02590637	0.0033864537	0.0023274177	0.0070333527	0.0026602973	0.009671019
a24	0.011900876	0.01335004	0.04356583	0.07241525	0.08318039	0.09612958	0.08574959	0.06786116	0.082715034	0.07532814	0.06745864	0.08168108	0.07331443	0.07300208	0.011467144	0.0073992144	0.016075606	0.007693087	0.029712798
a31	0.007669531	0.009023296	0.015117133	0.018629363	0.06617923	0.23037432	0.13366525	0.034404073	0.10164833	0.09160691	0.07852685	0.12569661	0.021723669	0.015981937	0.0036845934	0.003627893	0.015828835	0.0047021685	0.021910075
a11	0.013589638	0.014128437	0.034366827	0.067525476	0.105629	0.118210755	0.09920646	0.059181135	0.07928976	0.053726107	0.04946906	0.057813913	0.0733149	0.07148193	0.013039208	0.010950113	0.017892359	0.011254541	0.04993042
a41	0.016121747	0.01788839	0.02204702	0.02276044	0.05938754	0.16549598	0.09499507	0.034747444	0.08044031	0.09343445	0.08161151	0.14599288	0.025023513	0.021071559	0.011193186	0.0112873865	0.04241445	0.012898916	0.041188255
a31	0.00885561	0.010472538	0.031202398	0.052613094	0.08072878	0.13353626	0.105407365	0.055781305	0.09478106	0.081132874	0.07109678	0.11287764	0.055899244	0.052388657	0.008385636	0.0066677867	0.012736005	0.006855811	0.018581182
a3	0.016400332	0.01693327	0.030435612	0.057841554	0.11709942	0.13778923	0.10467512	0.050925974	0.074207194	0.04787564	0.04449854	0.054520987	0.06520874	0.06271117	0.015872281	0.014551778	0.02109989	0.014907578	0.0524457
a31	0.022599591	0.023590067	0.028521517	0.03500852	0.08290746	0.14758098	0.0904765	0.039771616	0.069816574	0.06927944	0.062228344	0.10141385	0.038276486	0.03507748	0.019429836	0.019230647	0.0389094	0.02028579	0.05559587
a28	0.026311541	0.026403086	0.033005122	0.048250783	0.110081546	0.12455995	0.08544278	0.044025958	0.058492344	0.0438821	0.041894514	0.04875719	0.053252794	0.05121925	0.02533733	0.024664998	0.035339743	0.025131369	0.09394761
a37	0.03627376	0.03673188	0.03861302	0.04015738	0.05710824	0.07596331	0.059582677	0.043247186	0.05529613	0.059730574	0.0563671	0.07578762	0.041367892	0.039988507	0.0337999	0.03375287	0.05297459	0.034958955	0.12829842
a20	0.037062842	0.037478887	0.03928411	0.041126862	0.05789408	0.073447496	0.058384873	0.04349046	0.053771824	0.056714963	0.05398479	0.06984869	0.042301774	0.04108723	0.035015594	0.03498603	0.055210855	0.035925124	0.13298349
a31	0.03857358	0.03880423	0.040615734	0.043689627	0.062484205	0.07075426	0.057031885	0.044120528	0.050658345	0.049771108	0.048349075	0.055964928	0.04505242	0.044245567	0.03748704	0.03738948	0.050253827	0.03789666	0.14685743
