 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.037908044	0.021542529	0.08642076	0.05035771	0.046132036	0.046154503	0.062283296	0.15130737	0.055424526	0.44246924
a31	2.046199e-05	0.1429355	0.24934314	0.26676452	0.09895444	0.018973466	0.034368664	0.17453907	0.014090285	1.044608e-05
a10	0.00044978352	0.045727026	0.110781945	0.09883784	0.17788444	0.22815159	0.27887627	0.05750699	0.0016313283	0.00015274783
a41	0.00016087307	0.010554656	0.39721748	0.3274211	0.12171906	0.04400358	0.05101059	0.046924707	0.00096349744	2.4463596e-05
a24	0.00031293376	0.034318037	0.31953707	0.37759927	0.20055924	0.019896446	0.035607826	0.010690442	0.0014651694	1.36029485e-05
a46	0.0012457694	0.03402193	0.20350297	0.22836636	0.18845536	0.025504872	0.061855655	0.09581005	0.16048054	0.0007565668
a24	0.02396541	0.050885532	0.22492465	0.21039833	0.18388715	0.027073083	0.05883825	0.09906994	0.11407746	0.0068802633
a37	0.018902555	0.030762162	0.05508721	0.061947994	0.09851583	0.030648703	0.14382504	0.13089457	0.4130101	0.016405853
a46	0.06930572	0.024956571	0.075577736	0.07564835	0.1068393	0.03863726	0.14174037	0.06498218	0.37503648	0.027276091
a31	0.11394066	0.045057926	0.10533426	0.10611045	0.14373656	0.05165052	0.21086872	0.059055865	0.15086879	0.013376208
a20	0.0063803997	0.00731844	0.027378803	0.030652609	0.041475788	0.0362729	0.12788156	0.07367279	0.620787	0.028179726
a8	0.010259771	0.024651702	0.041691005	0.051543128	0.0806839	0.06861592	0.3254981	0.12758172	0.25941068	0.010064037
a31	0.016302384	0.064491056	0.08800226	0.1048583	0.13309897	0.10251995	0.27587938	0.13288595	0.07869434	0.0032674102
a10	0.0042828396	0.019068956	0.07603697	0.09935204	0.10473116	0.10284829	0.107731976	0.061289012	0.20547159	0.2191872
a31	0.010629489	0.027064972	0.05450177	0.08894606	0.11388203	0.11132811	0.103988305	0.037829444	0.21048118	0.24134862
a10	0.018014135	0.052815717	0.08385721	0.1190555	0.15836519	0.1560687	0.17943656	0.04721	0.072627716	0.11254933
a11	0.06901583	0.067817956	0.07095857	0.080580465	0.093729444	0.086789705	0.11831134	0.1261797	0.12916957	0.15744741
a37	0.059857585	0.063719064	0.06691439	0.07563514	0.088319935	0.081272416	0.10228272	0.21530192	0.11802649	0.1286703
a31	0.051615957	0.051736586	0.051891334	0.057799105	0.06721917	0.06169829	0.08825762	0.2888313	0.12720424	0.15374644
a20	0.050703295	0.056345947	0.06129361	0.06772846	0.07641617	0.072577976	0.078306444	0.1587383	0.089004904	0.28888488
a41	0.057089303	0.05796945	0.058744423	0.061218683	0.064923085	0.06301111	0.0736165	0.1874639	0.08149892	0.29446465
a11	0.06840703	0.071978375	0.07440485	0.0779501	0.08248575	0.08003953	0.08042359	0.110947475	0.06756329	0.2858
a27	0.08413132	0.085080005	0.08564485	0.08675072	0.08803712	0.086944096	0.087066755	0.0851852	0.07074088	0.24041912
a0	0.07746715	0.08004244	0.08097568	0.083721556	0.087240875	0.08480138	0.08543794	0.10292246	0.06910493	0.24828556
a20	0.09879486	0.10521245	0.104725726	0.11010005	0.11543417	0.108393624	0.09800381	0.053835426	0.050464507	0.15503542
a31	0.058801256	0.08648506	0.10467722	0.1270037	0.15233181	0.13805717	0.11157477	0.05363632	0.05492694	0.11250571
a17	0.0886595	0.09157449	0.09363601	0.09636346	0.09953306	0.097509935	0.09434722	0.07754252	0.071427464	0.1894063
a20	0.079125084	0.07636632	0.07340348	0.07409938	0.075326495	0.07352991	0.07682307	0.09983737	0.06831685	0.303172
a37	0.075422786	0.080876485	0.083704315	0.088091046	0.09352818	0.090248376	0.087404914	0.09068338	0.070224635	0.23981597
a31	0.08144001	0.0818751	0.081355855	0.08213172	0.08317858	0.0820825	0.08341092	0.091852136	0.07275505	0.25991812
a0	0.087890126	0.088702776	0.08935358	0.09003252	0.09095236	0.09024063	0.09023249	0.08628356	0.07844143	0.20787047
a17	0.080749825	0.077851936	0.07520414	0.07517625	0.07543473	0.07426209	0.07738423	0.08948053	0.07098494	0.30347124
a28	0.07795181	0.08453302	0.08605247	0.09071072	0.0966767	0.09235524	0.09108657	0.09647686	0.067481324	0.21667528
a31	0.09293344	0.09327579	0.09345576	0.09382237	0.09435261	0.093663566	0.093396	0.08353447	0.07917351	0.18239254
a20	0.089127	0.088929445	0.08891883	0.089093246	0.08947492	0.08905445	0.089821026	0.091701895	0.08421412	0.19966508
a28	0.07815688	0.07804754	0.07782988	0.07814537	0.07876682	0.078217454	0.08026397	0.096631594	0.07725362	0.27668685
a15	0.091403976	0.09138995	0.09182736	0.092088185	0.092816666	0.092212	0.09290972	0.0910474	0.08699638	0.1773083
</S>	0.055544246	0.05659013	0.05682861	0.057521127	0.05909715	0.058402255	0.06869889	0.1792375	0.08473418	0.32334593
