 	dovevo	comprare	il	pane	ogni	giorno	</S>
a31	0.53763306	0.08320895	0.03679311	0.11998114	0.129501	0.07983794	0.013044768
a28	0.0026853187	0.09871249	0.8291781	0.027680755	0.04147134	0.00013609188	0.00013593415
a11	0.25129434	0.32353944	0.27781695	0.0811448	0.05751683	0.0040063653	0.004681263
a31	0.17200375	0.39507276	0.40673837	0.012580145	0.006027952	0.0015184757	0.0060584075
a37	0.04763411	0.32327288	0.57255334	0.044560663	0.011026383	0.0005027053	0.0004500271
a31	0.1445983	0.13812727	0.45330483	0.2176466	0.042203642	0.0040127616	0.00010660016
a20	0.0688432	0.05762159	0.25900578	0.3750011	0.23319748	0.0031655596	0.0031652607
a46	0.038201343	0.040381588	0.20275885	0.445811	0.2684672	0.0024952698	0.0018846749
a31	0.046270482	0.05368929	0.13005935	0.49920204	0.2650097	0.0042274864	0.0015416582
a20	0.06441563	0.09865559	0.16131327	0.38382643	0.21548966	0.036662243	0.039637122
a0	0.05393069	0.08016918	0.18770888	0.3937324	0.21401228	0.047994036	0.022452528
a31	0.07308354	0.07242328	0.09163114	0.22137015	0.17555536	0.1809718	0.18496476
a20	0.09696798	0.10829446	0.14667213	0.1464737	0.11809322	0.10413845	0.2793601
a15	0.1047775	0.10571625	0.11976548	0.23068492	0.17742941	0.1665014	0.09512507
a31	0.121053845	0.12479955	0.14236075	0.20505995	0.16739547	0.14185095	0.09747949
a18	0.088625774	0.08961446	0.093189284	0.09049865	0.08579458	0.08541327	0.46686396
a31	0.10056034	0.10038192	0.10118284	0.11210304	0.1064276	0.1100304	0.36931387
a20	0.09786431	0.09769531	0.097674444	0.09790395	0.095648214	0.09578293	0.41743082
a18	0.09217879	0.09205954	0.09241818	0.097970895	0.09525472	0.09673144	0.43338645
a46	0.09709828	0.0971399	0.0978588	0.10326441	0.09989149	0.09938205	0.40536508
a8	0.10547278	0.10605124	0.10807457	0.113045804	0.10908249	0.10493169	0.35334143
a20	0.13120201	0.13473637	0.1441312	0.14181627	0.133891	0.0980855	0.21613765
a31	0.12201711	0.12502353	0.13230307	0.12675697	0.11991209	0.09938956	0.27459764
a46	0.11370695	0.11385923	0.11378997	0.10879108	0.106545605	0.10606037	0.33724684
a31	0.09109421	0.09109724	0.09196974	0.0979103	0.09642611	0.1031284	0.42837408
a24	0.11101694	0.11104266	0.11129878	0.11048316	0.10892516	0.10810669	0.33912662
a31	0.08291463	0.08242092	0.08230482	0.08873853	0.08905121	0.10719343	0.46737638
</S>	0.1074316	0.10729888	0.10742712	0.1088009	0.10743543	0.10711531	0.35449082
