 	vivendo	la	mia	figlia	la	avevo	portata	alla	chiesa	</S>
a31	0.0041865176	0.264375	0.081857115	0.020992879	0.022031002	0.01995551	0.0044058817	0.11387263	0.33043662	0.13788684
a28	0.00047207656	0.0021912393	0.019035196	0.1710173	0.3521095	0.4468138	0.006978999	0.00090081454	0.00037192868	0.00010918073
a24	0.0012322593	0.00034198427	0.004794306	0.6462627	0.16436243	0.15560514	3.4489858e-05	0.0060803904	0.019860355	0.0014259765
a28	0.005982005	0.0010268611	0.00802243	0.17884508	0.37770587	0.4254785	0.00020500396	5.1815325e-05	0.0026043972	7.811594e-05
a31	0.01691778	0.021800648	0.03436106	0.13271844	0.2856592	0.48416674	0.0020750314	0.0008342494	0.021215081	0.00025176984
a20	0.0320389	0.06970731	0.06445587	0.08411211	0.1576287	0.27819657	0.00991927	0.009130653	0.2849787	0.0098319305
a31	0.03989457	0.09352531	0.07909177	0.06607163	0.08535971	0.14325081	0.012940919	0.015935829	0.36371505	0.10021446
a13	0.016788082	0.025294205	0.023065442	0.029603891	0.040811617	0.058832597	0.016796818	0.047921926	0.29976743	0.44111797
a31	0.018498449	0.03456805	0.03051911	0.024890305	0.029403577	0.04449387	0.020555658	0.034831174	0.28622943	0.47601044
a41	0.012511325	0.015920259	0.015108694	0.017671878	0.020927645	0.02459268	0.014313142	0.17241506	0.22648907	0.48005018
a33	0.079899974	0.097420566	0.102431126	0.10484367	0.112748146	0.12986757	0.054321766	0.14742443	0.06551954	0.10552317
a8	0.11555923	0.13277322	0.14139476	0.14547013	0.14395909	0.15164165	0.035641763	0.0909755	0.030551922	0.012032721
a24	0.104211874	0.11794534	0.14723869	0.15836848	0.16677226	0.1665824	0.043642	0.048817705	0.026706297	0.019715015
a37	0.028982434	0.035688266	0.07252987	0.1158683	0.15530288	0.12902085	0.017870137	0.021803191	0.22917555	0.19375859
a5	0.043409754	0.048772994	0.08746025	0.16347648	0.2353304	0.19802058	0.034612197	0.035283897	0.055785857	0.09784763
a31	0.052071378	0.052523013	0.05464509	0.06124706	0.07406391	0.06654369	0.051279232	0.049173575	0.07672939	0.46172363
a20	0.072558716	0.07332623	0.07541234	0.081486024	0.09311246	0.08643015	0.07215131	0.083487414	0.09092953	0.27110577
a31	0.07868793	0.079860434	0.082167946	0.08856735	0.10181836	0.094728075	0.07830871	0.10007086	0.08803344	0.20775697
a8	0.07037321	0.07065314	0.07152283	0.07410418	0.07894078	0.076460674	0.07060264	0.08286278	0.07761082	0.3268689
a31	0.07404517	0.07461662	0.07523336	0.07687787	0.0808249	0.07892592	0.07416314	0.090720296	0.079060785	0.29553196
a20	0.0782771	0.07838591	0.07874697	0.080106676	0.0822435	0.08131926	0.078318626	0.08235324	0.08096263	0.2792861
a24	0.07627272	0.076818876	0.076726995	0.076614216	0.07717224	0.077058196	0.07606002	0.08297711	0.07980094	0.30049875
a31	0.07679745	0.07789811	0.07758119	0.07688687	0.07729868	0.07727044	0.076177634	0.085120395	0.082305655	0.29266357
a37	0.08268121	0.08285365	0.08293446	0.08351688	0.08439752	0.08419108	0.08267391	0.086307965	0.08480226	0.2456411
</S>	0.07888669	0.079569094	0.07934195	0.07881739	0.07893778	0.07905576	0.078553215	0.08498472	0.08217195	0.27968138
