 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.0004513024	0.7238013	0.25035825	0.0034510347	0.008820143	0.0027361496	0.0060291323	0.0029527175	0.001400077
a28	1.5516067e-05	0.02585527	0.19415888	0.057034027	0.18321547	0.0015426324	0.53759456	1.4607613e-05	0.0005690582
a37	0.0057205376	0.12663706	0.4273744	0.16209148	0.061393764	0.00095682184	0.21467705	0.00046761785	0.0006812786
a31	0.0005710011	0.094614096	0.56329167	0.24964945	0.040192228	8.531469e-05	0.04959335	2.9851126e-05	0.0019731058
a11	0.0011982272	0.17558043	0.6173674	0.15212683	0.016962597	0.00019710645	0.03287303	2.345726e-05	0.003670955
a31	0.009961775	0.17188765	0.5335964	0.173279	0.018912155	0.00027336838	0.04440354	0.00027002473	0.047416035
a20	0.019435845	0.1394884	0.18051223	0.094489485	0.068626784	0.0005041952	0.04473701	0.0007517321	0.45145437
a31	0.033232585	0.22088197	0.22804613	0.08011723	0.05382035	0.00031217694	0.029255144	0.00042904727	0.35390532
a39	0.056577414	0.16074976	0.24437451	0.19844699	0.13354641	0.011250574	0.08009096	0.0016129848	0.11335043
a31	0.09771559	0.18912701	0.2739257	0.13372418	0.07891234	0.020102803	0.067827106	0.0027198428	0.13594544
a13	0.12747134	0.12618892	0.18573396	0.15066117	0.11235345	0.076585606	0.11139337	0.023607	0.08600518
a31	0.13566448	0.18762226	0.1452854	0.08454688	0.08323218	0.0709624	0.11230101	0.014267669	0.1661177
a13	0.123743534	0.11679141	0.12440596	0.118911795	0.11379343	0.1077135	0.11663676	0.08455251	0.09345113
a31	0.1282915	0.15784687	0.13181907	0.10360385	0.10482967	0.102102	0.12185941	0.047367916	0.102279715
a39	0.11105432	0.10943608	0.10993583	0.108889505	0.10842695	0.10752318	0.10960946	0.10141753	0.1337071
a11	0.1189579	0.12358356	0.119599774	0.1149167	0.11510162	0.11451036	0.1180381	0.0983998	0.07689218
a46	0.11430514	0.11637478	0.11435561	0.112075515	0.112178974	0.11208403	0.11355482	0.10766757	0.09740354
a18	0.11521561	0.11802928	0.11569536	0.112768814	0.112709574	0.11224615	0.11394937	0.10907541	0.0903105
a31	0.11592522	0.12481792	0.1172218	0.109108336	0.1093354	0.109186955	0.112619236	0.109337024	0.0924481
a39	0.11075892	0.111399375	0.11078532	0.11005566	0.11009787	0.11002408	0.110382274	0.10984963	0.11664689
a18	0.11255229	0.11620287	0.11308098	0.10978188	0.109941915	0.11004077	0.11133893	0.11053549	0.10652484
a46	0.11564229	0.12642811	0.117289186	0.10782951	0.1082315	0.10836497	0.11204192	0.11065419	0.09351834
a31	0.11726403	0.15776895	0.12359741	0.09103382	0.09227245	0.092781976	0.10508496	0.10514255	0.115053855
</S>	0.1116505	0.11525616	0.11224463	0.109033115	0.10922344	0.109287895	0.11052949	0.110396914	0.112377875
