 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
a31	0.3082316	0.0053463024	0.01347827	0.0002518871	0.0010436672	7.487753e-05	0.00036449227	3.558224e-05	0.047876555	0.045236953	0.028406676	0.06673593	8.6873195e-05	0.0005392195	0.025172405	0.031035444	0.031705927	0.14677271	0.04296389	0.0073601017	0.17781436	0.019466275
a8	5.0393803e-05	7.273336e-05	0.0004220987	0.0006109703	0.0032311268	0.0011042309	0.00070210744	0.00059196155	0.08100776	0.072290204	0.01614373	0.021663858	0.003986227	0.0010318244	0.7333452	0.028239762	0.0027565653	0.006631201	0.01598904	0.009481037	0.0005719356	7.603673e-05
a31	0.0012491059	0.0011051705	0.016355596	0.02317008	0.034727033	0.023861963	0.023064615	0.038044572	0.51278806	0.07283824	0.07652529	0.016438687	0.06712448	0.003663539	0.061790135	0.0016772344	0.0035884732	0.005689351	0.008509592	0.0076813158	0.0001005389	6.949765e-06
a18	0.0009349818	0.0002963137	0.0022678203	0.003137767	0.0034435939	0.002686015	0.0054788357	0.0035036635	0.7459179	0.035034347	0.03727225	0.028015103	0.013512072	0.0006214367	0.021459226	0.00085028633	0.0013766476	0.0031564052	0.041252922	0.047175955	0.0024160251	0.00019042703
a31	0.019283155	0.008532594	0.027080964	0.03168505	0.014928227	0.022696747	0.01127578	0.013405584	0.21604855	0.037505105	0.21113136	0.13688007	0.02874207	0.006383623	0.047216013	0.00085964566	0.006577404	0.013601467	0.044243995	0.101567574	0.0003433788	1.16566e-05
a28	0.0058171055	0.0053578825	0.0031157767	0.004444131	0.0049563656	0.003981705	0.0017954396	0.0012438605	0.03162576	0.0028550818	0.049381282	0.25037187	0.009639729	0.0034467329	0.044134695	0.006542322	0.009973371	0.03510806	0.122660175	0.40205342	0.0014644444	3.0778236e-05
a31	0.010803758	0.004301375	0.0021408168	0.0031897165	0.0040401896	0.0031224645	0.0013674635	0.001204229	0.01398777	0.004688101	0.03539083	0.57123685	0.0062362636	0.0034670269	0.0728953	0.012320513	0.0054694265	0.032999307	0.034658287	0.17225635	0.0042022923	2.1674758e-05
a46	0.012077384	0.0033313157	0.0014666423	0.0019608436	0.0045538526	0.0019216873	0.0010922828	0.00085712876	0.0075492174	0.0102298055	0.01991935	0.54441136	0.006215819	0.002395226	0.076798946	0.041905135	0.004163996	0.022962362	0.020061428	0.2023924	0.013517433	0.00021642301
a31	0.018937469	0.0048202774	0.0026840963	0.0038349493	0.012382898	0.0048550474	0.001743763	0.002406604	0.0068977093	0.011497334	0.016292572	0.45058337	0.01386155	0.005695877	0.19338281	0.15442204	0.0059100715	0.019078363	0.010587016	0.03697631	0.021911722	0.0012381433
a18	0.016513929	0.0027604613	0.0015122769	0.0015942308	0.001714289	0.0012289754	0.0014790432	0.0008921813	0.0062026475	0.035500288	0.014693509	0.13382791	0.0021571247	0.001437608	0.036665	0.06145452	0.0046153124	0.023204673	0.07711491	0.4694557	0.09620693	0.009768562
a31	0.01832286	0.0031313216	0.0024114554	0.0030789026	0.010555144	0.0035912765	0.0017803031	0.0021028335	0.004655897	0.02105421	0.010029871	0.2308138	0.011301159	0.0042289575	0.12408493	0.33912468	0.008771107	0.041235823	0.03206094	0.05442945	0.06242364	0.010811416
a37	0.016858436	0.0021124014	0.0015295575	0.0015633373	0.0012762453	0.0011701287	0.0015094362	0.0009452636	0.005712732	0.039577033	0.013175472	0.0865379	0.0015553648	0.0012928942	0.020688882	0.043883972	0.005965227	0.021869004	0.07318025	0.27100074	0.36659178	0.022003919
a31	0.019861635	0.0015854524	0.0031610483	0.0037028473	0.009410409	0.003952294	0.0028059497	0.002845656	0.006255163	0.035977144	0.011998	0.14196001	0.009779146	0.004288749	0.072587654	0.23631059	0.015970265	0.034376185	0.04383091	0.12256727	0.19344102	0.023332622
a20	0.01802956	0.0011516409	0.0023078418	0.0024061592	0.0022007588	0.0021098934	0.0025764687	0.0018863461	0.008046261	0.043076664	0.015196861	0.06710681	0.0024435415	0.0022174402	0.022295948	0.0353667	0.010428886	0.020771222	0.040237505	0.17081606	0.50303715	0.026290283
