 	guardando	le	nuvole	capisco	che	piove	</S>
a8	0.12223713	0.15022768	0.13211396	0.15109637	0.020825244	0.014776737	0.4087229
a23	0.004655405	0.08660015	0.02432559	0.24502707	0.63567734	0.0036989178	1.5527941e-05
a31	0.6956061	0.08911751	0.006964311	0.1770055	0.024917336	0.006057647	0.0003315128
a17	0.29587454	0.0040574996	0.00038929912	0.008078487	0.6816634	0.00955352	0.00038331826
a31	0.07319711	0.030168604	0.011759307	0.19615272	0.65443164	0.034000132	0.00029055518
a10	0.007859318	0.025648223	0.015971474	0.24321388	0.5680572	0.13858972	0.0006601734
a20	0.008785172	0.02134281	0.013519719	0.26590824	0.27992308	0.40281656	0.0077044847
a8	0.07234439	0.061980978	0.033918437	0.5878692	0.10690202	0.12494269	0.012042178
a17	0.32210222	0.070775785	0.038293947	0.508097	0.039079476	0.017910788	0.003740849
a13	0.14763463	0.046327904	0.028060505	0.4045195	0.103287466	0.22729081	0.042879213
a20	0.09130291	0.027959952	0.011012526	0.2718785	0.092092775	0.37360844	0.13214487
a31	0.094497755	0.042267222	0.025258318	0.5394477	0.08865639	0.19384156	0.016030978
a37	0.048409563	0.023197167	0.01502957	0.60268885	0.0835941	0.18340746	0.043673284
a31	0.076270364	0.032853577	0.026874175	0.5414816	0.2037181	0.061248742	0.05755341
a0	0.06493233	0.042581644	0.03867534	0.34656388	0.23055305	0.095653065	0.18104073
a31	0.09343971	0.04480553	0.033506986	0.2491925	0.38772684	0.05378348	0.13754505
a10	0.06391097	0.055997435	0.05501382	0.13892359	0.22198474	0.07429955	0.38986984
a39	0.07621033	0.06892231	0.06765932	0.15741816	0.27485597	0.06958619	0.28534773
a46	0.08314348	0.08045169	0.07993498	0.13211028	0.22809187	0.07087035	0.32539737
a8	0.105079986	0.1032633	0.1018553	0.14309639	0.1877535	0.065835685	0.29311585
a20	0.13789286	0.13833931	0.13512774	0.16795962	0.15371111	0.064145654	0.20282374
a8	0.122270145	0.12533025	0.12448036	0.13937108	0.13876525	0.1075183	0.24226467
a46	0.13833573	0.14476757	0.14137036	0.17061922	0.14654464	0.07062626	0.18773617
a8	0.12046545	0.15958375	0.15195	0.22818522	0.09876792	0.09840858	0.14263901
a31	0.13004826	0.1645958	0.14550899	0.3009365	0.09044647	0.07373382	0.09473014
a20	0.15312314	0.16170196	0.15966336	0.17536347	0.07930914	0.15722893	0.11361008
a31	0.12820995	0.11413546	0.107655995	0.118903056	0.13568762	0.09558965	0.29981828
a28	0.13453265	0.13560659	0.13520502	0.142657	0.1266685	0.13368025	0.19164994
a46	0.1275566	0.12443275	0.12313503	0.1314276	0.123748496	0.12119852	0.24850093
a23	0.1044886	0.105493434	0.10427184	0.12336357	0.15490836	0.0895374	0.3179368
a39	0.1208061	0.12590066	0.12425286	0.14198196	0.15572128	0.082741536	0.24859565
a31	0.113150686	0.12393522	0.12255737	0.13551067	0.13911404	0.110090226	0.25564182
</S>	0.13050842	0.13290043	0.13238552	0.13948888	0.12930359	0.12994201	0.20547113
