 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.637206	0.13088053	0.0016625364	0.00038561257	9.7958815e-05	0.0019529011	0.0083210785	0.009343918	0.032521855	0.11239998	0.06522761
a23	0.010728389	0.0036696738	0.0006032081	0.0054546576	0.020578057	0.070102416	0.42006028	0.38672403	0.003001394	0.07701965	0.0020583551
a31	0.009314887	0.01018585	0.029447379	0.6787621	0.07796948	0.01842725	0.009641097	0.15898052	0.0007330724	0.006481371	5.713841e-05
a37	0.013813429	0.0064586815	0.0065256623	0.24784385	0.06481184	0.042543422	0.06526633	0.41187605	0.0025595387	0.13346489	0.004836277
a39	0.03537638	0.053904444	0.04291699	0.36609012	0.27336207	0.10929854	0.07614559	0.042231515	5.9629205e-05	0.00060447166	1.0240168e-05
a17	0.041042514	0.030803517	0.014856741	0.06556843	0.21242064	0.27808508	0.32590774	0.030978052	6.3140933e-06	0.00031742294	1.3468357e-05
a11	0.046371587	0.019974798	0.00928896	0.02436172	0.19259663	0.2615027	0.40362307	0.03484921	6.670942e-05	0.0069813374	0.00038330638
a31	0.052517906	0.016858231	0.00849726	0.020826481	0.15882604	0.18207073	0.3160295	0.076834284	0.0073007806	0.14512393	0.015114922
a20	0.0826887	0.021862077	0.012602996	0.019341735	0.056012366	0.056369033	0.10175793	0.10868368	0.16947487	0.35050666	0.020699998
a31	0.03385564	0.0063984133	0.0045573916	0.0209006	0.07891687	0.08604122	0.1437568	0.37645343	0.18648024	0.060314126	0.0023253104
a24	0.071209505	0.011486654	0.0077674016	0.027335962	0.03835594	0.03863937	0.053199645	0.070987836	0.36649483	0.27411592	0.040406983
a31	0.0058757504	0.0023461718	0.0019264364	0.020352412	0.078960545	0.09489309	0.1231198	0.39427993	0.19621517	0.071913935	0.010116819
a8	0.039057437	0.010391636	0.008618021	0.059235975	0.08142995	0.08093704	0.086497575	0.15879291	0.3702954	0.07625019	0.02849381
a31	0.0019140281	0.0013997135	0.0013620774	0.009411218	0.034252483	0.038422182	0.035502825	0.70578384	0.15935244	0.012355869	0.0002433344
a24	0.028573297	0.0158769	0.015021972	0.09703101	0.15257901	0.15247843	0.12515864	0.09517586	0.16693915	0.035560068	0.115605675
a6	0.0114570465	0.010796106	0.010532236	0.017142067	0.13662079	0.10651097	0.041595124	0.2113798	0.32566324	0.11006295	0.01823972
a31	0.0031529164	0.0030448162	0.0029116943	0.0068520787	0.08437689	0.07189035	0.032712694	0.38904706	0.34037676	0.05317815	0.012456595
a20	0.021977281	0.019051576	0.018512456	0.042251114	0.19111684	0.16207175	0.0546619	0.18618317	0.10500249	0.04196398	0.15720744
a31	0.010234577	0.010003528	0.009908259	0.013406716	0.09294983	0.059540734	0.024226423	0.2747725	0.36486706	0.10951709	0.03057331
a23	0.039546072	0.03864689	0.03843991	0.044775464	0.2327609	0.12837148	0.048238065	0.08165569	0.06800792	0.031240568	0.24831708
a28	0.044989504	0.044789426	0.044747587	0.048301216	0.17271535	0.094204985	0.052946668	0.09592953	0.107492164	0.099838324	0.19404516
a31	0.081781976	0.08124508	0.081068784	0.082271196	0.13467681	0.09921262	0.08269563	0.05206774	0.068603896	0.014249304	0.2221269
a0	0.08173893	0.08140623	0.08128521	0.08166721	0.095418066	0.08637844	0.0821588	0.058386445	0.07611665	0.020053623	0.2553904
a28	0.059068542	0.058891058	0.058792733	0.05952058	0.06580876	0.0632667	0.063223176	0.05354869	0.093609855	0.03921521	0.38505468
a35	0.076006226	0.07567686	0.07555841	0.075819634	0.08659665	0.07945025	0.076116785	0.059402823	0.07816396	0.025640277	0.29156804
a8	0.053308237	0.053265102	0.05323338	0.053601835	0.057088263	0.055586815	0.055518854	0.05957878	0.093918696	0.06803979	0.39686033
a20	0.057927076	0.057873834	0.057862118	0.058678944	0.089725524	0.06890081	0.059675567	0.06824539	0.082216054	0.08957385	0.30932084
a31	0.07265963	0.07260977	0.07259071	0.07289444	0.08283076	0.076309636	0.07344243	0.071366675	0.08378097	0.05507657	0.26643842
a37	0.08767639	0.08756058	0.08751308	0.08763445	0.091050856	0.08888491	0.08790586	0.07607074	0.08794143	0.03436528	0.18339638
a31	0.07716077	0.07712654	0.077106215	0.07724962	0.07830102	0.077934876	0.07799417	0.07504473	0.0865965	0.056807477	0.23867801
a37	0.08874786	0.088613115	0.08856139	0.08863953	0.09152632	0.089644775	0.08875501	0.07865711	0.08827776	0.03913688	0.16944018
a19	0.07577106	0.07573357	0.07571534	0.075800695	0.07653466	0.076250926	0.076247446	0.07386047	0.08457441	0.06278073	0.24673067
a35	0.034585427	0.034407046	0.034335498	0.034620814	0.041195046	0.037304513	0.03583869	0.04003303	0.10131332	0.11571773	0.49064887
a20	0.056392275	0.055761147	0.055551674	0.057007495	0.11740781	0.07700545	0.058348857	0.0479719	0.08060692	0.032768488	0.36117798
a31	0.062915	0.06280545	0.06275922	0.06311745	0.07211404	0.06650055	0.06417031	0.05716371	0.08376279	0.037898354	0.36679313
a39	0.07504567	0.0749578	0.0749205	0.075060755	0.07822266	0.076308586	0.07550557	0.06661134	0.08333414	0.037920583	0.28211242
a31	0.06377802	0.0637654	0.06374773	0.06398701	0.06505649	0.06494298	0.0653643	0.0686106	0.08578038	0.07808612	0.31688094
a28	0.081175104	0.08109005	0.081054255	0.08112208	0.082619004	0.0817296	0.08139421	0.0777052	0.088127516	0.059127692	0.20485525
a20	0.08052942	0.08049518	0.08047873	0.080537274	0.08080611	0.080787666	0.08088342	0.07916107	0.08707161	0.069265366	0.19998415
a8	0.07028586	0.07024463	0.07022512	0.07032641	0.0719039	0.07104504	0.0707907	0.07072791	0.08358441	0.07331834	0.27754772
a13	0.05901518	0.058972046	0.058950618	0.0590851	0.06163553	0.060153455	0.059680853	0.06471147	0.08135422	0.1141262	0.3223153
a44	0.065886036	0.06584716	0.06582404	0.06596537	0.06687342	0.06661965	0.06678266	0.068517014	0.08424395	0.07938956	0.30405113
</S>	0.03794298	0.037498906	0.03732306	0.038399562	0.079031505	0.05212486	0.040412836	0.065860935	0.15091942	0.21002933	0.25045663
