 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	0.5421002	0.013293082	0.0029344936	0.033952534	0.021628553	0.030946508	0.019461976	0.011617382	0.09521883	0.1631391	0.0071599134	0.055999413	0.00050469715	0.0020433345
a31	0.00038622285	0.0016406395	0.003548675	0.054388218	0.10496108	0.07140264	0.2578134	0.2559496	0.11629295	0.010402044	4.378766e-05	0.12306376	0.000105525796	1.4978599e-06
a37	0.00021987852	0.009329129	0.004525911	0.34208456	0.027181556	0.5658722	0.005416341	0.021565676	0.0003657301	0.00044500694	0.0011227506	0.020582858	0.0012715572	1.6838063e-05
a31	0.00067402597	0.018600136	0.018210342	0.085350156	0.05878079	0.57099766	0.044578213	0.020443767	0.0031391983	0.0007759412	0.0008724549	0.17578432	0.0017784046	1.46269995e-05
a37	0.0034945917	0.021716952	0.03802674	0.0467812	0.123558275	0.21011679	0.16666646	0.060636766	0.01472995	0.0019727852	0.0009237536	0.30882487	0.002542001	8.917724e-06
a31	0.055195723	0.028991418	0.050378017	0.034102835	0.15116209	0.09412234	0.31301597	0.10906805	0.047398128	0.004325754	0.001438343	0.108698696	0.0020987978	3.8523926e-06
a37	0.03907614	0.02745972	0.03646973	0.031985063	0.120849565	0.08347941	0.31472203	0.17603987	0.12467986	0.0058584153	0.0007327195	0.036951955	0.0016873446	8.179628e-06
a18	0.05610976	0.0132711325	0.025598971	0.013443566	0.09002995	0.03352602	0.34031594	0.16326061	0.23408964	0.0069072098	0.0006831266	0.02146098	0.0012840076	1.905665e-05
a21	0.049765855	0.0153740905	0.024163349	0.015396158	0.08558803	0.038625553	0.3299283	0.17347369	0.24922149	0.0082380725	0.000620754	0.008473655	0.0010636279	6.738931e-05
a24	0.043239757	0.008786118	0.016414488	0.008397323	0.054188065	0.01990936	0.23053232	0.10163669	0.4894975	0.014483165	0.00057308585	0.010840461	0.0013444874	0.00015708618
a31	0.029626785	0.008945998	0.015674092	0.008935987	0.057823446	0.022190241	0.22590776	0.095963605	0.49618015	0.022306005	0.0007966894	0.014507196	0.0009366768	0.0002054255
a14	0.04960684	0.026299516	0.026557073	0.027101675	0.07382067	0.065028295	0.15244032	0.07324134	0.4508395	0.044523213	0.0014634088	0.006100672	0.0013168212	0.001660638
a7	0.038821254	0.006345221	0.010381999	0.005730202	0.027630124	0.012171347	0.12899117	0.061503712	0.6519345	0.04649638	0.00046890735	0.0068830755	0.0019360995	0.00070602197
a31	0.03339282	0.009761475	0.012941781	0.009429771	0.04074067	0.02396885	0.15319589	0.07151523	0.56938285	0.06639315	0.00096640206	0.005505212	0.0014193687	0.001386505
a46	0.04576337	0.024021067	0.023088714	0.024873296	0.060068566	0.05671565	0.10586531	0.046344936	0.43909523	0.14895965	0.0047432934	0.007926109	0.0022585252	0.010276294
a20	0.05795628	0.01063704	0.011937279	0.010472623	0.026075095	0.022230914	0.08410889	0.04208291	0.5893694	0.13967273	0.0010304573	0.0018790637	0.001528702	0.0010186094
a31	0.048937183	0.011526449	0.011770896	0.012238921	0.030179305	0.02920898	0.07428413	0.03403847	0.5061377	0.229426	0.00368432	0.0033041327	0.0023521949	0.0029112645
a39	0.03600862	0.017306292	0.01599611	0.019010449	0.03751542	0.037477925	0.053948093	0.02308067	0.34265393	0.34658077	0.022311762	0.018877588	0.0041787126	0.025053645
a8	0.03072372	0.010393268	0.010558994	0.011619485	0.022166714	0.023331616	0.054176714	0.023684677	0.31795183	0.47053084	0.0075398097	0.011407297	0.001259932	0.0046551023
a31	0.054392274	0.03293124	0.033369314	0.034263223	0.045019414	0.04714934	0.088462286	0.051937673	0.2390242	0.33702794	0.0063272635	0.027049175	0.002539456	0.0005071533
a33	0.020522645	0.014543328	0.013332396	0.019194169	0.03416148	0.037611686	0.05057031	0.023146158	0.23245026	0.4392151	0.031565394	0.044090807	0.0047892556	0.034807134
a23	0.065521576	0.056131024	0.05609242	0.05831755	0.070005745	0.074595645	0.1204216	0.07568635	0.20199427	0.17199954	0.004999375	0.041673385	0.0025120042	4.9576767e-05
