 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	0.003598569	0.288502	0.15152392	0.067231216	0.062030964	0.1042039	0.021436356	0.09692164	0.021183271	0.018218895	0.013374193	0.06671966	0.06684668	0.018208647
a15	4.8830447e-05	0.00121119	0.03900459	0.10655085	0.16137733	0.09661567	0.21742383	0.0016273083	0.14790736	0.19806457	0.0010174203	0.016876994	0.011660491	0.0006136652
a20	0.01103301	0.0052567623	0.07885211	0.20489854	0.25613442	0.08020476	0.23014656	0.0030391328	0.07714261	0.034336954	0.004126989	0.011924923	0.002886102	1.7054484e-05
a31	0.0005094166	0.0041318964	0.009803969	0.19417721	0.3678723	0.026874727	0.18479232	0.0032423367	0.07889342	0.02765272	0.002538172	0.08535535	0.013787885	0.00036823063
a39	0.0040476467	0.0032852245	0.02741107	0.1679532	0.28181762	0.046712253	0.15782942	0.0071349335	0.07518606	0.01768018	0.014817979	0.16351469	0.032522563	8.713703e-05
a31	0.12189405	0.025680754	0.09933381	0.12664275	0.1487019	0.07193501	0.09470917	0.019630691	0.028268438	0.0070686005	0.062336043	0.09448675	0.099181645	0.00013037049
a15	0.06274616	0.052243154	0.033613235	0.045266874	0.065580845	0.06608644	0.08030284	0.08902802	0.031884518	0.016539441	0.058975615	0.040638644	0.3511236	0.005970606
a31	0.14060539	0.051188566	0.11325371	0.112871476	0.1516954	0.14042448	0.15834014	0.036442306	0.031077784	0.018631352	0.0010548607	0.007960416	0.033159144	0.0032949296
a18	0.03325044	0.057036653	0.018115664	0.025137296	0.019490508	0.019898385	0.014279433	0.0898494	0.038788572	0.03269798	0.0710084	0.05037716	0.136076	0.39399406
a8	0.019506505	0.0176238	0.010064803	0.009426334	0.012673774	0.016702548	0.017283877	0.02116628	0.018228382	0.008647917	0.0020366807	0.016252587	0.52522904	0.30515748
a31	0.1279263	0.16788796	0.081741005	0.076702006	0.0813429	0.083896175	0.085191794	0.05503725	0.03368452	0.03700836	0.006387113	0.02214772	0.060220506	0.08082638
a3	0.026995026	0.05013916	0.023202745	0.036222525	0.030793725	0.029286431	0.025151934	0.07069151	0.059142265	0.04680803	0.03298722	0.09672362	0.16791128	0.30394456
a31	0.018232787	0.02708853	0.047916386	0.060394067	0.061093397	0.050313886	0.058977097	0.026336148	0.03441618	0.028593699	0.015747057	0.060594074	0.10532577	0.404971
a39	0.021133495	0.033090964	0.06080032	0.08518258	0.08116143	0.06146374	0.07162959	0.035576623	0.05051807	0.041359905	0.0302127	0.05996027	0.08821443	0.27969587
a31	0.020798208	0.021864874	0.062376227	0.15149269	0.1612024	0.06002681	0.119131126	0.023678513	0.024720283	0.023069432	0.019865673	0.03875251	0.043069806	0.22995146
a17	0.017723098	0.021063283	0.05524699	0.13739309	0.13467112	0.04908961	0.09160134	0.023393486	0.02841852	0.024136167	0.033884335	0.04988714	0.12824994	0.20524184
a13	0.030101232	0.02949295	0.051095545	0.18020809	0.1894953	0.050834574	0.09787921	0.03268871	0.031704254	0.030281177	0.031178182	0.039347567	0.04611268	0.15958059
a20	0.027637955	0.026293848	0.04519579	0.15911908	0.17433257	0.04848904	0.094665125	0.030982845	0.028213307	0.026279083	0.029668374	0.030375917	0.07953091	0.19921616
a31	0.02947411	0.031044627	0.07173585	0.21377344	0.21764562	0.06374551	0.1307067	0.031323213	0.03265407	0.03197881	0.029704414	0.03712839	0.044151004	0.034934234
a13	0.032337602	0.03386125	0.047553655	0.16739716	0.16944708	0.04553271	0.0801771	0.03455578	0.03489828	0.03255998	0.039983306	0.058136232	0.088337965	0.13522194
a18	0.04563569	0.037918307	0.047080837	0.09521055	0.11282998	0.0641873	0.083604105	0.05384106	0.044624384	0.042828057	0.04687487	0.044699322	0.08224024	0.19842532
a31	0.04548953	0.043765973	0.058775604	0.18338493	0.19180864	0.061218362	0.0954174	0.048127804	0.045722004	0.045005936	0.045261502	0.04340805	0.053846665	0.038767584
a3	0.04735793	0.048517868	0.055917487	0.14918475	0.14785731	0.05445785	0.07387743	0.04926274	0.04985612	0.047428444	0.0553888	0.059517834	0.10361319	0.057762288
a39	0.066231675	0.062788926	0.06676459	0.08903135	0.09374225	0.073977225	0.08094858	0.07007276	0.06565911	0.06384029	0.0678935	0.054828487	0.07840145	0.06581976
a0	0.06863938	0.06693981	0.07043211	0.09831014	0.100540765	0.07382068	0.08063275	0.07066271	0.068323955	0.06735848	0.06940276	0.059851643	0.07109891	0.033985965
a31	0.048854526	0.035241958	0.045204237	0.051582064	0.067845404	0.07448625	0.08559875	0.06296249	0.04823168	0.04722551	0.050786477	0.052498054	0.12314607	0.2063366
a20	0.066064954	0.06629957	0.068171345	0.09400941	0.09369563	0.06814982	0.073221005	0.06694837	0.06671306	0.06597273	0.06893681	0.06702653	0.07710911	0.057681657
a13	0.06662175	0.060953353	0.06523377	0.06799134	0.0737879	0.076262794	0.08008206	0.07210701	0.066703856	0.0666283	0.06770148	0.07612524	0.0899332	0.069867946
a0	0.06824601	0.06355796	0.06701845	0.069499716	0.07432503	0.07621511	0.07938955	0.072885245	0.068078354	0.0676112	0.06942263	0.06685917	0.09231448	0.06457714
a31	0.06110319	0.05105525	0.05829212	0.05983204	0.07022874	0.078646235	0.085075006	0.071095966	0.060918014	0.060469076	0.062780134	0.065171316	0.11655798	0.09877496
a15	0.07031336	0.06986304	0.07040294	0.07453862	0.075151026	0.0716681	0.072837815	0.07150904	0.070637025	0.07025123	0.07248284	0.06868884	0.073658235	0.06799794
a31	0.044771098	0.031508207	0.041071754	0.04192268	0.056001984	0.0694243	0.07840584	0.05857144	0.045066852	0.04556352	0.046805687	0.075272225	0.14281304	0.2228014
a18	0.06964515	0.06984906	0.06998896	0.0735975	0.073612645	0.070127174	0.07091255	0.07077296	0.07018202	0.07018085	0.07284461	0.067407206	0.069024734	0.08185453
a31	0.06848306	0.066767216	0.06802893	0.068215966	0.06989846	0.07129455	0.07224917	0.070244245	0.06856771	0.06861995	0.069160774	0.07098242	0.07805281	0.08943479
a7	0.07040014	0.07061136	0.07045448	0.070938855	0.071064375	0.07070612	0.07092626	0.071705714	0.0709235	0.071179256	0.07393422	0.06915426	0.07033828	0.077663146
a39	0.07063197	0.07003287	0.0704626	0.070555195	0.07120968	0.07172935	0.07211089	0.0715498	0.070763566	0.07083457	0.07161072	0.071712494	0.07604706	0.07074924
a46	0.071622305	0.07128972	0.07155134	0.07206859	0.072587736	0.07255872	0.07297634	0.07286287	0.0719467	0.072100006	0.07389393	0.07144851	0.073954135	0.05913907
a18	0.0705275	0.0698128	0.07040982	0.07128847	0.07219399	0.072163455	0.07287555	0.07230034	0.070965976	0.07122818	0.073278174	0.071548484	0.07428038	0.06712687
a16	0.06984976	0.06825317	0.06952708	0.07066353	0.07248142	0.07303176	0.07431201	0.07274829	0.07041207	0.0707474	0.07348007	0.07115313	0.07812537	0.06521494
