 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
a33	0.0038563246	0.017783472	0.021905744	0.014767648	0.004120639	0.00013353658	0.66464216	0.20780955	0.06498094
a31	3.0328863e-05	0.020522889	0.040245663	0.0353432	0.7554145	0.09829501	0.04985141	0.00028848054	8.583496e-06
a46	8.594403e-06	0.0014315415	0.028468981	0.22944237	0.68449736	0.031658653	0.013430447	0.010784852	0.00027724955
a31	0.008566247	0.08239777	0.09213174	0.3320168	0.14464687	0.20630777	0.0529233	0.0802211	0.0007884555
a24	0.03194075	0.3365257	0.24844112	0.15054736	0.057567805	0.015439736	0.069150016	0.08793008	0.0024573875
a31	0.023694273	0.2663171	0.33240673	0.12020359	0.04493723	0.017062603	0.16450109	0.030645085	0.00023228876
a37	0.3941905	0.23291528	0.08458878	0.052767105	0.012063752	0.015192257	0.062311836	0.14533974	0.00063075766
a31	0.23820458	0.26229456	0.13574457	0.11969509	0.0780575	0.075521514	0.028110849	0.061078366	0.0012929522
a18	0.46750903	0.06621161	0.037109777	0.03714766	0.02130659	0.036137484	0.044023767	0.28121784	0.009336273
a31	0.39561248	0.19649258	0.05753769	0.06424121	0.058304183	0.08750931	0.033261564	0.10204425	0.0049967384
a41	0.1569565	0.034598548	0.031311177	0.03483215	0.022978973	0.032513913	0.065287605	0.59748083	0.024040332
a31	0.61730105	0.08513317	0.034091715	0.036232784	0.033209953	0.07529308	0.056561556	0.060533613	0.0016430862
a21	0.09319862	0.053472847	0.058691286	0.07099748	0.038218673	0.041605555	0.10867875	0.457294	0.077842794
a31	0.63089347	0.12691359	0.05566889	0.04442246	0.01648617	0.045057658	0.029197816	0.04323444	0.0081255445
a14	0.15827647	0.16422236	0.1635974	0.15541661	0.058631804	0.09303453	0.057197038	0.0684406	0.081183195
a31	0.48447025	0.2551956	0.0937866	0.043132987	0.017014615	0.034312084	0.024058491	0.03292367	0.0151057085
a24	0.10661041	0.3286077	0.22077812	0.106511556	0.03838378	0.06238848	0.014150189	0.018708067	0.10386172
a31	0.5966649	0.1487379	0.043104358	0.03444564	0.024313973	0.034016594	0.027951237	0.034515575	0.056249827
a10	0.083391465	0.29381403	0.12817712	0.07237941	0.052082084	0.06055052	0.024834698	0.029454486	0.2553162
a7	0.32216448	0.09155268	0.06649447	0.063235134	0.05721035	0.063765965	0.040471867	0.044335436	0.25076964
a20	0.22841159	0.09700196	0.06782636	0.063212104	0.058898263	0.063367754	0.050911933	0.049496204	0.32087386
a31	0.11953159	0.10870946	0.07163705	0.06401403	0.060341224	0.06324368	0.056972478	0.052463915	0.4030866
a8	0.093182534	0.09451468	0.08118602	0.07792281	0.075100146	0.077333316	0.04965353	0.056403395	0.39470357
a31	0.10289692	0.07754422	0.065694794	0.063552916	0.062421165	0.06372013	0.07346145	0.06292459	0.4277838
a33	0.10253431	0.11125031	0.1020906	0.09951455	0.09683967	0.09858142	0.059465084	0.07403119	0.25569293
a7	0.08291336	0.09404109	0.072913185	0.06832526	0.066849485	0.06799933	0.08393968	0.0690109	0.39400768
a31	0.10024127	0.09374556	0.085505836	0.08347225	0.081294194	0.08306637	0.056060202	0.06680783	0.3498065
a23	0.119065985	0.12377472	0.11362517	0.110548325	0.1063926	0.109048665	0.050011702	0.0722765	0.19525628
</S>	0.099093474	0.08396188	0.0779401	0.07684704	0.07615795	0.0769565	0.08085233	0.07596939	0.3522213
