 	dovevo	comprare	il	pane	ogni	giorno	</S>
a20	0.53763306	0.08320895	0.03679311	0.11998114	0.129501	0.07983794	0.013044768
a31	0.0058142995	0.1920307	0.5951121	0.09347889	0.11186641	0.001312972	0.00038464254
a37	0.13884065	0.25587055	0.3971915	0.110275745	0.08659837	0.007988812	0.0032343941
a31	0.08903394	0.50911105	0.36969423	0.017103301	0.011114656	0.0017678647	0.002174939
a7	0.10412837	0.31531677	0.47528595	0.08518422	0.01785459	0.0017716577	0.00045834432
a31	0.15842716	0.098378204	0.3735909	0.2920855	0.066311724	0.010787997	0.00041843063
a44	0.08848799	0.061834488	0.18185818	0.4085687	0.25143754	0.0026934384	0.00511969
a31	0.022776525	0.038884014	0.2230112	0.52179974	0.19166443	0.0017998244	6.427623e-05
a7	0.07301515	0.10864962	0.14844288	0.34035522	0.22163382	0.049778927	0.058124386
a3	0.058843095	0.07085517	0.14815706	0.33003446	0.21631494	0.07347017	0.102325164
a20	0.10180049	0.11962614	0.18572843	0.23456255	0.16292498	0.105872005	0.08948536
a31	0.09349589	0.103507474	0.14926678	0.25819612	0.18220237	0.12981595	0.08351543
a0	0.113783814	0.11897737	0.13999657	0.16003647	0.13446324	0.12054403	0.21219851
a31	0.0927376	0.09111727	0.093499124	0.14247599	0.13144928	0.19020359	0.25851712
a8	0.09278155	0.093311414	0.09623624	0.10329972	0.09720048	0.095421895	0.4217487
</S>	0.10080486	0.10090347	0.10307288	0.12151477	0.11315049	0.11241901	0.34813455
