 	le	canzoni	più	belle	sono	scritti	nella	notte	</S>
a31	0.6441349	0.19734375	0.009711849	0.00016725919	0.028452864	0.079506025	0.020839224	0.014169122	0.005675056
a1	0.0020760926	0.007681869	0.03203719	0.029712256	0.6980728	0.10658331	0.12301562	0.00046354954	0.00035729937
a20	0.002542444	0.0015448817	0.006628818	0.08029273	0.008202666	0.69632256	0.19005354	0.013941742	0.0004706313
a31	0.0024062616	0.003216539	0.017434254	0.040260095	0.0023886242	0.4990071	0.42917693	0.0053232214	0.0007870123
a13	0.0056264526	0.025939835	0.111671396	0.010402513	0.004011704	0.25274998	0.58846325	0.0010520879	8.275741e-05
a17	0.12265648	0.11104988	0.19674404	0.031590305	0.008073283	0.17139745	0.35667408	0.0017938222	2.0684012e-05
a29	0.13107388	0.13464843	0.1511151	0.012214761	0.010484853	0.107962176	0.4426166	0.0097418055	0.00014244708
a18	0.12035855	0.09741562	0.097521394	0.01315467	0.018240074	0.075643755	0.5415378	0.0346136	0.001514541
a31	0.17044942	0.11284976	0.101742454	0.01619199	0.025704976	0.09130189	0.4098293	0.0663931	0.0055371816
a13	0.16729441	0.062935956	0.0493201	0.019145634	0.13559721	0.10892039	0.34358853	0.071877316	0.041320488
a18	0.10405805	0.102208816	0.15229265	0.038669143	0.1149525	0.04733478	0.31031552	0.054563392	0.07560516
a31	0.23537181	0.11441664	0.10852355	0.045952935	0.11803217	0.08509795	0.19297417	0.08038195	0.019248828
a3	0.10604927	0.064717986	0.092360035	0.06714225	0.19825794	0.10456507	0.17286284	0.05329169	0.14075291
a31	0.047492377	0.04852956	0.12883125	0.16481759	0.10553269	0.077319376	0.18055058	0.061830558	0.18509601
a46	0.029945392	0.02776116	0.070835985	0.11731308	0.06854201	0.119365446	0.17164168	0.07526798	0.31932735
a31	0.07044025	0.0813443	0.18009987	0.3748663	0.114908546	0.054424223	0.07548977	0.025280235	0.023146536
a20	0.026521197	0.025846645	0.04427226	0.105498075	0.03743365	0.101811916	0.14505026	0.10884005	0.40472597
a17	0.07267528	0.07603773	0.10294315	0.20917982	0.08413075	0.082002945	0.10776349	0.06939645	0.19587037
a20	0.079490684	0.08646527	0.117587514	0.22293402	0.08718721	0.07611179	0.09231646	0.05899738	0.17890956
a31	0.06565017	0.067678034	0.09080996	0.18945254	0.07299243	0.069047295	0.08265049	0.05786705	0.30385202
a8	0.06350148	0.063703105	0.06811603	0.08738332	0.06476274	0.07099782	0.08252801	0.078294955	0.42071256
a31	0.1012592	0.10648729	0.11698424	0.15069711	0.10281604	0.08154595	0.078393854	0.042944975	0.21887128
a1	0.070396736	0.07020608	0.07226788	0.08247383	0.071296744	0.07697725	0.08508338	0.07998903	0.39130902
a46	0.083837345	0.08554667	0.08790367	0.09399898	0.08422968	0.077615276	0.07682228	0.057882134	0.35216397
a31	0.091053165	0.09264564	0.10007305	0.13321406	0.092826694	0.07660987	0.07442647	0.039645847	0.29950517
a17	0.08000179	0.08015222	0.081322856	0.08617723	0.080883995	0.085433885	0.09181865	0.079153284	0.33505607
a23	0.06948318	0.07272353	0.07440048	0.07151405	0.06862759	0.066586465	0.06862816	0.063553706	0.44448286
a8	0.10055749	0.104158364	0.119195536	0.18397278	0.1035155	0.07270936	0.06764206	0.02732776	0.2209212
a31	0.11302578	0.11968853	0.14685571	0.25779524	0.1159548	0.054347094	0.047128007	0.012381443	0.13282342
a8	0.08704599	0.08729526	0.089700475	0.100868255	0.08875215	0.09590396	0.10544919	0.08611557	0.25886917
a23	0.089944534	0.09738043	0.10162909	0.096791945	0.08684863	0.07633574	0.0767091	0.053045746	0.3213148
a8	0.10579662	0.112007156	0.15768382	0.3501536	0.11443732	0.040958364	0.034155007	0.00829605	0.07651201
a23	0.102471694	0.11209905	0.15495767	0.3149212	0.10914635	0.043224987	0.03791381	0.008915534	0.11634969
a8	0.08511757	0.09946583	0.18604355	0.41865456	0.101214364	0.023121329	0.019630568	0.0047423895	0.062009778
a31	0.08704634	0.109153435	0.18917756	0.36417	0.09234073	0.02327626	0.021002093	0.0058329296	0.10800064
a28	0.09140052	0.09571852	0.11251177	0.17961875	0.09406816	0.0884371	0.094988614	0.066057235	0.17719936
a24	0.07266723	0.08349402	0.08941512	0.07776502	0.06648604	0.06619794	0.07392482	0.07688613	0.39316365
a8	0.07317842	0.083714634	0.09058469	0.08257486	0.06720815	0.06701981	0.07610233	0.078890696	0.3807264
a31	0.09854202	0.11459039	0.18566343	0.38685688	0.104898	0.029304767	0.024954144	0.007376881	0.04781345
a20	0.08967211	0.0906088	0.096468106	0.12188914	0.09045462	0.09640539	0.10641882	0.0897857	0.2182973
a31	0.07298491	0.0758441	0.077547714	0.07594074	0.07192581	0.07038173	0.07220532	0.06834697	0.41482273
a17	0.092720084	0.09275883	0.09413571	0.099783175	0.09252265	0.09377588	0.09663724	0.08965999	0.24800639
</S>	0.07618679	0.078729965	0.08000793	0.07736479	0.07523115	0.07351015	0.07492103	0.070670895	0.39337727
