 	il	morto	lo	piangono	lo	piangono	tutti	i	familiari	</S>
a8	0.7147051	0.026588457	0.007936462	0.008975372	0.020680735	0.021953832	0.01830905	0.0058430852	0.065510266	0.10949764
a31	0.02390268	0.053204827	0.26239106	0.13194859	0.05588027	0.12817222	0.23936683	0.102422945	0.0026879134	2.2650973e-05
a39	0.051366832	0.037369043	0.008314213	0.0017450979	0.0053772666	0.016461655	0.8631273	0.015360925	0.00046079612	0.00041682474
a31	0.011092363	0.026372377	0.039873887	0.0064728865	0.089654066	0.17868549	0.6252178	0.020401891	0.0019806586	0.0002485523
a27	0.012495364	0.01941704	0.06370813	0.02485673	0.09181471	0.061724734	0.70332897	0.010215054	0.011896395	0.0005428696
a11	0.5595544	0.056956302	0.13309817	0.062706515	0.053184435	0.036075547	0.08770315	0.010071805	0.0005669569	8.2793114e-05
a37	0.331099	0.029123759	0.07048789	0.054909296	0.04160872	0.033914518	0.21850817	0.05974672	0.15641367	0.0041882684
a31	0.35733452	0.017230539	0.038893633	0.045987513	0.07482952	0.11437273	0.18381186	0.045032665	0.11328581	0.009221176
a3	0.12548658	0.020523878	0.021268504	0.023600552	0.048803028	0.10614637	0.3583139	0.05028782	0.22758761	0.017981753
a20	0.23578964	0.014453597	0.022914585	0.02649328	0.05230971	0.17636205	0.15498349	0.09895556	0.19848284	0.01925527
a31	0.18664981	0.024295878	0.025196692	0.02876031	0.051357955	0.15005073	0.32787597	0.05871027	0.13638188	0.010720523
a11	0.05508728	0.010397275	0.011784566	0.014344141	0.032626074	0.06040997	0.13409105	0.07525802	0.55299985	0.053001754
a31	0.064950384	0.008748285	0.012789561	0.015399212	0.03737959	0.10176468	0.082653	0.14307041	0.5123197	0.020925159
a29	0.05740708	0.012856819	0.016551698	0.022668084	0.061819717	0.088606596	0.095901825	0.22133447	0.313675	0.10917866
a39	0.05620067	0.012308173	0.03538162	0.0453208	0.074301876	0.16795698	0.113074586	0.22151902	0.25942385	0.014512371
a21	0.09060933	0.030402102	0.049699344	0.057979662	0.12103693	0.14880891	0.09871735	0.22477843	0.15918002	0.018787932
a31	0.0746386	0.012020897	0.060634613	0.08944621	0.084730305	0.13565779	0.0768412	0.19949143	0.2491743	0.017364675
a37	0.058918826	0.020802451	0.0435893	0.06129756	0.16173317	0.17088056	0.10278536	0.2035137	0.075966634	0.10051242
a31	0.047459617	0.018590663	0.06709629	0.15067023	0.102161676	0.16162342	0.11042361	0.20037594	0.12550639	0.0160922
a7	0.03784912	0.021485066	0.07087994	0.13003546	0.16926384	0.1955201	0.11212247	0.112643465	0.034352466	0.11584801
a31	0.060495455	0.032042682	0.055797156	0.110437505	0.060848113	0.07815529	0.062696174	0.22940047	0.23963629	0.07049086
a23	0.042466287	0.034484338	0.0711056	0.16963057	0.11599656	0.13506575	0.09733032	0.09116312	0.037668314	0.20508912
a13	0.059516255	0.04695576	0.07010464	0.14176382	0.07930642	0.10297767	0.093506105	0.19855078	0.17409544	0.033223066
a3	0.06490253	0.057291523	0.07879481	0.15409854	0.09372736	0.098611295	0.08781783	0.09138142	0.057366945	0.21600772
a20	0.069642946	0.06503022	0.07430583	0.10650002	0.08028097	0.0824886	0.07860501	0.09393982	0.06894818	0.28025842
a31	0.06975026	0.06534122	0.07610168	0.114169165	0.0821191	0.08567987	0.0817699	0.09324637	0.09047784	0.24134459
