 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.014307151	0.0006205587	0.00025237128	0.0013573029	0.60364056	0.3318119	0.043315213	0.0046950057
a31	0.004082893	0.001793059	0.3077534	0.4958483	0.10865492	0.066421665	0.015403998	4.1735897e-05
a8	0.023150666	0.008542919	0.016741252	0.0014053378	0.31778193	0.32941094	0.29332623	0.009640692
a31	0.014553713	0.8687436	0.10060288	0.013269946	0.00021918581	0.0006603819	0.0006627011	0.0012875681
a20	0.06186352	0.49412423	0.06465288	0.22212611	0.0016968262	0.022528864	0.0005312928	0.13247631
a31	0.24813424	0.33210608	0.223568	0.05356121	0.0023934268	0.13457532	0.0011001566	0.0045615425
a24	0.7188881	0.0505157	0.04381947	0.014171042	0.030114649	0.13810661	0.0023486633	0.0020357335
a31	0.4307022	0.06417745	0.20826752	0.038314663	0.14917646	0.101592034	0.006724336	0.0010452677
a28	0.09212653	0.028605176	0.05041643	0.023224745	0.6912009	0.08047937	0.031635143	0.002311702
a17	0.053766347	0.0038611914	0.01989257	0.027253335	0.8569795	0.02012128	0.0012080905	0.016917739
a31	0.060061313	0.013690093	0.06447434	0.1634361	0.67538315	0.01808	0.0028508287	0.0020241812
a28	0.018026574	0.008598293	0.035149015	0.0742466	0.8284452	0.025283143	0.0029403649	0.007310773
a13	0.05328324	0.02245747	0.033994623	0.06145015	0.7130778	0.041488435	0.0041578067	0.07009047
a31	0.17445771	0.03607962	0.04692556	0.20661134	0.4686658	0.037789732	0.001878673	0.027591638
a23	0.09063093	0.07060953	0.085728586	0.17047867	0.29249027	0.08394203	0.010898909	0.1952211
a31	0.10849067	0.04234604	0.052117378	0.4574823	0.2901785	0.04366759	0.0019821671	0.0037353397
a18	0.062346343	0.059114	0.062041268	0.05158538	0.1000215	0.06271691	0.013839473	0.5883351
a31	0.14578986	0.10692983	0.10755292	0.1288139	0.15581654	0.105727635	0.01824346	0.23112592
a18	0.068930335	0.06743982	0.06528598	0.039336227	0.06945398	0.06797812	0.03652374	0.5850518
a31	0.09404073	0.077805646	0.077805	0.08045918	0.09388189	0.077309735	0.0369835	0.4617143
a24	0.07675493	0.07583487	0.07433805	0.053698547	0.07564428	0.076061286	0.0534612	0.5142068
a17	0.08446035	0.066610396	0.06649545	0.06508104	0.082089335	0.06625393	0.056097787	0.51291174
a20	0.101589546	0.09004399	0.089559376	0.083271384	0.1024953	0.08983814	0.040489342	0.40271282
</S>	0.1082117	0.088495	0.08902653	0.09429656	0.105724506	0.08730028	0.030492287	0.39645308
