 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
a46	0.010526626	0.00096135214	0.0057490403	0.00055662036	0.00012356014	0.00021783935	0.00037868108	0.033084307	0.62433815	0.25254485	0.043550488	0.012479774	0.015488781
a28	0.004984188	0.004041464	0.032687988	0.02441876	0.029592104	0.055463318	0.020770272	0.26003158	0.30293977	0.014733058	0.2469685	0.0033403889	2.856773e-05
a15	0.0018702721	0.0001216287	0.0037486774	0.0022748546	0.0035637983	6.373341e-05	4.6719913e-05	0.014568653	0.8951565	0.0049475343	0.056218818	0.017182691	0.00023601126
a31	0.005245709	0.0041229483	0.25218755	0.2203438	0.40224698	0.0427964	0.008485294	0.026225919	0.025220614	0.004540142	0.0082537625	0.00032312065	7.786735e-06
a20	0.0073396633	0.0049069454	0.03363477	0.06796954	0.08926424	0.0559604	0.05184007	0.019688215	0.13179556	0.018835187	0.4980641	0.0141972015	0.0065040947
a31	0.027737385	0.016365107	0.033181578	0.11386948	0.23532663	0.2708753	0.06314747	0.0312568	0.019660933	0.013436354	0.1677857	0.0072965613	6.0693583e-05
a35	0.0120333815	0.0037375626	0.006790813	0.020213703	0.038672708	0.1166513	0.02989355	0.009132945	0.018561218	0.06265373	0.67312485	0.008418981	0.00011520383
a8	0.0014454921	0.001777895	0.0070786006	0.025364487	0.052167207	0.10522887	0.040471517	0.0027666942	0.0029447698	0.09393757	0.6426524	0.024049701	0.00011484849
a31	0.004289451	0.0021651245	0.009321614	0.020757306	0.02923949	0.06779945	0.009762802	0.0017856256	0.014548145	0.14319855	0.6260934	0.07001509	0.0010239552
a29	0.0026712772	0.00095896085	0.006508082	0.008101835	0.008072912	0.012407172	0.011333267	0.011498397	0.01768856	0.0336027	0.7503616	0.110083856	0.026711315
a41	0.0010096122	0.0008130194	0.0042987913	0.010348479	0.013690649	0.030208569	0.016332313	0.0050602173	0.005664943	0.024568206	0.8616738	0.02051901	0.0058124275
a37	0.004019843	0.002198565	0.014154989	0.02294703	0.025361434	0.043741792	0.022464314	0.003369653	0.023023257	0.058799803	0.69461465	0.083392076	0.0019125781
a24	0.0029026153	0.002518684	0.011515545	0.029080981	0.031694572	0.055625744	0.03575459	0.016067334	0.012941153	0.0117915515	0.7420785	0.038363695	0.009665116
a28	0.0017081832	0.0018976737	0.004462356	0.021753384	0.022502612	0.048993636	0.028002042	0.015931156	0.0073738573	0.005012045	0.76033163	0.03854189	0.0434895
a31	0.0038858112	0.00334253	0.006455313	0.02747788	0.023284815	0.041835595	0.0323506	0.04149107	0.023539178	0.00572461	0.63842	0.08258268	0.06960994
a20	0.0095831	0.009724871	0.012180994	0.053273596	0.04061766	0.11410497	0.06838717	0.06604841	0.014405471	0.0072927778	0.51216304	0.066021904	0.026195956
a24	0.018294763	0.021403786	0.02242192	0.08492051	0.06612894	0.25655997	0.117641255	0.08801902	0.005331193	0.0050526457	0.26551825	0.04140511	0.0073025716
a31	0.016464988	0.022698974	0.019160915	0.042928446	0.04081758	0.15187311	0.057900023	0.03727243	0.016034212	0.032067217	0.3389652	0.14589697	0.07791994
a13	0.022600107	0.022421472	0.024142342	0.052859068	0.04004875	0.119906664	0.065463915	0.07465654	0.064729586	0.05802897	0.1744137	0.080185324	0.20054366
a18	0.020039992	0.03253602	0.024727223	0.044889465	0.05191388	0.108271435	0.0575812	0.028612275	0.014052426	0.034103423	0.31847686	0.22824197	0.036553845
a31	0.039601542	0.044557184	0.042674225	0.07368029	0.066008516	0.18984702	0.09067113	0.07708136	0.023971513	0.020700067	0.1415546	0.08923312	0.10041937
a11	0.048039634	0.04899592	0.04859729	0.054929294	0.05324597	0.07438275	0.05796597	0.05700531	0.045258533	0.04963191	0.08292948	0.07209663	0.30692127
a31	0.050399628	0.053121384	0.05147073	0.05559024	0.056667347	0.065100975	0.05761562	0.05262436	0.0473269	0.051228788	0.08011957	0.07744473	0.30128977
a46	0.045258824	0.04536636	0.04529164	0.045870144	0.04575711	0.04746993	0.046132572	0.046103634	0.044941213	0.04699069	0.05293347	0.051760945	0.43612346
a31	0.050524957	0.051290322	0.050842933	0.052109145	0.052358735	0.05504293	0.052737407	0.05141262	0.046236895	0.044254854	0.060227092	0.05893374	0.37402844
a8	0.047527943	0.047592826	0.047545917	0.047732737	0.047714	0.04819747	0.04779526	0.04776704	0.046776738	0.04687462	0.051356204	0.05017539	0.4229439
</S>	0.05099853	0.05147941	0.051201086	0.051947083	0.052125007	0.053620882	0.052322008	0.05145411	0.04695029	0.04439621	0.056341115	0.054811195	0.38235316
