 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.17350556	0.003854211	0.008582217	0.00047659315	0.00040361352	0.0023188952	0.0123586925	0.02346111	0.04083864	0.024073863	0.13880849	0.039614365	0.0068732477	0.15373258	0.0016944008	0.0011725952	0.043763064	0.05006431	0.011938916	0.106096014	0.11924231	0.037126336
a31	0.0001322003	1.2291948e-05	0.0011370444	0.00067409	0.00024432148	0.0014753313	0.00081928505	0.00018872815	0.00017705325	0.00032994067	0.0001934386	0.0014371633	0.009533126	0.60770833	0.019555788	0.0072147297	0.28431004	0.0020993596	0.012340881	0.00094366824	0.049432755	4.036729e-05
a11	0.00024900291	8.6026885e-06	4.9727823e-05	3.7123e-05	1.0419255e-05	0.00014292408	0.0001781182	0.00071067683	0.0009493483	0.0019455636	0.0009137921	0.0006051954	3.916034e-05	0.95354456	0.0038853465	0.008179884	0.022104155	0.00049328775	0.001372242	0.0019977172	0.0025479763	3.5274417e-05
a5	0.00093958346	5.3784403e-05	0.00047277336	0.00031937228	7.682301e-05	0.00010316973	4.4617675e-05	0.00013578903	0.0004088556	0.0023445578	0.00060293666	0.00035430674	0.0001517158	0.9637833	0.003286728	0.010784883	0.011585092	9.211528e-05	0.001980955	0.00048092884	0.0019821355	1.5582838e-05
a37	0.00019482622	1.7084538e-05	0.00034558747	0.00019099127	3.07595e-05	0.00026540444	0.0004493379	0.0004114469	0.00062157563	0.0011241067	0.0005361246	0.00040725278	8.550501e-05	0.62346387	0.004756262	0.005340329	0.23205298	0.001553799	0.07634429	0.006001179	0.044949114	0.0008580132
a31	0.008384223	0.00015211597	0.017325323	0.012165708	0.00347879	0.00057348737	0.0010576503	0.00033805743	0.00082305697	0.0020802382	0.0013406073	0.0031326087	0.002524684	0.25733107	0.01567612	0.01165863	0.35549417	0.0027637174	0.11175537	0.0018036806	0.19000931	0.00013136493
a37	0.014633211	0.00027205033	0.0070290775	0.004479393	0.0037611395	0.001079888	0.0030640012	0.0014094942	0.0032257983	0.008095596	0.005070534	0.0067563835	0.0016687703	0.1699133	0.022641782	0.006049335	0.28821793	0.007752174	0.19865304	0.003930042	0.2418832	0.00041378412
a18	0.024057066	0.00064624805	0.01424215	0.008945365	0.010299358	0.00828991	0.016481465	0.0074757813	0.0068328036	0.018231941	0.0060172984	0.0037210595	0.0009159954	0.06502657	0.024424713	0.011076982	0.1857214	0.017293243	0.16710606	0.00978354	0.3925671	0.00084395305
a24	0.027731374	0.0074647516	0.014539439	0.007631301	0.010791165	0.020480786	0.023678042	0.00931421	0.007871106	0.023256192	0.008009804	0.0064445557	0.0011042319	0.13008179	0.03490549	0.01413557	0.14323127	0.025876278	0.13773648	0.009757767	0.33278015	0.0031782216
a34	0.00616608	0.0014834291	0.0041156937	0.0021625932	0.0029372682	0.0059882333	0.009569088	0.007788243	0.0070516155	0.018846354	0.0058848034	0.0037759985	0.00037321722	0.018779647	0.02531527	0.0029377684	0.12974638	0.03134293	0.24913312	0.015277606	0.44689286	0.0044318214
a46	0.0087406635	0.002489424	0.0051810625	0.0033252914	0.0040393705	0.0070460704	0.011737566	0.01227122	0.009526198	0.02015606	0.010897156	0.0026904955	0.00047315023	0.008460072	0.011036322	0.0031380022	0.122672476	0.021209482	0.321934	0.007619134	0.40145308	0.0039036851
a38	0.028451784	0.0741123	0.010135632	0.0055493433	0.0076550595	0.019876694	0.023270817	0.014784872	0.01259769	0.037223455	0.013914849	0.012820768	0.0018233319	0.11394228	0.027616747	0.009547313	0.113567784	0.06781187	0.1417041	0.005401958	0.25518087	0.003010445
a8	0.020343905	0.08762061	0.008737497	0.005985444	0.009915802	0.016807938	0.016273087	0.01123673	0.007937462	0.022223664	0.012632662	0.007409697	0.0019863835	0.073344775	0.015204074	0.0058596455	0.13732454	0.0956974	0.16680923	0.006313305	0.2694439	0.000892236
a31	0.020131245	0.034671277	0.007245921	0.0063787526	0.0070371293	0.009045325	0.010206392	0.009660372	0.0100315735	0.027916899	0.022771005	0.01771596	0.0059564654	0.12824462	0.024311198	0.008312066	0.22337545	0.061929088	0.2159199	0.015426068	0.13317183	0.0005414483
a15	0.0072228173	0.0054723606	0.002188864	0.0021215004	0.002076065	0.0036596754	0.0068435734	0.019837484	0.030726686	0.055189062	0.09234019	0.02985025	0.007682243	0.15758604	0.01029872	0.0036297345	0.26154873	0.018097626	0.14647228	0.015658837	0.1022046	0.019292729
a31	0.0077434243	0.02079562	0.037161764	0.038734917	0.06119851	0.06903496	0.050548058	0.039693896	0.031598866	0.038535766	0.026431434	0.028152958	0.024347259	0.05946415	0.03337714	0.028300896	0.13698006	0.15961	0.0562098	0.02027027	0.031443276	0.00036697416
a0	0.0034210037	0.0028856092	0.003041961	0.0032077986	0.0031900858	0.00451509	0.006900922	0.017483868	0.030937262	0.057883587	0.11847222	0.040234443	0.010721211	0.15497912	0.01618893	0.005195323	0.34231418	0.011314244	0.09104846	0.00859477	0.035778563	0.031691305
a23	0.005799924	0.050590646	0.017260907	0.03251562	0.099776395	0.12225862	0.08343636	0.06392608	0.047203496	0.046094146	0.020889943	0.015357555	0.023622865	0.029459037	0.024620358	0.020086277	0.054296795	0.0211196	0.0432564	0.022337643	0.026543533	0.12954782
a31	0.007503272	0.008131286	0.020233886	0.022949405	0.02513551	0.026950154	0.027890787	0.030274283	0.03158254	0.04208127	0.058169562	0.04494504	0.023506543	0.084152274	0.04374379	0.023433128	0.28273946	0.040149316	0.09966215	0.019990934	0.028167166	0.008608189
a0	0.0033139212	0.0051223882	0.007813399	0.01202845	0.013776109	0.015480654	0.017598853	0.023719456	0.03283808	0.059397776	0.088693924	0.06733654	0.019182285	0.10528629	0.052938033	0.013829657	0.32381856	0.01591881	0.07805199	0.007188502	0.018301826	0.018364448
a31	0.008478647	0.0652627	0.020465553	0.0347973	0.11189513	0.13878451	0.094387956	0.06966726	0.0512862	0.044463232	0.020125978	0.015736004	0.03295622	0.027881397	0.03005736	0.03650362	0.041132208	0.014619011	0.025922472	0.018253004	0.0121493945	0.08517488
a20	0.009287958	0.012391811	0.014172517	0.03243799	0.052150756	0.05670382	0.05871448	0.058398537	0.06003172	0.059767257	0.032621138	0.04803082	0.06065262	0.068406075	0.09989258	0.066127	0.08943835	0.011774847	0.042755514	0.0082068285	0.013874887	0.044162434
a31	0.016071271	0.034899466	0.021871673	0.03312237	0.070385724	0.08207613	0.0709965	0.05847404	0.05132295	0.04060327	0.022285577	0.024854355	0.060791485	0.034519017	0.08047959	0.10545801	0.03625946	0.040549316	0.03673054	0.043570895	0.01954624	0.015132106
a33	0.0116628865	0.014722146	0.014164855	0.028524978	0.050340727	0.055817984	0.058185853	0.05559646	0.056374624	0.05203709	0.030447848	0.04191248	0.06445924	0.053720634	0.10985695	0.07980345	0.08151987	0.010913829	0.04340942	0.008489613	0.015876591	0.062162407
a31	0.010162545	0.011594774	0.020779582	0.04815878	0.07743459	0.08244599	0.07980072	0.072019994	0.06766072	0.055175222	0.018992195	0.03623358	0.08018942	0.04826855	0.08470111	0.097735934	0.01614587	0.03379189	0.009325488	0.036511365	0.009791221	0.0030804565
a8	0.00863579	0.010093809	0.011596793	0.024968049	0.042505536	0.046786834	0.049187	0.049511366	0.055438247	0.06030237	0.037865017	0.059920747	0.059854396	0.05240971	0.12829278	0.061693687	0.09156401	0.008247539	0.038555548	0.0054991664	0.013450187	0.08362148
a31	0.0231102	0.026992643	0.026643412	0.036129396	0.059020597	0.06533267	0.06410878	0.055654503	0.051894445	0.041379552	0.025952538	0.030812593	0.07029372	0.035413742	0.08954802	0.13487354	0.026390664	0.026326466	0.023235146	0.025435012	0.020554086	0.040898237
a24	0.01898882	0.020539412	0.020456128	0.030241432	0.04989565	0.05529262	0.05725679	0.051976487	0.051234692	0.044365387	0.031301256	0.038481433	0.0673685	0.040218093	0.10115047	0.10810461	0.054476958	0.011112718	0.033218	0.006648139	0.016493717	0.09117868
a20	0.035519004	0.05935993	0.039881006	0.040162023	0.050781462	0.053933255	0.048191614	0.044509225	0.041813653	0.04048196	0.038232464	0.035149414	0.041143745	0.038682796	0.04274781	0.057319198	0.047357738	0.030819612	0.041701708	0.022909613	0.032804675	0.116498165
a31	0.024819218	0.027513985	0.026719457	0.034730826	0.052950326	0.058076285	0.05851582	0.052141156	0.04947802	0.040837593	0.028535474	0.03177537	0.065564774	0.037981786	0.08581374	0.12807645	0.03534079	0.023512786	0.030331736	0.018779991	0.023299333	0.065205075
a20	0.03622329	0.039619878	0.036279336	0.0388576	0.045397997	0.04737473	0.047457933	0.04531379	0.04441461	0.041952293	0.039131433	0.038907416	0.04961178	0.042811397	0.05726108	0.08105864	0.04969331	0.02897198	0.042453777	0.020217456	0.032319948	0.09467037
a39	0.035698682	0.040720753	0.0369763	0.038774353	0.044872046	0.04662458	0.045635678	0.043417405	0.042278774	0.04010271	0.037046492	0.037076116	0.046032555	0.039174628	0.051570687	0.07129864	0.040578425	0.03526164	0.0383784	0.032060467	0.033578042	0.12284265
a31	0.035603195	0.039612073	0.03684478	0.039376266	0.04669789	0.048784144	0.048118185	0.045435924	0.044184893	0.04126318	0.03720375	0.037685674	0.04961936	0.040070765	0.056750104	0.082226686	0.040770724	0.032553054	0.037604045	0.026199432	0.032126654	0.101269245
a28	0.038852375	0.040728163	0.038872436	0.040626217	0.044920474	0.046187177	0.046330452	0.04492936	0.044399362	0.04282564	0.040870212	0.040767998	0.047954448	0.043171644	0.05264265	0.0696911	0.047345456	0.031775076	0.042191677	0.022533396	0.034374125	0.09801059
a20	0.040167112	0.044534057	0.040565703	0.040612884	0.04235209	0.042862907	0.042088717	0.04158866	0.04119123	0.041113514	0.041132864	0.040030703	0.040957376	0.041675545	0.04103308	0.044066243	0.045867305	0.03620693	0.04308599	0.029021744	0.038087457	0.14175795
a31	0.036013786	0.03945077	0.03680792	0.037701365	0.04108754	0.04204176	0.041382767	0.04017325	0.039522752	0.03841349	0.03683144	0.036639895	0.041363835	0.03797866	0.044355582	0.055053625	0.039318107	0.037078533	0.038388174	0.037256353	0.0350501	0.16809033
a24	0.038757954	0.03980335	0.03877654	0.03923384	0.04056855	0.04095646	0.040906608	0.04050572	0.040352557	0.04003625	0.03950838	0.039219167	0.04116355	0.04019353	0.042322736	0.047292475	0.042087086	0.036653865	0.040633865	0.032922532	0.036958884	0.16114613
a28	0.034402598	0.045861352	0.037097003	0.03648202	0.04012279	0.04106652	0.038192157	0.036896896	0.03576531	0.03569834	0.035040468	0.033680916	0.034280144	0.03411529	0.034229834	0.03582331	0.036036745	0.04177733	0.0377465	0.04900726	0.035293415	0.21138382
a37	0.03712592	0.038667493	0.037180793	0.03730096	0.038114175	0.03835515	0.038138416	0.037921026	0.0377876	0.037739832	0.03771217	0.037240125	0.0378697	0.038089294	0.03827383	0.040253844	0.040380094	0.03698128	0.039703004	0.03669744	0.036324684	0.20214318
a17	0.033265695	0.03710646	0.034171816	0.03400709	0.035338935	0.03568169	0.03473384	0.034266014	0.033872988	0.033826847	0.03356376	0.033055827	0.033435952	0.033359032	0.03355854	0.034567833	0.03441595	0.038303718	0.035716318	0.047469277	0.0336279	0.2626545
a37	0.032581408	0.035638113	0.03346696	0.033543665	0.03518141	0.035587046	0.034786377	0.034181897	0.0337784	0.0334846	0.03287248	0.03259841	0.03390919	0.03289139	0.03466727	0.037648983	0.03340729	0.038447924	0.03485797	0.050266676	0.032779455	0.26342312
a24	0.033171	0.034869835	0.033641946	0.033616293	0.03438438	0.034566376	0.03412441	0.033854615	0.033669166	0.033627145	0.033366363	0.033133727	0.033558186	0.033300847	0.033727046	0.034786914	0.033731613	0.036080066	0.03451397	0.041972965	0.033142038	0.27916113
a8	0.0328724	0.043563053	0.035618063	0.03498607	0.03847021	0.03932497	0.036515124	0.035251126	0.034173105	0.034127045	0.033390522	0.03219842	0.03270723	0.032340966	0.032596715	0.033938546	0.033557866	0.04282976	0.036166307	0.056843225	0.033662304	0.23486707
a20	0.02962073	0.034967717	0.03176107	0.032601763	0.037648518	0.03886878	0.037127443	0.0351473	0.034052882	0.032561075	0.030143231	0.03017899	0.035894796	0.030740147	0.039580878	0.05217177	0.029858617	0.041868843	0.03153999	0.06734181	0.030333132	0.23599058
a28	0.033861216	0.03526994	0.03457498	0.034980137	0.036814377	0.037225347	0.036785	0.03609117	0.03577471	0.035266764	0.034176182	0.034197807	0.036645073	0.034492023	0.038064405	0.043543104	0.03411593	0.036194738	0.03438581	0.040103775	0.033271234	0.24416628
a29	0.040273804	0.042489562	0.040871967	0.040794462	0.041744944	0.041963916	0.041390933	0.041110065	0.04095713	0.04117274	0.040738195	0.04024653	0.04055521	0.040479064	0.040141616	0.04140325	0.040985886	0.038817037	0.040551927	0.034799144	0.038265523	0.15024705
a31	0.034542177	0.042716935	0.036657408	0.036223877	0.039003894	0.039690774	0.037555557	0.03654862	0.035711136	0.035649873	0.034982193	0.03405452	0.034664378	0.034201223	0.03454748	0.036142305	0.034962513	0.038882993	0.035830528	0.042041797	0.034397867	0.23099191
a37	0.03933747	0.040124357	0.039431766	0.039675884	0.040532082	0.040770125	0.040679228	0.040437397	0.040366128	0.04030007	0.039860055	0.03960041	0.04071444	0.04016093	0.0411285	0.04413924	0.041139144	0.03760224	0.04028465	0.03433799	0.0375157	0.16186222
</S>	0.033197872	0.037595574	0.034315057	0.034062274	0.03548486	0.035840057	0.034713317	0.034202665	0.03376253	0.033761047	0.033448238	0.032919843	0.033147484	0.03303011	0.033066414	0.03370964	0.033631485	0.036991738	0.034567032	0.042501897	0.033377197	0.27267367
