 	io	al	mio	fratello	non	gli	lo	scrissi	mai	una	lettera	al	mio	fratello	</S>
a31	0.03686957	0.8638847	0.0015230927	8.4012434e-05	1.3707514e-05	0.00012265776	0.00040111903	3.5890385e-05	7.2653293e-06	1.1412888e-05	5.5199045e-05	0.0310541	0.064652964	0.00044153235	0.00084275805
a1	0.025760757	0.30025914	0.07932651	0.0054284884	0.08848356	0.0028993452	0.35289875	0.0013729302	0.021786334	0.052150954	0.043604802	0.00632766	0.01929173	1.2918455e-05	0.0003962245
a31	0.071226016	0.047491666	0.43332204	0.033297528	0.031366404	0.00011420228	0.014671016	4.951969e-05	0.065068066	0.26665255	0.034831543	0.00021437385	0.000824216	0.00055213424	0.0003186986
a20	0.025008513	0.0188258	0.33799204	0.023808267	0.04148121	7.57502e-05	0.04961757	3.681746e-05	0.1473156	0.22768812	0.12514123	0.00014696328	0.0005890569	0.0004835873	0.0017895087
a31	0.057147287	0.059164733	0.5549064	0.019023893	0.09041062	5.361481e-06	0.103027806	3.8550806e-06	0.074971266	0.036964193	0.004219545	3.6800753e-05	3.9201517e-05	5.943508e-05	1.952491e-05
a46	0.0077505414	0.011634724	0.0865219	0.096191525	0.2577968	6.5248554e-05	0.5086848	1.24002745e-05	0.010251692	0.01489956	0.0052571204	0.00072213373	0.00019193425	8.1181415e-06	1.1526734e-05
a31	0.010890338	0.015598844	0.06327961	0.10248072	0.3583523	0.0021526148	0.37267417	0.00037610586	0.015654938	0.04379237	0.009123147	0.0042553986	0.0013589481	6.556444e-06	3.952008e-06
a20	0.005917075	0.00837902	0.017574564	0.014669884	0.11729885	0.15002063	0.41172528	0.056860846	0.0067867655	0.045783293	0.016779045	0.09572119	0.05220136	3.7273403e-05	0.0002449197
a31	0.00348971	0.0072806333	0.02409007	0.009221526	0.12308275	0.1841713	0.23524731	0.08583213	0.0077320584	0.1085191	0.05126304	0.111525446	0.048344225	5.2791405e-05	0.00014790312
a32	0.0009835956	0.0020336092	0.0037887585	0.00092524535	0.0052583097	0.45693922	0.027294774	0.38512465	0.0019518888	0.011268389	0.02120387	0.061672866	0.02101728	4.655757e-05	0.0004909262
a11	0.012542407	0.015448401	0.039703134	0.057563048	0.077967755	0.060953498	0.08066232	0.052306417	0.014348616	0.015200145	0.017163707	0.117186405	0.35253665	0.0012047975	0.085212715
a31	0.006459488	0.0072969627	0.009475625	0.007710095	0.010106544	0.38090795	0.02932588	0.46364278	0.0072370158	0.01055004	0.01381293	0.013764328	0.016507206	0.00023147663	0.022971733
a20	0.0028859256	0.0030115098	0.0034850617	0.0036045492	0.0042173956	0.41900933	0.009629224	0.50784105	0.0029977656	0.0042497674	0.008111933	0.010119136	0.014375839	0.00034275508	0.0061186906
a4	0.005365103	0.005548072	0.0060790754	0.0059322966	0.006547765	0.40264598	0.010813338	0.49340543	0.0055183712	0.0066306684	0.009571054	0.009798297	0.0138609735	0.00031672418	0.017966783
a31	0.008506917	0.00881786	0.011645422	0.014998717	0.017915852	0.30922276	0.05811664	0.43363726	0.008965866	0.009541141	0.0072401185	0.016945573	0.028189652	0.0009054189	0.065350816
a28	0.034809966	0.035073534	0.03538378	0.034808688	0.035202876	0.04360154	0.036449533	0.046711426	0.034443174	0.030773055	0.022471521	0.039946686	0.0407948	0.012564137	0.51696527
a31	0.027286854	0.027350066	0.02771315	0.028117413	0.028401183	0.1976348	0.031456534	0.1970572	0.026985034	0.023554532	0.016009873	0.02511337	0.030736836	0.016959198	0.29562393
a18	0.037687615	0.037733976	0.037849892	0.03793053	0.038023934	0.07959056	0.038554724	0.07620719	0.03737734	0.03412178	0.026141811	0.03536431	0.040003665	0.023719419	0.41969326
a8	0.021273917	0.02131007	0.021616425	0.021964703	0.022215176	0.2583551	0.025180561	0.2424895	0.021243729	0.02040463	0.017630957	0.02128599	0.023580417	0.013072254	0.24837653
a31	0.024461573	0.024511734	0.024819788	0.025096327	0.025350597	0.24855568	0.028142521	0.22568205	0.024444666	0.023637988	0.020788098	0.023913387	0.026229449	0.0043204036	0.25004578
a8	0.04651266	0.046542957	0.046607208	0.046688303	0.046738885	0.084008284	0.047228914	0.077599026	0.046382133	0.04478174	0.039942406	0.044937976	0.04725316	0.032686166	0.30209014
a23	0.020045081	0.02008019	0.020379486	0.020717584	0.020963095	0.305273	0.024071818	0.26969302	0.02009357	0.02004466	0.019237204	0.020506028	0.02142325	0.007457322	0.19001468
</S>	0.025226932	0.025276938	0.025561314	0.025826287	0.026066994	0.26905227	0.028813345	0.23509929	0.025255626	0.024968103	0.02346242	0.024729729	0.026423723	0.0026441417	0.21159291
