 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a46	0.5659622	0.2736992	0.016071029	0.058776133	0.01206277	6.833483e-05	0.006031931	0.0013209603	0.0069300625	0.0074027404	0.001397123	0.0017966062	0.0030029987	0.0071803792	0.0058883484	0.0043714023	0.012126937	0.015655385	7.532985e-05	0.00018017262
a31	0.003418617	0.014350063	0.0056950087	0.014974714	0.016384888	0.00083344453	0.03179447	0.019887915	0.09554642	0.14959286	0.096012354	0.36739123	0.12311851	0.035000794	0.007906028	0.00014257073	0.016046084	0.0009953369	0.0009074463	1.273397e-06
a20	0.0022685963	0.70970255	0.010012352	0.06045516	0.009065597	5.6574536e-05	0.015491264	0.0118240155	0.07591111	0.08030621	0.0001519585	0.0009136407	0.00031565636	0.0021916328	0.0010957558	0.000763671	0.015895072	0.0021747248	0.0013606542	4.377039e-05
a11	0.068549305	0.146158	0.11202123	0.045810983	0.015017928	0.00055547175	0.007593529	0.009339135	0.19170514	0.2351437	0.0015314283	0.0068412614	0.011352197	0.05175185	0.040294196	0.0068613007	0.037988655	0.006815711	0.00458143	8.757285e-05
a29	0.100555055	0.08208759	0.12791787	0.08282781	0.029206412	0.0017811286	0.014887927	0.010680474	0.062873706	0.08302322	0.0069772117	0.020606374	0.027562784	0.17703481	0.09598339	0.0011335511	0.07021515	0.0027657177	0.0018707796	9.08391e-06
a31	0.05747077	0.02211076	0.039531566	0.040758163	0.010289168	0.0011911592	0.005706299	0.0034918936	0.023357036	0.03665397	0.009625116	0.032254633	0.09020381	0.4103545	0.08932605	0.0023157317	0.12105066	0.0036319767	0.0006707262	6.0597285e-06
a0	0.26898977	0.009182107	0.012887643	0.011041028	0.0023604077	0.00040896732	0.0016798638	0.0010651421	0.005770904	0.0071126954	0.0051140347	0.015950283	0.10447511	0.30136028	0.057928808	0.00260472	0.17789204	0.013902993	0.00025900186	1.427074e-05
a39	0.0162458	0.017721666	0.035400115	0.038297188	0.010864412	0.00306722	0.004920193	0.0032307662	0.014566892	0.019510565	0.00840127	0.021017693	0.097137615	0.26963803	0.0706606	0.004986454	0.34531298	0.017722571	0.0012958877	2.1568767e-06
a31	0.04560337	0.028875688	0.04046601	0.03795862	0.010254359	0.0014334029	0.0052982033	0.0030750132	0.018508025	0.02498718	0.015877781	0.04104505	0.19228862	0.2366569	0.03819693	0.013631971	0.16955428	0.07456611	0.0017009763	2.1537007e-05
a37	0.18194306	0.016702611	0.022972662	0.018051753	0.0043433188	0.001007928	0.0027745275	0.0018664773	0.008220991	0.0090469485	0.0062678317	0.015667861	0.08879005	0.09587409	0.044219393	0.0043123267	0.39125547	0.082911134	0.0036700494	0.00010157815
a31	0.04759651	0.0123082455	0.0185685	0.016019387	0.0045027337	0.0013020813	0.0022423149	0.0015579088	0.006487345	0.008854006	0.011619184	0.022286154	0.13811815	0.13296038	0.05835885	0.003096721	0.4250413	0.08311177	0.005792077	0.00017645322
a20	0.22861831	0.029859506	0.039138064	0.029413082	0.0071367435	0.0013899348	0.0045185643	0.0029533186	0.012532848	0.012208417	0.0028260911	0.007412403	0.027753703	0.04327333	0.025558317	0.0028067601	0.42861626	0.07895745	0.013736133	0.0012907195
a17	0.16640213	0.024813885	0.036132522	0.025943823	0.007185059	0.0026404844	0.0046027508	0.0035796808	0.010959527	0.011723712	0.010776865	0.018697144	0.13870549	0.08151936	0.039998032	0.0024194678	0.32323983	0.08054835	0.009576502	0.0005353596
a28	0.21572883	0.045854468	0.062170293	0.04553695	0.011498662	0.0028198464	0.0070871627	0.0049813273	0.01951499	0.019561194	0.008231388	0.01733772	0.08933636	0.071613654	0.028103499	0.0013903815	0.27475473	0.060774703	0.013156783	0.0005470876
