 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	0.76242197	0.00036999467	6.63765e-05	0.0016281016	0.0034363247	0.002850876	0.004155628	0.19461562	0.03045514
a24	0.00071963517	0.00022824758	0.0010891595	0.046380688	0.8410745	0.108872354	0.0013467596	8.280268e-05	0.00020592427
a31	0.005972341	0.1077415	0.13669412	0.073479936	0.6573092	0.015487599	0.00023603727	0.0013744123	0.0017047847
a20	0.0012948584	0.021159481	0.06152774	0.06637326	0.84117824	0.0037138262	1.5637885e-05	0.0006754053	0.0040615723
a0	0.044594742	0.06390978	0.2386333	0.23344608	0.40603384	0.011455441	0.0009245544	0.00072849245	0.00027374292
a31	0.114047304	0.04619559	0.15383698	0.2639254	0.3641382	0.044959296	0.0031304844	0.00628174	0.003485028
a20	0.08138471	0.027441565	0.0496544	0.12511007	0.33383042	0.26826546	0.022375729	0.012498351	0.079439245
a11	0.06128598	0.020740744	0.060855143	0.13646848	0.32840678	0.27837148	0.03312555	0.028232325	0.05251346
a20	0.060402125	0.019205676	0.06040836	0.101065814	0.26651302	0.27155003	0.061269037	0.04346004	0.11612586
a39	0.08489377	0.029290851	0.0875499	0.12136718	0.26881108	0.2927855	0.06069139	0.019041093	0.035569258
a10	0.054992206	0.03579255	0.092827305	0.124944225	0.27359706	0.308969	0.05908237	0.01842942	0.031365905
a31	0.0997	0.08689702	0.098630704	0.10726336	0.15489568	0.15544973	0.09207367	0.04780264	0.15728723
a20	0.104367584	0.09845643	0.10689596	0.11258928	0.14281641	0.14480768	0.098574236	0.06647147	0.12502095
a31	0.10676771	0.10532506	0.10870506	0.11263794	0.13300414	0.13684197	0.12387695	0.07564973	0.0971914
a11	0.098440625	0.09709172	0.09889734	0.10073826	0.11047229	0.11110939	0.101302534	0.08916117	0.19278671
a20	0.10197096	0.102010645	0.10215303	0.10318316	0.10864848	0.108709745	0.112482436	0.10519704	0.15564452
a39	0.09639656	0.0961464	0.09693381	0.09790227	0.102642424	0.10408039	0.102345936	0.097162604	0.20638968
a20	0.10239534	0.102385364	0.10275593	0.10333203	0.10625359	0.106639236	0.10689878	0.10092966	0.16841005
a31	0.102653466	0.102548026	0.1034979	0.10430461	0.10831691	0.108875744	0.105907336	0.09887366	0.16502233
a46	0.09792107	0.097801425	0.09793937	0.098156564	0.099428326	0.09923354	0.09840849	0.09652775	0.21458346
a31	0.10056157	0.10074153	0.10079618	0.10092081	0.10169984	0.10132626	0.1025213	0.106892824	0.1845397
</S>	0.104062594	0.10401378	0.104039475	0.10411563	0.104765825	0.10442461	0.10425326	0.104068846	0.16625597
