 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	0.036628425	0.00036311348	7.290863e-05	0.00038182092	0.0056064767	0.020299712	0.11226912	0.31133598	0.49796632	0.002998396	0.012077718
a31	0.0035083515	0.005512941	0.025661817	0.07731928	0.06297801	0.043882113	0.059931595	0.44422847	0.23511443	0.041825112	3.788398e-05
a46	0.011436134	0.028774915	0.002567845	0.00017192271	0.0005711263	0.0006398586	0.0382193	0.2778798	0.44294146	0.19473428	0.0020634236
a20	0.0068457676	0.49262226	0.31719056	0.024698237	0.00032426967	0.00033273123	0.0079147555	0.018501023	0.06651138	0.06384835	0.0012107282
a31	0.025743198	0.100059986	0.3530904	0.4523253	0.010480005	0.018622661	0.012190139	0.016359339	0.010236099	0.0005900562	0.00030278513
a29	0.08070243	0.03967906	0.16103378	0.31591555	0.006173073	0.004282044	0.042211045	0.06510972	0.27277362	0.009805786	0.002313913
a31	0.32686347	0.036743365	0.12494278	0.1953819	0.011997681	0.004170111	0.058713283	0.025184603	0.21143174	0.004416437	0.0001546189
a37	0.1848068	0.012786436	0.029741425	0.12152313	0.14582445	0.0022493543	0.03139365	0.10971483	0.3546647	0.00681177	0.00048351006
a31	0.13677579	0.0066033825	0.068601295	0.17443079	0.20413399	0.003976187	0.016914047	0.1127429	0.24981673	0.025251586	0.00075336994
a41	0.10773481	0.0075663608	0.018200416	0.044054795	0.08574109	0.0056773494	0.022918483	0.20639366	0.4409128	0.052236922	0.008563273
a8	0.0395093	0.0053395787	0.057124097	0.15882468	0.36800727	0.0051445295	0.005478849	0.1606782	0.1697125	0.029293071	0.00088785245
a31	0.06833264	0.016298158	0.07078858	0.13155739	0.28502902	0.0060926112	0.008416728	0.11743587	0.20308103	0.09238171	0.00058625906
a20	0.056853976	0.00800851	0.034672275	0.08600386	0.08957614	0.060290966	0.09172045	0.1365646	0.23484251	0.084768236	0.11669846
a0	0.021931464	0.0090886485	0.09386996	0.15719543	0.31676415	0.054377154	0.042797532	0.14771782	0.11077793	0.033624988	0.011854914
a29	0.007722714	0.0029812811	0.06524911	0.24622966	0.51720536	0.012167156	0.0063672485	0.04591804	0.04101534	0.012499533	0.042644586
a31	0.015844172	0.009772597	0.097248726	0.19783518	0.4035647	0.041183237	0.028574172	0.050654475	0.06489341	0.022292634	0.068136685
a24	0.015510964	0.009544734	0.07245209	0.17867339	0.3304872	0.027443118	0.029715784	0.08580703	0.13270734	0.0379683	0.079690054
a17	0.0077137365	0.004815856	0.03536102	0.3204615	0.5421868	0.008429089	0.0056292377	0.033870526	0.024961522	0.0077546467	0.008816163
a8	0.010385159	0.0076844622	0.07394323	0.24709536	0.5861168	0.020850956	0.008006988	0.024636509	0.011927428	0.0047431467	0.0046100686
a31	0.007976779	0.0064965147	0.07534813	0.25096494	0.6104782	0.017453888	0.0026405323	0.024799267	0.0025738245	0.0011186274	0.00014931853
a18	0.01776818	0.013526114	0.09441952	0.16214578	0.17257646	0.049868267	0.09809233	0.021313353	0.07138576	0.03646019	0.26244402
a38	0.021882107	0.019890912	0.04742408	0.32245985	0.47252846	0.024401492	0.019553944	0.020537546	0.023622435	0.009155474	0.018543735
a31	0.021867044	0.020206476	0.112818256	0.294982	0.43501148	0.04144785	0.018615734	0.020402664	0.014520786	0.004691544	0.015436216
a8	0.01999415	0.017820874	0.053124905	0.17933889	0.16374937	0.026735045	0.048989035	0.015025677	0.06614083	0.061853714	0.34722748
</S>	0.03221734	0.031029698	0.06480995	0.36028042	0.39860442	0.036135014	0.021551833	0.032133248	0.015567412	0.0026703672	0.005000263
